,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1051,ENST00000648512.1,0.439171,7.469262,0.058797,0.618183,0.719853,0.821536,1.074662,1.653249
1052,ENST00000649174.1,1.037869,10.1542,0.102211,0.870481,1.000592,1.105902,1.329051,1.995146
1053,ENST00000649161.1,0.546651,9.197879,0.059432,0.852459,0.944325,1.079716,1.344978,2.554097
1054,ENST00000650556.1,2.020116,18.205763,0.11096,1.69832,1.854325,1.990344,2.480536,5.771373
1055,ENST00000398461.5,6.42042,50.072087,0.128224,4.145298,4.678331,5.596217,6.876134,18.360054
1056,ENST00000455531.1,6.796104,70.557459,0.09632,5.734726,6.475784,7.765543,9.595986,31.404963
1057,ENST00000524131.5,2.000264,10.526372,0.190024,0.922296,1.015968,1.16013,1.285627,2.846901
1058,ENST00000522618.1,2.393326,13.708057,0.174593,1.254585,1.433317,1.685064,2.100959,4.220071
1059,ENST00000398460.3,11.612753,47.908083,0.242397,4.413618,4.911687,5.725063,6.84178,12.8749
1060,ENST00000441418.2,1.161185,15.489306,0.074967,1.357912,1.507034,1.723404,2.087915,4.940331
1061,ENST00000417072.1,1.971608,46.647883,0.042266,3.351642,3.716667,4.274343,5.623759,13.482985
1062,ENST00000371086.3,4.248369,53.276073,0.079743,3.467318,3.85878,4.375296,5.246035,21.778957
1063,ENST00000420557.3,4.339059,36.572109,0.118644,3.273839,3.583566,4.075902,5.001226,10.601027
1064,ENST00000449175.1,11.31979,84.348397,0.134203,7.455692,8.486141,9.690007,12.455454,40.9084
1065,ENST00000400581.2,1.012748,22.955415,0.044118,1.649183,1.860053,2.325076,2.72556,8.010188
1066,ENST00000651670.1,0.996368,16.722118,0.059584,1.115001,1.237635,1.496828,1.705357,3.838439
1067,ENST00000653671.1,0.523572,5.811344,0.090095,0.416371,0.448061,0.496888,0.660509,0.776555
1068,ENST00000652128.1,2.889989,28.190049,0.102518,2.155719,2.430032,2.767902,3.082333,5.472868
1069,ENST00000330337.2,1.288711,9.77197,0.131878,0.729418,0.803512,0.949882,1.182683,1.630165
1070,ENST00000505047.2,1.177002,16.915385,0.069582,1.096127,1.192637,1.476533,1.77953,3.15611
1071,ENST00000650923.1,8.493401,52.467179,0.16188,3.442233,3.932033,4.602483,5.774668,13.088477
1072,ENST00000652699.1,2.549768,57.90873,0.044031,4.442456,4.960061,5.798978,7.311456,18.623348
1073,ENST00000651886.1,1.597473,59.060324,0.027048,3.804341,4.293725,4.851512,5.989401,20.670961
1074,ENST00000667260.1,4.142831,56.864418,0.072855,4.045181,4.543516,5.254481,6.749099,15.369482
1075,ENST00000650897.1,5.300613,62.426544,0.08491,4.43752,5.003266,5.695042,7.106238,13.427974
1076,ENST00000651032.1,3.635364,50.323732,0.07224,3.652476,4.035452,4.65158,5.75357,11.785219
1077,ENST00000652153.1,7.366629,64.910298,0.113489,4.636595,5.209489,6.094807,7.998457,16.642226
1078,ENST00000652348.1,5.310802,114.334592,0.04645,7.199872,8.011692,9.165327,11.792463,88.455348
1079,ENST00000324446.3,1.077757,22.226351,0.04849,1.482006,1.642755,1.902922,2.218167,3.935878
1080,ENST00000660026.1,0.738373,9.849881,0.074963,0.841668,0.97777,1.107316,1.217139,2.01754
1081,ENST00000663061.1,1.312074,11.711236,0.112035,0.945854,1.030965,1.213536,1.464329,2.970165
1082,ENST00000669716.1,0.758332,8.888183,0.085319,0.684306,0.788634,0.897509,1.085666,2.365016
1083,ENST00000657901.1,2.590609,16.724653,0.154898,1.326845,1.514013,1.757163,2.432226,5.407218
1084,ENST00000664804.1,0.760443,11.859393,0.064122,1.012337,1.093382,1.304672,1.509055,3.635148
1085,ENST00000454875.2,0.617423,11.422629,0.054053,0.980582,1.176449,1.339657,1.533763,3.336288
1086,ENST00000658318.1,1.278374,31.679753,0.040353,2.025651,2.194963,2.642972,3.248,6.478587
1087,ENST00000656768.1,1.893054,33.309474,0.056832,2.359707,2.684576,3.12981,4.138884,10.204007
1088,ENST00000651355.1,0.934028,42.521922,0.021966,2.692128,3.049112,3.779154,4.794176,19.437987
1089,ENST00000452584.5,0.756383,12.438628,0.060809,0.949589,1.064454,1.135755,1.533064,2.131686
1090,ENST00000331787.2,0.272138,7.086112,0.038404,0.659239,0.734628,0.920122,1.166661,2.486433
1091,ENST00000667450.1,2.725868,46.051394,0.059192,3.707411,4.349659,4.958364,6.148162,34.163108
1092,ENST00000447937.1,0.573535,12.866205,0.044577,1.176195,1.29888,1.462453,2.013113,3.814271
1093,ENST00000397841.5,2.536809,32.819426,0.077296,2.817318,3.134197,3.720913,4.416762,12.657957
1094,ENST00000657006.1,7.339702,40.096362,0.183052,3.492213,3.870455,4.663443,5.730583,12.058441
1095,ENST00000658179.1,5.705318,44.950333,0.126925,3.878298,4.370437,5.035295,6.393171,13.074428
1096,ENST00000667826.1,8.47536,63.842641,0.132754,5.314388,5.891884,6.639468,8.205271,18.822793
1097,ENST00000663249.1,9.999817,50.670634,0.197349,4.399722,4.95686,5.631449,6.942763,14.481969
1098,ENST00000654166.1,3.744182,42.607084,0.087877,3.744182,4.127275,4.797744,5.947626,14.835246
1099,ENST00000330551.3,2.23006,14.527686,0.153504,1.29703,1.469713,1.732325,2.204276,3.919588
1100,ENST00000475197.1,1.35614,19.705133,0.068822,1.468143,1.629231,1.866535,2.301226,10.253501
1101,ENST00000253838.3,0.509559,7.0835,0.071936,0.591128,0.649353,0.746789,0.924951,1.241168
1102,ENST00000329684.7,0.685829,7.567089,0.090633,0.634364,0.740411,0.866599,1.192527,2.559809
1103,ENST00000426035.1,0.519263,7.5337,0.068925,0.492238,0.600926,0.666932,0.90591,2.130701
1104,ENST00000478613.5,0.708636,10.68275,0.066335,0.708229,0.763141,0.879881,1.092261,2.274966
1105,ENST00000469658.5,0.375452,6.585534,0.057012,0.409499,0.447353,0.540005,0.623967,1.005951
1106,ENST00000495344.5,0.93466,9.085013,0.102879,0.60611,0.667152,0.793835,0.906564,1.784762
1107,ENST00000465532.5,1.245049,11.849739,0.10507,0.773913,0.888258,1.012265,1.153498,2.411959
1108,ENST00000357704.8,0.922922,8.319297,0.110937,0.529844,0.638222,0.744459,0.838875,1.129455
1109,ENST00000664255.1,2.002353,25.068183,0.079876,1.691871,1.871452,2.111475,2.749452,6.826568
1110,ENST00000669618.1,0.3353,11.52031,0.029105,0.802506,0.882781,1.064652,1.244853,2.07293
1111,ENST00000654699.1,0.279576,11.666255,0.023965,0.891723,1.028899,1.221397,1.394127,1.843232
1112,ENST00000662409.1,0.157458,16.876096,0.00933,0.968911,1.043998,1.274532,1.60666,4.592848
1113,ENST00000660130.1,0.134118,11.804917,0.011361,0.928492,1.053577,1.158593,1.388193,1.990981
1114,ENST00000670353.1,0.420038,12.639953,0.033231,0.97124,1.079152,1.213643,1.575298,2.358928
1115,ENST00000534914.6,2.405881,23.856344,0.100849,1.517034,1.695506,1.991806,2.457266,4.837721
1116,ENST00000667464.1,0.840156,11.841549,0.07095,0.897758,0.980897,1.173009,1.575576,2.196405
1117,ENST00000423222.5,1.994242,52.257908,0.038162,3.556651,3.998939,4.510633,5.719821,14.98465
1118,ENST00000663427.1,0.27805,10.439852,0.026633,0.756922,0.87798,1.01582,1.214789,2.203929
1119,ENST00000653287.1,1.013826,13.132331,0.077201,0.928315,1.065574,1.30396,1.585564,3.320367
1120,ENST00000656886.1,0.760146,7.973947,0.095329,0.702325,0.8212,0.87073,0.925475,1.722296
1121,ENST00000659698.1,0.416885,13.886255,0.030021,0.976413,1.10842,1.223698,1.399006,2.756962
1122,ENST00000653498.1,1.821648,11.333848,0.160726,0.837939,0.915374,1.166208,1.320193,2.863486
1123,ENST00000448567.2,1.13383,7.005728,0.161843,0.574214,0.646935,0.713363,0.765882,1.489389
1124,ENST00000660843.1,0.467743,11.259861,0.041541,0.697001,0.775143,0.966997,1.266924,2.039088
1125,ENST00000654903.1,0.544936,13.554122,0.040204,1.050339,1.165769,1.299445,1.507545,2.10011
1126,ENST00000610948.1,0.459021,6.838385,0.067124,0.459021,0.57014,0.649684,0.86838,1.493467
1127,ENST00000429940.7,3.276386,32.737262,0.100081,2.462064,2.825678,3.218552,4.17751,10.873
1128,ENST00000653292.1,1.508035,28.754755,0.052445,2.187872,2.540162,2.818789,3.305425,10.753121
1129,ENST00000659650.1,19.225342,58.618587,0.327973,4.178925,4.743855,5.514026,6.744208,19.367021
1130,ENST00000662209.1,2.982763,32.847891,0.090805,2.045575,2.290306,2.591701,3.197899,6.70258
1131,ENST00000670637.1,2.220838,33.76557,0.065772,2.570333,2.910248,3.344842,4.097476,8.107414
1132,ENST00000667964.1,3.026021,26.942003,0.112316,2.132278,2.422982,2.754179,3.790263,7.919259
1133,ENST00000633876.1,1.48782,20.258556,0.073442,1.429282,1.629832,1.789421,2.331203,5.491073
1134,ENST00000632329.1,1.906522,38.015943,0.050151,2.990404,3.415331,3.866623,4.855671,12.602919
1135,ENST00000634052.1,0.618695,11.116281,0.055657,0.849392,0.93397,1.023002,1.249832,1.781203
1136,ENST00000633829.1,1.45041,10.900493,0.133059,1.010514,1.166034,1.40693,1.830651,3.859212
1137,ENST00000631506.1,1.218066,12.865108,0.09468,1.121957,1.268549,1.497473,1.916283,3.01462
1138,ENST00000633349.1,1.194387,9.250175,0.129121,0.779367,0.924608,1.097337,1.562318,2.513353
1139,ENST00000632130.1,1.265875,8.663005,0.146124,0.758572,0.935886,1.150307,1.2586,3.185221
1140,ENST00000632412.1,0.810622,8.711479,0.093052,0.744157,0.884434,1.072412,1.430948,2.035533
1141,ENST00000633115.1,0.757668,8.010865,0.09458,0.715877,0.824274,0.986714,1.156317,2.147213
1142,ENST00000633706.1,2.296122,13.355777,0.17192,1.101318,1.221189,1.408808,1.956494,5.097967
1143,ENST00000534991.3,0.413382,11.825072,0.034958,0.95686,1.175563,1.377,1.698687,2.937438
1144,ENST00000509012.5,0.72291,8.123792,0.088987,0.687753,0.725867,0.83028,1.043768,1.871348
1145,ENST00000507869.6,2.187473,33.274286,0.065741,2.602552,2.997015,3.38064,4.10807,10.594471
1146,ENST00000505537.1,0.201201,8.006407,0.02513,0.609434,0.646901,0.736102,0.87354,1.666527
1147,ENST00000513752.5,1.886556,11.313513,0.166752,0.991108,1.094213,1.304227,1.705248,4.893226
1148,ENST00000315302.6,1.979582,32.635983,0.060656,2.717511,3.111103,3.531795,4.236019,10.244594
1149,ENST00000508968.1,1.10797,8.239422,0.134472,0.747574,0.926194,1.087149,1.315579,1.967025
1150,ENST00000669431.1,0.756132,19.180205,0.039423,1.431649,1.58012,1.841714,2.482807,4.291842
1151,ENST00000507044.1,1.219432,10.141817,0.120238,1.088403,1.162312,1.248952,1.494989,3.568994
1152,ENST00000578730.1,2.341243,39.294961,0.059581,3.303456,3.801871,4.277836,5.501365,15.989924
1153,ENST00000514984.1,0.533964,7.65636,0.069741,0.689117,0.760098,0.886806,1.01679,1.727401
1154,ENST00000581398.1,1.035934,82.861552,0.012502,6.111919,6.709537,7.733703,9.498064,58.28044
1155,ENST00000505364.1,2.416247,35.030542,0.068975,2.635732,2.982544,3.37767,4.051717,10.69743
1156,ENST00000642796.1,1.758759,37.046315,0.047475,2.720997,3.076648,3.405846,4.46516,8.811135
1157,ENST00000643589.1,0.38392,8.474305,0.045304,0.719304,0.778892,0.896765,1.197976,2.413904
1158,ENST00000642451.1,13.520299,112.457786,0.120226,7.43353,8.448394,9.77011,12.408837,77.771262
1159,ENST00000646386.1,0.569665,8.344038,0.068272,0.683959,0.755101,0.85671,0.932238,1.810559
1160,ENST00000644478.1,1.387405,17.338615,0.080018,1.387405,1.502795,1.799175,2.314945,3.78413
1161,ENST00000331944.10,0.506472,7.756523,0.065296,0.616581,0.651636,0.711265,0.991143,1.57691
1162,ENST00000409139.6,1.335721,20.826509,0.064136,1.237534,1.432637,1.706437,2.226002,4.993759
1163,ENST00000644577.1,0.467709,9.302473,0.050278,0.675604,0.780973,0.889347,1.167703,2.064268
1164,ENST00000643743.1,0.781668,15.411948,0.050718,0.961293,1.041661,1.274922,1.620599,3.790448
1165,ENST00000644125.1,1.145154,17.304321,0.066177,1.385974,1.533734,1.784327,2.21015,5.408815
1166,ENST00000409898.2,0.429109,8.154619,0.052622,0.64895,0.731962,0.821105,1.015575,1.560363
1167,ENST00000645257.1,0.463731,12.771898,0.036309,0.962189,1.047074,1.203508,1.455862,2.549697
1168,ENST00000419680.6,0.707305,9.522056,0.074281,0.879247,0.967771,1.150715,1.36868,3.557076
1169,ENST00000643070.1,0.578216,18.156533,0.031846,1.231114,1.406276,1.542548,1.945658,5.243157
1170,ENST00000414584.1,0.368289,11.411904,0.032272,0.829221,0.92649,1.04084,1.436661,3.165658
1171,ENST00000455131.5,0.835809,11.014326,0.075884,0.80306,0.853947,0.955468,1.243213,2.455905
1172,ENST00000646636.1,0.921986,14.964628,0.061611,1.040322,1.1895,1.342651,1.680242,3.870241
1173,ENST00000642293.1,0.845601,9.631478,0.087796,0.796408,0.886632,1.02701,1.39825,2.176117
1174,ENST00000423846.5,0.420016,6.432385,0.065297,0.637245,0.722601,0.824799,0.955759,1.42146
1175,ENST00000646865.1,0.528401,12.998946,0.04065,0.927664,1.038047,1.218229,1.618461,3.400865
1176,ENST00000645138.1,0.517442,9.297158,0.055656,0.673202,0.769865,0.835414,1.094481,2.19564
1177,ENST00000414030.6,0.968923,12.057743,0.080357,0.782724,0.859306,1.001616,1.238476,1.988944
1178,ENST00000437561.1,1.001193,6.561409,0.152588,0.515249,0.603148,0.700835,0.804539,1.395632
1179,ENST00000629257.1,0.397336,4.6957,0.084617,0.359459,0.378848,0.39942,0.445431,0.606301
1180,ENST00000645729.1,0.548238,6.101348,0.089855,0.47667,0.544639,0.570245,0.683296,1.687771
1181,ENST00000413202.1,0.276484,6.238439,0.044319,0.422586,0.490852,0.612287,0.826322,1.852793
1182,ENST00000643509.1,1.531492,18.036039,0.084913,1.38708,1.533225,1.739389,2.115533,4.700486
1183,ENST00000643321.1,0.643898,10.856681,0.059309,0.820547,0.960414,1.104469,1.296354,1.945421
1184,ENST00000603948.5,0.590357,6.858869,0.086072,0.590357,0.654116,0.744604,0.831123,1.202207
1185,ENST00000612724.1,0.278146,7.425557,0.037458,0.515889,0.582537,0.746789,0.972461,1.530324
1186,ENST00000642872.1,1.881629,27.160061,0.069279,1.928601,2.118381,2.448377,3.008979,5.092093
1187,ENST00000380612.8,0.391637,15.587297,0.025125,1.229449,1.463094,1.618534,2.152381,3.931624
1188,ENST00000670883.1,1.016639,34.198264,0.029728,2.70212,3.04268,3.599344,4.618784,19.469323
1189,ENST00000670049.1,1.230616,55.6523,0.022113,4.541403,5.339453,6.021836,7.465833,17.113427
1190,ENST00000661806.1,3.728393,60.991379,0.06113,4.588498,5.096524,5.913616,7.392465,22.232415
1191,ENST00000329618.7,2.497522,44.771172,0.055784,3.526109,4.029685,4.632439,5.816812,12.563354
1192,ENST00000330490.3,0.724133,11.763326,0.061559,1.009853,1.174333,1.265754,1.517388,2.429911
1193,ENST00000354333.5,0.697902,35.322214,0.019758,2.772082,3.052744,3.580606,4.598955,13.90033
1194,ENST00000465978.1,0.595046,4.898796,0.121468,0.479054,0.525415,0.570636,0.718418,0.930853
1195,ENST00000590829.5,1.232282,10.022125,0.122956,0.827097,0.953182,1.170319,1.456466,1.9225
1196,ENST00000669476.1,2.600974,38.758309,0.067108,2.506263,2.800996,3.226927,4.341027,9.747934
1197,ENST00000664725.1,2.726751,46.526888,0.058606,3.664265,4.141798,4.77131,5.805082,12.678496
1198,ENST00000432735.5,1.314485,34.670508,0.037914,2.193562,2.465095,2.775399,3.529147,8.278611
1199,ENST00000588753.1,0.4675,8.327302,0.056141,0.680515,0.774949,0.874726,1.096644,1.866558
1200,ENST00000420074.1,0.853442,28.475907,0.029971,2.009878,2.276156,2.651836,3.241644,22.960746
1201,ENST00000412526.5,0.727894,12.647153,0.057554,0.953339,1.026546,1.20436,1.50188,3.333564
1202,ENST00000455939.1,0.859272,7.462692,0.115142,0.571406,0.691325,0.815313,0.913721,1.80628
1203,ENST00000546512.5,0.978153,7.593483,0.128815,0.726941,0.847626,0.978153,1.281295,1.616662
1204,ENST00000549354.6,7.723316,47.579161,0.162326,4.139517,4.580339,5.337578,6.700534,14.992221
1205,ENST00000549131.1,1.466277,7.138287,0.20541,0.68922,0.876401,0.977451,1.241974,1.720895
1206,ENST00000552608.6,0.518393,16.396603,0.031616,1.264367,1.425164,1.629281,1.977172,3.490339
1207,ENST00000547102.5,0.271019,8.818504,0.030733,0.761439,0.844239,1.007526,1.167392,1.62614
1208,ENST00000453698.6,2.798086,18.752518,0.149211,1.704699,1.943209,2.273878,2.705108,5.480351
1209,ENST00000483342.6,0.742458,22.473944,0.033036,2.050699,2.285989,2.638786,3.219406,7.294337
1210,ENST00000656815.1,1.57731,16.12006,0.097848,1.528602,1.699712,1.940928,2.443979,5.003775
1211,ENST00000657911.1,1.981631,16.870142,0.117464,1.522685,1.783287,2.027883,2.486451,5.281654
1212,ENST00000400436.6,1.387096,38.321615,0.036196,3.102555,3.488434,4.102715,5.066614,11.365722
1213,ENST00000661733.1,5.146976,38.160541,0.134877,3.160476,3.729284,4.441952,5.34568,15.202066
1214,ENST00000669083.1,1.053853,14.292323,0.073736,1.268476,1.35748,1.51158,1.86513,3.594457
1215,ENST00000656427.1,1.695967,16.52404,0.102636,1.511257,1.613586,1.907572,2.168665,5.169181
1216,ENST00000432153.6,1.798049,17.568714,0.102344,1.611474,1.831095,2.067999,2.509685,5.80552
1217,ENST00000666350.1,2.388768,18.534428,0.128883,1.698077,1.913044,2.189782,2.954492,4.915049
1218,ENST00000667760.1,1.993933,15.233584,0.130891,1.402035,1.639615,1.817958,2.163765,3.904105
1219,ENST00000666020.1,1.995333,16.756152,0.119081,1.385396,1.577449,1.893735,2.435701,4.650263
1220,ENST00000656824.1,2.028813,17.633436,0.115055,1.427113,1.687807,1.881547,2.473625,5.423636
1221,ENST00000670145.1,2.123413,30.930244,0.068652,2.544045,3.034853,3.43338,4.378338,8.720215
1222,ENST00000661378.1,2.402703,29.012685,0.082816,2.406647,2.765886,3.312099,4.154035,8.557214
1223,ENST00000669338.1,1.04796,22.623689,0.046321,2.140829,2.287666,2.549904,3.144956,6.963032
1224,ENST00000663763.1,2.753657,59.085348,0.046605,4.738792,5.351979,6.425086,7.950051,23.873964
1225,ENST00000669976.1,2.211366,44.703485,0.049467,3.774945,4.379394,5.042614,5.994342,16.526709
1226,ENST00000418383.2,0.92944,21.470385,0.043289,1.949926,2.192575,2.551021,3.411423,6.644963
1227,ENST00000669207.1,1.24539,18.456085,0.067479,1.524018,1.728307,1.993197,2.427397,4.855264
1228,ENST00000442419.2,1.851505,13.060383,0.141765,1.089885,1.230048,1.410012,1.851505,5.234524
1229,ENST00000656502.1,1.679822,19.256839,0.087232,1.472987,1.668995,1.917539,2.603515,6.022494
1230,ENST00000444816.2,1.065455,10.356687,0.102876,0.830012,0.944898,1.059524,1.209336,1.933395
1231,ENST00000483544.1,1.152634,25.661444,0.044917,1.763789,2.045786,2.591431,3.206916,7.182991
1232,ENST00000560153.2,2.188092,30.014941,0.0729,1.705107,1.958659,2.250403,2.860433,14.362862
1233,ENST00000585832.3,1.369995,19.248868,0.071173,1.720532,1.96922,2.233846,3.073321,5.657987
1234,ENST00000602372.1,0.906184,7.773398,0.116575,0.630349,0.81473,0.933427,1.084506,3.244131
1235,ENST00000602814.1,1.036995,6.528689,0.158837,0.68778,0.756682,0.886727,0.993905,1.82487
1236,ENST00000662052.1,5.399159,27.366648,0.19729,2.15862,2.513711,2.859879,3.910852,9.076883
1237,ENST00000657571.1,4.689408,22.426758,0.209099,1.97181,2.267979,2.571704,3.195196,8.08048
1238,ENST00000634806.1,0.471221,14.099174,0.033422,1.162663,1.345461,1.52113,1.938326,6.121911
1239,ENST00000635067.1,3.379899,36.608474,0.092326,2.972922,3.313093,3.770137,4.882357,13.541878
1240,ENST00000635212.1,0.53621,8.637614,0.062078,0.717824,0.823576,0.92569,1.088725,1.852335
1241,ENST00000326539.6,2.029938,34.30546,0.059172,2.53336,2.7218,3.283317,3.978864,10.670121
1242,ENST00000375670.1,1.736985,12.333559,0.140834,0.961884,1.044275,1.148227,1.392105,2.965663
1243,ENST00000412102.5,1.562485,29.00388,0.053872,2.363571,2.703107,3.138095,3.736755,11.104438
1244,ENST00000457881.5,0.279188,8.133633,0.034325,0.624452,0.668697,0.774358,0.932644,1.763913
1245,ENST00000586552.5,0.323909,4.063379,0.079714,0.358454,0.416185,0.448322,0.519434,0.593486
1246,ENST00000589300.1,0.405249,9.968838,0.040652,0.91071,1.006828,1.150188,1.461764,2.14073
1247,ENST00000442967.1,0.379755,7.622423,0.049821,0.773322,0.843093,0.995653,1.345738,1.947758
1248,ENST00000441234.1,0.53141,6.652988,0.079875,0.633098,0.679677,0.747632,0.846219,1.16775
1249,ENST00000450728.1,2.858298,47.922757,0.059644,3.933739,4.391646,5.026417,6.018456,16.177064
1250,ENST00000416200.1,1.204551,46.45649,0.025929,3.619512,4.086696,4.823908,5.863406,16.825354
1251,ENST00000668832.1,1.030235,24.86604,0.041431,1.593838,1.939903,2.143162,2.581315,7.394472
1252,ENST00000666719.1,1.757425,21.613166,0.081313,1.546135,1.722473,1.986167,2.409311,6.313685
1253,ENST00000375987.3,1.283317,32.457188,0.039539,2.321041,2.602964,3.027907,4.036564,19.92781
1254,ENST00000668648.1,1.189703,18.771777,0.063377,1.516276,1.604916,1.895052,2.361109,6.664492
1255,ENST00000578387.1,5.087662,30.627095,0.166116,2.801824,3.328174,3.770151,4.371886,10.139401
1256,ENST00000645185.1,5.238612,149.627821,0.035011,9.811353,11.054629,12.986884,16.708142,48.34918
1257,ENST00000430327.6,1.303672,14.380446,0.090656,1.157589,1.331405,1.553896,1.787245,3.602708
1258,ENST00000440221.2,2.378831,14.309096,0.166246,1.239995,1.435963,1.635795,1.952585,2.892697
1259,ENST00000414699.1,0.512446,4.935284,0.103833,0.376868,0.407621,0.45563,0.522121,0.764605
1260,ENST00000366314.4,1.358027,22.215015,0.061131,1.932136,2.25296,2.625679,3.344089,7.663724
1261,ENST00000307548.2,2.638757,23.938438,0.110231,1.92085,2.132184,2.520687,3.065516,7.736806
1262,ENST00000496285.6,3.174534,25.843486,0.122837,1.708562,1.948848,2.405158,2.924113,5.817185
1263,ENST00000655125.1,2.280117,21.388716,0.106604,1.443932,1.670506,1.899039,2.242542,5.098271
1264,ENST00000662081.1,2.496442,25.546487,0.097722,1.648781,1.891707,2.241944,2.641148,5.246867
1265,ENST00000491317.1,1.077222,18.234846,0.059075,1.227193,1.367818,1.655233,1.962604,4.343056
1266,ENST00000455084.1,2.858885,24.22447,0.118016,1.673018,1.933045,2.225286,2.792798,5.179564
1267,ENST00000651837.1,1.537216,24.659382,0.062338,1.700299,1.91729,2.162418,2.614583,5.78285
1268,ENST00000666666.1,0.801777,22.357918,0.035861,1.427237,1.620499,1.865531,2.285948,4.079412
1269,ENST00000670518.1,4.330591,32.209291,0.134452,2.111289,2.379531,2.795067,3.23454,7.856961
1270,ENST00000666990.1,4.793842,31.866764,0.150434,2.028079,2.234089,2.687964,3.464529,5.733468
1271,ENST00000661812.1,3.866245,25.52088,0.151493,1.646135,1.878582,2.230649,2.651557,6.560986
1272,ENST00000654569.1,1.200344,10.861607,0.110513,0.688258,0.762616,0.886426,1.230493,1.828746
1273,ENST00000662223.1,3.849836,28.5479,0.134855,1.886488,2.203046,2.498356,3.146259,5.665607
1274,ENST00000658891.1,1.805527,20.125912,0.089712,1.386922,1.557239,1.759562,1.990347,3.554642
1275,ENST00000667496.1,3.161796,67.912681,0.046557,4.05439,4.590227,5.436736,6.582945,11.788278
1276,ENST00000659275.1,4.497549,53.980995,0.083317,3.430322,3.975473,4.514654,5.737681,10.96886
1277,ENST00000457100.5,0.477118,16.073367,0.029684,1.341317,1.446446,1.710363,2.076296,3.881831
1278,ENST00000276770.8,0.659814,19.85472,0.033232,1.517814,1.71301,2.025696,2.613197,4.119424
1279,ENST00000449828.1,0.69449,10.28194,0.067545,0.790612,0.928772,1.078197,1.166988,1.747249
1280,ENST00000324988.3,0.293429,9.057477,0.032396,0.611819,0.673036,0.721454,0.863534,2.117411
1281,ENST00000416110.1,0.45837,2.409504,0.190234,0.202479,0.261479,0.300978,0.378997,0.45837
1282,ENST00000453955.1,0.369786,4.077393,0.090692,0.262289,0.313153,0.33986,0.369786,0.469403
1283,ENST00000430228.1,0.477712,4.500032,0.106157,0.314159,0.328647,0.399505,0.478524,0.617232
1284,ENST00000416945.2,1.919182,25.1571,0.076288,1.919182,2.126251,2.633398,3.108268,12.066065
1285,ENST00000414008.3,1.479545,12.240318,0.120875,0.81451,0.970333,1.186879,1.450848,2.247618
1286,ENST00000412495.5,2.130521,31.971186,0.066639,2.864922,3.182371,3.872669,5.026999,14.837593
1287,ENST00000475015.5,2.131971,36.125292,0.059016,3.411957,3.861531,4.346549,5.165774,10.517068
1288,ENST00000436101.1,1.227452,10.280249,0.119399,1.088824,1.227452,1.431948,1.683375,3.042524
1289,ENST00000414722.5,0.360994,9.872339,0.036566,0.80489,0.954092,1.085193,1.247589,1.650427
1290,ENST00000426021.5,3.10166,48.185389,0.064369,3.14582,3.616127,4.187998,4.926466,10.205264
1291,ENST00000454781.6,5.170431,87.940493,0.058795,5.435769,6.116897,7.011854,8.524828,21.918597
1292,ENST00000454857.6,2.355672,58.785139,0.040073,3.663839,4.098238,4.748026,6.518731,28.591943
1293,ENST00000614455.4,0.316142,7.467281,0.042337,0.404076,0.460556,0.611822,0.679438,1.224404
1294,ENST00000622752.1,0.38716,11.373894,0.034039,0.70953,0.774637,0.906327,1.09164,2.019515
1295,ENST00000439517.2,0.221878,14.470691,0.015333,0.821555,1.032164,1.129217,1.394188,2.051703
1296,ENST00000657543.1,1.688376,14.157374,0.119258,1.058154,1.165777,1.328,1.527469,3.778477
1297,ENST00000314315.7,2.524895,17.622231,0.143279,1.560417,1.777657,2.026317,2.524895,4.398353
1298,ENST00000586395.2,2.404769,18.143701,0.13254,1.659093,1.799498,2.263916,2.793702,4.530215
1299,ENST00000581640.5,0.791613,6.77175,0.116899,0.585489,0.652595,0.768152,0.802111,1.783057
1300,ENST00000578829.5,1.012279,9.416027,0.107506,0.803529,0.885509,1.077708,1.379619,1.871783
1301,ENST00000585273.5,0.682568,10.697409,0.063807,0.869341,0.997176,1.118007,1.342111,2.788093
1302,ENST00000584840.5,0.83615,9.900649,0.084454,0.748932,0.834679,0.990425,1.301726,2.337509
1303,ENST00000454482.2,1.591405,23.478706,0.067781,1.953657,2.224909,2.492449,3.118959,4.981386
1304,ENST00000662473.1,1.478868,19.690843,0.075104,1.515584,1.759538,2.043407,2.49121,4.589137
1305,ENST00000662612.1,2.203995,37.93942,0.058092,2.850114,3.161738,3.587353,4.40409,14.720024
1306,ENST00000432141.1,0.561481,12.45894,0.045067,0.953419,1.055493,1.231758,1.631987,3.022124
1307,ENST00000317019.2,4.860078,52.635408,0.092335,3.718301,4.272582,4.901588,5.877925,13.854275
1308,ENST00000531711.1,1.017312,7.459588,0.136376,0.712474,0.907659,1.04038,1.163856,1.850607
1309,ENST00000420873.2,1.909532,25.413694,0.075138,2.304741,2.512917,2.979599,3.578424,13.541039
