,Seqname,0,1,2,3,4,5,6
1177,ENST00000414030.6,0.491885,0.490637,0.460674,0.524345,0.003119,0.003104,0.003294
1178,ENST00000437561.1,0.52967,0.507692,0.58022,0.501099,0.00579,0.005543,0.005115
1179,ENST00000629257.1,0.498452,0.417957,0.520124,0.557276,0.016341,0.015296,0.014951
1180,ENST00000645729.1,0.49642,0.486874,0.486874,0.515513,0.000933,0.000828,0.000957
1181,ENST00000413202.1,0.488152,0.440758,0.511848,0.511848,0.005318,0.004845,0.004599
1182,ENST00000643509.1,0.490688,0.497976,0.468826,0.505263,0.001127,0.001151,0.001075
1183,ENST00000643321.1,0.518667,0.496,0.548,0.512,0.002166,0.002306,0.002502
1184,ENST00000603948.5,0.505133,0.505133,0.505133,0.505133,3.00E-06,3.00E-06,3.00E-06
1185,ENST00000612724.1,0.474206,0.458333,0.488095,0.47619,0.000728,0.000898,0.001034
1186,ENST00000642872.1,0.5,0.527597,0.503247,0.469156,0.002541,0.002476,0.002483
1187,ENST00000380612.8,0.527544,0.526611,0.554622,0.501401,0.002096,0.002099,0.001994
1188,ENST00000670883.1,0.522222,0.538462,0.532051,0.496154,0.001533,0.001504,0.001524
1189,ENST00000670049.1,0.513781,0.523401,0.50156,0.516381,0.00037,0.00036,0.000374
1190,ENST00000661806.1,0.480723,0.491195,0.47049,0.480485,0.000318,0.000329,0.000341
1191,ENST00000329618.7,0.492595,0.491629,0.490663,0.495493,2.20E-05,2.30E-05,2.10E-05
1192,ENST00000330490.3,0.565006,0.568651,0.543135,0.583232,0.001272,0.001291,0.001158
1193,ENST00000354333.5,0.581338,0.620562,0.561107,0.562345,0.003422,0.00351,0.003541
1194,ENST00000465978.1,0.573913,0.53913,0.6,0.582609,0.003183,0.003622,0.004058
1195,ENST00000590829.5,0.544808,0.567568,0.559033,0.507824,0.003007,0.00288,0.002984
1196,ENST00000669476.1,0.428844,0.425792,0.422358,0.438382,0.00022,0.000215,0.000229
1197,ENST00000664725.1,0.503579,0.512605,0.472456,0.525677,0.002316,0.002302,0.002347
1198,ENST00000432735.5,0.409644,0.424848,0.392268,0.411816,0.0008,0.000766,0.000807
1199,ENST00000588753.1,0.573854,0.585739,0.560272,0.575552,0.000467,0.000401,0.000297
1200,ENST00000420074.1,0.515665,0.516179,0.485362,0.545455,0.002737,0.002734,0.002803
1201,ENST00000412526.5,0.405747,0.431034,0.37931,0.406897,0.001979,0.002087,0.001978
1202,ENST00000455939.1,0.391051,0.437743,0.356031,0.379377,0.005191,0.00553,0.005289
1203,ENST00000546512.5,0.571691,0.573529,0.573529,0.568015,1.60E-05,3.40E-05,3.40E-05
1204,ENST00000549354.6,0.558683,0.579341,0.579341,0.517365,0.003813,0.003843,0.003818
1205,ENST00000549131.1,0.605469,0.662109,0.544922,0.609375,0.010173,0.010794,0.01017
1206,ENST00000552608.6,0.495575,0.515044,0.472566,0.499115,0.001363,0.001288,0.001383
1207,ENST00000547102.5,0.579968,0.537964,0.630048,0.57189,0.006617,0.00689,0.007343
1208,ENST00000453698.6,0.598639,0.589569,0.571429,0.634921,0.003279,0.003301,0.003376
1209,ENST00000483342.6,0.60127,0.6,0.579048,0.624762,0.001603,0.001605,0.001657
1210,ENST00000656815.1,0.606673,0.566286,0.645303,0.608428,0.004762,0.004895,0.004778
1211,ENST00000657911.1,0.597128,0.572635,0.600507,0.618243,0.001658,0.001738,0.001725
1212,ENST00000400436.6,0.554676,0.553167,0.563348,0.547511,0.00019,0.000193,0.00018
1213,ENST00000661733.1,0.533731,0.51435,0.533358,0.553485,0.001173,0.001205,0.001204
1214,ENST00000669083.1,0.591045,0.620896,0.579104,0.573134,0.001951,0.001848,0.001788
1215,ENST00000656427.1,0.57699,0.547578,0.617647,0.565744,0.004,0.0041,0.004293
1216,ENST00000432153.6,0.58671,0.590762,0.581037,0.588331,7.40E-05,6.40E-05,4.40E-05
1217,ENST00000666350.1,0.584296,0.623557,0.56351,0.56582,0.003397,0.003291,0.003349
1218,ENST00000667760.1,0.587079,0.558989,0.615169,0.587079,0.002417,0.00252,0.002424
1219,ENST00000666020.1,0.581058,0.578498,0.586177,0.578498,6.00E-05,4.80E-05,3.50E-05
1220,ENST00000656824.1,0.575264,0.607811,0.578519,0.539463,0.003438,0.003578,0.003564
1221,ENST00000670145.1,0.544863,0.517434,0.556485,0.560669,0.00174,0.001679,0.001657
1222,ENST00000661378.1,0.566832,0.555446,0.595545,0.549505,0.001879,0.0019,0.001976
1223,ENST00000669338.1,0.585705,0.58444,0.607211,0.565465,0.001292,0.001295,0.00137
1224,ENST00000663763.1,0.528481,0.512658,0.536027,0.536758,0.000573,0.00059,0.000599
1225,ENST00000669976.1,0.538166,0.54458,0.550353,0.519564,0.000791,0.000801,0.000785
1226,ENST00000418383.2,0.572483,0.567785,0.581879,0.567785,0.000199,0.000213,0.000248
1227,ENST00000669207.1,0.540905,0.579031,0.531374,0.512311,0.003462,0.003614,0.003643
1228,ENST00000442419.2,0.534961,0.516093,0.559378,0.529412,0.001501,0.001595,0.001734
1229,ENST00000656502.1,0.521341,0.491616,0.544207,0.528201,0.002226,0.002329,0.002254
1230,ENST00000444816.2,0.536723,0.542373,0.474576,0.59322,0.010791,0.010736,0.010338
1231,ENST00000483544.1,0.504094,0.510526,0.449123,0.552632,0.00818,0.008188,0.008339
1232,ENST00000560153.2,0.402848,0.401322,0.42116,0.386063,0.000921,0.000917,0.000869
1233,ENST00000585832.3,0.621681,0.606195,0.639381,0.619469,0.000857,0.000793,0.000867
1234,ENST00000602372.1,0.519266,0.495413,0.544954,0.517431,0.001918,0.001715,0.001528
1235,ENST00000602814.1,0.606452,0.587097,0.658065,0.574194,0.006103,0.00625,0.006911
1236,ENST00000662052.1,0.531217,0.495238,0.606349,0.492063,0.01272,0.012621,0.012468
1237,ENST00000657571.1,0.562779,0.550669,0.634799,0.502868,0.013357,0.013302,0.013547
1238,ENST00000634806.1,0.529589,0.541625,0.529589,0.517553,0.000398,0.000351,0.000355
1239,ENST00000635067.1,0.505693,0.485277,0.499411,0.532391,0.001784,0.00182,0.00183
1240,ENST00000635212.1,0.549505,0.559406,0.539604,0.549505,0.00027,0.000215,0.000282
1241,ENST00000326539.6,0.474496,0.471925,0.47964,0.471925,6.00E-05,6.60E-05,7.60E-05
1242,ENST00000375670.1,0.544917,0.549645,0.560284,0.524823,0.00095,0.000931,0.001028
1243,ENST00000412102.5,0.544024,0.563699,0.562223,0.506149,0.003188,0.003234,0.003276
1244,ENST00000457881.5,0.567857,0.546429,0.557143,0.6,0.00259,0.002391,0.002472
1245,ENST00000586552.5,0.544521,0.544521,0.472603,0.616438,0.016097,0.016035,0.017107
1246,ENST00000589300.1,0.587744,0.589136,0.576602,0.597493,0.000356,0.000355,0.000413
1247,ENST00000442967.1,0.653571,0.653571,0.664286,0.642857,0.000313,0.000321,0.000454
1248,ENST00000441234.1,0.559829,0.557692,0.583333,0.538462,0.001464,0.001495,0.001299
1249,ENST00000450728.1,0.530477,0.540435,0.526856,0.52414,0.000221,0.000235,0.00024
1250,ENST00000416200.1,0.518298,0.522678,0.516109,0.516109,4.00E-05,4.60E-05,5.00E-05
1251,ENST00000668832.1,0.407096,0.393265,0.414913,0.413109,0.000448,0.000495,0.000469
1252,ENST00000666719.1,0.495962,0.510767,0.484522,0.492598,0.000525,0.000482,0.000517
1253,ENST00000375987.3,0.500226,0.50836,0.473113,0.519205,0.001752,0.001767,0.001824
1254,ENST00000668648.1,0.474486,0.484387,0.493526,0.445545,0.00191,0.001875,0.001806
1255,ENST00000578387.1,0.628951,0.621164,0.650023,0.615667,0.001018,0.00103,0.001087
1256,ENST00000645185.1,0.461984,0.457988,0.46668,0.461285,5.80E-05,6.00E-05,5.80E-05
1257,ENST00000430327.6,0.530168,0.531157,0.557864,0.501484,0.002347,0.002343,0.002481
1258,ENST00000440221.2,0.533865,0.546813,0.540837,0.513944,0.00087,0.00082,0.00079
1259,ENST00000414699.1,0.529762,0.5625,0.455357,0.571429,0.012649,0.012222,0.011273
1260,ENST00000366314.4,0.550447,0.56705,0.557471,0.52682,0.001285,0.001244,0.001266
1261,ENST00000307548.2,0.521687,0.552585,0.508021,0.504456,0.002114,0.002203,0.002163
1262,ENST00000496285.6,0.430307,0.440717,0.41122,0.438982,0.000822,0.000845,0.000904
1263,ENST00000655125.1,0.414515,0.408234,0.418702,0.416609,0.0001,0.000125,0.00011
1264,ENST00000662081.1,0.415448,0.410767,0.42481,0.410767,0.000198,0.000187,0.00016
1265,ENST00000491317.1,0.456026,0.442182,0.449511,0.476384,0.001014,0.000967,0.000995
1266,ENST00000455084.1,0.445332,0.458845,0.436732,0.440418,0.000406,0.00044,0.000468
1267,ENST00000651837.1,0.446643,0.438849,0.428058,0.473022,0.001684,0.001663,0.001721
1268,ENST00000666666.1,0.422056,0.445201,0.396188,0.424779,0.001802,0.001723,0.00166
1269,ENST00000670518.1,0.41141,0.400742,0.420223,0.413265,0.0003,0.000282,0.000261
1270,ENST00000666990.1,0.420609,0.41171,0.446838,0.403279,0.001598,0.00162,0.001669
1271,ENST00000661812.1,0.420188,0.392606,0.427817,0.440141,0.001863,0.001803,0.00178
1272,ENST00000654569.1,0.39863,0.361644,0.431507,0.40274,0.003772,0.003596,0.003364
1273,ENST00000662223.1,0.428273,0.444444,0.425665,0.41471,0.000659,0.000692,0.000686
1274,ENST00000658891.1,0.44731,0.453206,0.459838,0.428887,0.000775,0.000791,0.000828
1275,ENST00000667496.1,0.387796,0.374162,0.386232,0.402995,0.000637,0.000654,0.000656
1276,ENST00000659275.1,0.392767,0.378469,0.402019,0.397813,0.00048,0.000502,0.000512
1277,ENST00000457100.5,0.50135,0.480648,0.49955,0.523852,0.001469,0.001558,0.001551
1278,ENST00000276770.8,0.477688,0.489393,0.454279,0.489393,0.001235,0.001196,0.001127
1279,ENST00000449828.1,0.499295,0.495063,0.486601,0.51622,0.000748,0.000782,0.00071
1280,ENST00000324988.3,0.395387,0.365733,0.400329,0.420099,0.002386,0.002674,0.002704
1281,ENST00000416110.1,0.457831,0.451807,0.560241,0.361446,0.029506,0.029515,0.03249
1282,ENST00000453955.1,0.438662,0.479554,0.390335,0.446097,0.005966,0.005268,0.004641
1283,ENST00000430228.1,0.465798,0.517915,0.469055,0.410423,0.008263,0.009007,0.008992
1284,ENST00000416945.2,0.493023,0.476163,0.498837,0.50407,0.000685,0.000642,0.000657
1285,ENST00000414008.3,0.454765,0.401689,0.470446,0.492159,0.006853,0.006605,0.006505
1286,ENST00000412495.5,0.617289,0.628149,0.589053,0.634666,0.001833,0.001816,0.00186
1287,ENST00000475015.5,0.618955,0.602321,0.611605,0.64294,0.00139,0.001354,0.001363
1288,ENST00000436101.1,0.647832,0.68594,0.65046,0.607096,0.004491,0.004342,0.00432
1289,ENST00000414722.5,0.569956,0.583211,0.521355,0.605302,0.005761,0.005678,0.005335
1290,ENST00000426021.5,0.402847,0.393564,0.4112,0.403775,0.000239,0.000255,0.000265
1291,ENST00000454781.6,0.395737,0.383703,0.394533,0.408974,0.000488,0.000499,0.0005
1292,ENST00000454857.6,0.379802,0.370135,0.389214,0.380056,0.000276,0.00029,0.000277
1293,ENST00000614455.4,0.417178,0.435583,0.374233,0.441718,0.004215,0.004346,0.004031
1294,ENST00000622752.1,0.400262,0.393701,0.377953,0.429134,0.002127,0.002091,0.002259
1295,ENST00000439517.2,0.405434,0.438871,0.341693,0.435737,0.009164,0.008974,0.009351
1296,ENST00000657543.1,0.435451,0.396516,0.470287,0.439549,0.004181,0.004396,0.004543
1297,ENST00000314315.7,0.618211,0.611022,0.608626,0.634984,0.000675,0.000697,0.000722
1298,ENST00000586395.2,0.626553,0.638199,0.619565,0.621894,0.000286,0.000338,0.000358
1299,ENST00000581640.5,0.529661,0.572034,0.521186,0.495763,0.004285,0.003936,0.003856
1300,ENST00000578829.5,0.512859,0.526475,0.517398,0.494705,0.000734,0.000653,0.000694
1301,ENST00000585273.5,0.517976,0.519308,0.523302,0.511318,9.70E-05,9.70E-05,0.000138
1302,ENST00000584840.5,0.510086,0.518732,0.518732,0.492795,0.00062,0.000573,0.000639
1303,ENST00000454482.2,0.571776,0.583942,0.585766,0.54562,0.001505,0.001477,0.001522
1304,ENST00000662473.1,0.514663,0.479472,0.558651,0.505865,0.004911,0.005027,0.004892
1305,ENST00000662612.1,0.476864,0.482983,0.465774,0.481836,0.000277,0.000267,0.00025
1306,ENST00000432141.1,0.505814,0.537209,0.484884,0.495349,0.002229,0.002077,0.002185
1307,ENST00000317019.2,0.447984,0.440654,0.449112,0.454187,0.000145,0.000137,0.000136
1308,ENST00000531711.1,0.644404,0.68231,0.590253,0.66065,0.006897,0.006685,0.006157
1309,ENST00000420873.2,0.613861,0.645215,0.590759,0.605611,0.002339,0.002282,0.002213
1310,ENST00000667465.1,0.384866,0.39548,0.378017,0.381099,0.000258,0.000248,0.000254
1311,ENST00000549957.1,0.387281,0.396155,0.393619,0.372068,0.00052,0.000526,0.000519
1312,ENST00000663992.1,0.494261,0.536468,0.437616,0.5087,0.007787,0.007857,0.007768
1313,ENST00000663541.1,0.496797,0.511066,0.478742,0.500582,0.000812,0.00083,0.000855
1314,ENST00000663575.1,0.447413,0.465649,0.446565,0.430025,0.000934,0.000897,0.000898
1315,ENST00000659498.1,0.493951,0.51131,0.538927,0.431615,0.009292,0.009267,0.00932
1316,ENST00000662127.1,0.485793,0.493584,0.488084,0.47571,0.00024,0.000224,0.00023
1317,ENST00000653894.1,0.480832,0.48321,0.460921,0.498366,0.001072,0.001074,0.001049
1318,ENST00000426250.4,0.42077,0.436589,0.417607,0.408116,0.000626,0.000634,0.000632
1319,ENST00000668395.1,0.485853,0.463645,0.458169,0.535747,0.005661,0.005629,0.005591
1320,ENST00000667144.1,0.445506,0.436517,0.433146,0.466854,0.001059,0.001038,0.001009
1321,ENST00000658779.1,0.487793,0.506726,0.452915,0.503737,0.002744,0.002701,0.002628
1322,ENST00000661366.1,0.453344,0.475894,0.46423,0.419907,0.002564,0.00248,0.002435
1323,ENST00000550334.2,0.423888,0.441091,0.381694,0.44888,0.004058,0.004027,0.004101
1324,ENST00000656147.1,0.473988,0.512799,0.414533,0.494633,0.008198,0.008147,0.008081
1325,ENST00000655489.1,0.404145,0.390544,0.405117,0.416775,0.000529,0.000513,0.000514
1326,ENST00000665830.1,0.502218,0.473519,0.501696,0.531438,0.002541,0.002507,0.002507
1327,ENST00000318426.6,0.433818,0.433091,0.439636,0.428727,8.90E-05,9.10E-05,8.00E-05
1328,ENST00000539026.1,0.483421,0.471204,0.481675,0.497382,0.000592,0.000499,0.000484
1329,ENST00000532841.5,0.431705,0.442672,0.412762,0.439681,0.000812,0.000854,0.000958
1330,ENST00000531049.1,0.462665,0.474378,0.505124,0.408492,0.007213,0.007265,0.006975
1331,ENST00000663212.1,0.456064,0.459245,0.458052,0.450895,5.70E-05,5.10E-05,5.50E-05
1332,ENST00000654925.1,0.444091,0.438374,0.451715,0.442186,0.000145,0.000131,0.000109
1333,ENST00000500370.2,0.490529,0.489876,0.517309,0.464402,0.00208,0.002076,0.002154
1334,ENST00000555866.5,0.438914,0.352941,0.529412,0.434389,0.024014,0.026212,0.024216
1335,ENST00000667310.1,0.478304,0.484929,0.476979,0.473004,0.000105,9.50E-05,9.70E-05
1336,ENST00000660378.1,0.496644,0.530201,0.496644,0.463087,0.003172,0.00286,0.002847
1337,ENST00000667668.1,0.420892,0.445327,0.414172,0.403177,0.001403,0.001461,0.001444
1338,ENST00000560255.2,0.561686,0.569027,0.555529,0.560502,0.000136,0.000145,0.000138
1339,ENST00000321800.11,0.501412,0.538136,0.529661,0.436441,0.009376,0.009141,0.009315
1340,ENST00000544677.1,0.525424,0.533898,0.565678,0.476695,0.005952,0.00587,0.006303
1341,ENST00000579749.1,0.476844,0.463122,0.519726,0.447684,0.004298,0.004185,0.003864
1342,ENST00000665734.1,0.503981,0.501592,0.487261,0.523089,0.001004,0.000994,0.000934
1343,ENST00000613377.1,0.527778,0.5,0.5,0.583333,0.007682,0.007024,0.006378
1344,ENST00000332012.5,0.628769,0.64953,0.622837,0.61394,0.000997,0.001056,0.001066
1345,ENST00000577000.1,0.618221,0.559653,0.631236,0.663774,0.008967,0.009454,0.009602
1346,ENST00000317292.8,0.5318,0.552097,0.543978,0.499323,0.002319,0.00245,0.002383
1347,ENST00000586721.6,0.533708,0.549438,0.529213,0.522472,0.000544,0.000631,0.000656
1348,ENST00000592709.5,0.542069,0.504828,0.575172,0.546207,0.003849,0.004077,0.00389
1349,ENST00000589639.1,0.545145,0.541738,0.505963,0.587734,0.005199,0.005218,0.004908
1350,ENST00000591008.2,0.536062,0.570175,0.54386,0.494152,0.004363,0.004526,0.00449
1351,ENST00000669248.1,0.531695,0.543338,0.523933,0.527814,0.000286,0.000359,0.000409
1352,ENST00000662725.1,0.514069,0.512987,0.525974,0.503247,0.000376,0.000385,0.000451
1353,ENST00000656469.1,0.518913,0.546099,0.535461,0.475177,0.004273,0.004422,0.004335
1354,ENST00000653355.1,0.516129,0.535714,0.508065,0.504608,0.000819,0.000926,0.000971
1355,ENST00000663804.1,0.522267,0.544534,0.518219,0.504049,0.001225,0.001297,0.001309
1356,ENST00000658545.1,0.525401,0.561497,0.537433,0.477273,0.005489,0.005719,0.005643
1357,ENST00000669889.1,0.525739,0.545455,0.515882,0.515882,0.000825,0.00093,0.00098
1358,ENST00000665092.1,0.535792,0.546638,0.54013,0.520607,0.000508,0.000565,0.000549
1359,ENST00000653316.1,0.527011,0.536615,0.536615,0.507803,0.000779,0.000833,0.000789
1360,ENST00000666056.1,0.523759,0.551214,0.529039,0.491024,0.002687,0.002826,0.002801
1361,ENST00000670131.1,0.535607,0.517553,0.565697,0.523571,0.002078,0.002158,0.002035
1362,ENST00000660172.1,0.520147,0.542125,0.534799,0.483516,0.002959,0.003083,0.003007
1363,ENST00000655163.1,0.516548,0.531915,0.521277,0.496454,0.000932,0.000859,0.000833
1364,ENST00000658818.1,0.525994,0.553517,0.525994,0.498471,0.002189,0.002076,0.002076
1365,ENST00000669700.1,0.530612,0.541601,0.536892,0.513344,0.000622,0.000704,0.000671
1366,ENST00000592663.6,0.523881,0.523881,0.532836,0.514925,0.000222,0.000222,0.000174
1367,ENST00000367207.7,0.503437,0.504495,0.506081,0.499736,2.90E-05,3.20E-05,2.70E-05
1368,ENST00000418245.5,0.527778,0.564516,0.486559,0.532258,0.004563,0.004428,0.004262
1369,ENST00000427799.1,0.523346,0.5107,0.56323,0.496109,0.003726,0.003662,0.003506
1370,ENST00000656706.1,0.450633,0.394937,0.425316,0.531646,0.01604,0.016768,0.017017
1371,ENST00000446880.5,0.508715,0.517974,0.486928,0.521242,0.00108,0.001058,0.001007
1372,ENST00000543656.2,0.489386,0.490534,0.526678,0.450947,0.004279,0.004277,0.004373
1373,ENST00000443642.1,0.581738,0.578792,0.622975,0.543446,0.004694,0.004705,0.005045
1374,ENST00000450199.1,0.590465,0.616137,0.562958,0.592298,0.002104,0.002049,0.002113
1375,ENST00000457853.1,0.540827,0.483563,0.556734,0.582185,0.008047,0.007765,0.007685
1376,ENST00000653970.1,0.545407,0.549582,0.544885,0.541754,4.00E-05,5.10E-05,5.30E-05
1377,ENST00000655925.1,0.49981,0.49981,0.500951,0.498669,3.00E-06,3.00E-06,2.00E-06
1378,ENST00000663616.1,0.470349,0.474754,0.470688,0.465605,5.90E-05,6.50E-05,6.50E-05
1379,ENST00000655316.1,0.488315,0.489289,0.481986,0.493671,0.000108,0.000107,9.40E-05
1380,ENST00000664104.1,0.529194,0.518847,0.521064,0.547672,0.000808,0.000771,0.000798
1381,ENST00000655675.1,0.50026,0.50078,0.49142,0.50858,0.000228,0.000229,0.000251
1382,ENST00000653657.1,0.517886,0.529701,0.522809,0.501149,0.000652,0.00067,0.000663
1383,ENST00000426753.6,0.464939,0.466463,0.480183,0.448171,0.00074,0.000738,0.000846
1384,ENST00000428772.5,0.43949,0.433121,0.426752,0.458599,0.000932,0.001021,0.001157
1385,ENST00000431181.5,0.470862,0.461538,0.451049,0.5,0.002065,0.002014,0.001916
1386,ENST00000427691.5,0.490637,0.522472,0.455056,0.494382,0.003373,0.003117,0.003434
1387,ENST00000432910.5,0.499755,0.509545,0.496329,0.493392,0.000211,0.000232,0.000241
1388,ENST00000437035.5,0.53507,0.517034,0.56513,0.523046,0.00209,0.001913,0.001684
1389,ENST00000421257.1,0.516364,0.509091,0.523636,0.516364,0.000174,0.000219,0.00018
1390,ENST00000427820.1,0.524224,0.536646,0.518012,0.518012,0.000312,0.000254,0.000286
1391,ENST00000668954.1,0.507293,0.525122,0.466775,0.529984,0.003739,0.003614,0.003337
1392,ENST00000657038.1,0.446809,0.470745,0.462766,0.406915,0.003529,0.003655,0.003734
1393,ENST00000655034.1,0.515671,0.518037,0.523359,0.505618,0.000238,0.000233,0.000213
1394,ENST00000654422.1,0.50974,0.467532,0.533279,0.528409,0.004105,0.004266,0.004355
1395,ENST00000664147.1,0.507959,0.473227,0.53835,0.512301,0.003315,0.003555,0.003361
1396,ENST00000664304.1,0.460784,0.432353,0.455882,0.494118,0.003006,0.003148,0.003166
1397,ENST00000667581.1,0.392034,0.41195,0.372642,0.391509,0.001148,0.001185,0.001243
1398,ENST00000662972.1,0.461159,0.447596,0.475339,0.460543,0.00059,0.000633,0.00059
1399,ENST00000655816.1,0.447871,0.39207,0.436123,0.515419,0.012008,0.012435,0.012487
1400,ENST00000654943.1,0.480926,0.478424,0.491557,0.472795,0.000274,0.000283,0.000252
1401,ENST00000664219.1,0.482488,0.507246,0.478261,0.461957,0.001541,0.001474,0.001484
1402,ENST00000664403.1,0.477289,0.484499,0.469358,0.47801,0.000167,0.000145,0.000172
1403,ENST00000664414.1,0.448353,0.435629,0.458084,0.451347,0.000415,0.000465,0.000429
1404,ENST00000654960.1,0.392291,0.380148,0.418163,0.378564,0.001509,0.001485,0.001535
1405,ENST00000660397.1,0.449426,0.456726,0.447341,0.444213,0.00011,0.000142,0.000132
1406,ENST00000665017.1,0.443311,0.423161,0.467589,0.439184,0.001524,0.001549,0.00152
1407,ENST00000653739.1,0.477804,0.483645,0.481893,0.467874,0.000212,0.000197,0.000186
1408,ENST00000654397.1,0.449212,0.422942,0.488616,0.436077,0.003644,0.003761,0.003595
1409,ENST00000655544.1,0.447025,0.461538,0.409289,0.470247,0.00329,0.003368,0.003662
1410,ENST00000657582.1,0.460308,0.467417,0.476303,0.437204,0.001238,0.001254,0.00121
1411,ENST00000664016.1,0.487885,0.497053,0.473477,0.493124,0.000476,0.00045,0.000494
1412,ENST00000667664.1,0.525074,0.516224,0.519174,0.539823,0.000535,0.000493,0.000465
1413,ENST00000659996.1,0.448845,0.420792,0.455446,0.470297,0.002053,0.00187,0.001909
1414,ENST00000671388.1,0.421384,0.402516,0.421384,0.440252,0.001176,0.001408,0.001402
1415,ENST00000654258.1,0.495601,0.527859,0.457478,0.501466,0.003759,0.003622,0.003797
1416,ENST00000671305.1,0.457801,0.471867,0.441176,0.460358,0.000712,0.000749,0.000706
1417,ENST00000662790.1,0.466989,0.463768,0.458937,0.478261,0.00034,0.000376,0.000332
1418,ENST00000666811.1,0.466457,0.446541,0.465409,0.487421,0.00132,0.001427,0.001424
1419,ENST00000660970.1,0.466351,0.454976,0.503318,0.440758,0.003216,0.003165,0.003318
1420,ENST00000668275.1,0.509346,0.536215,0.501168,0.490654,0.001629,0.0015,0.001539
1421,ENST00000665518.1,0.469529,0.461219,0.498615,0.448753,0.002004,0.002064,0.002248
1422,ENST00000653814.1,0.493554,0.51105,0.466851,0.502762,0.001648,0.001719,0.001612
1423,ENST00000659494.1,0.467281,0.475576,0.492166,0.434101,0.002638,0.002601,0.002491
1424,ENST00000653415.1,0.477248,0.476165,0.472914,0.482665,7.90E-05,8.30E-05,7.50E-05
1425,ENST00000655737.1,0.466755,0.486702,0.442819,0.470745,0.001454,0.001567,0.001435
1426,ENST00000663620.1,0.477778,0.480702,0.477193,0.475439,1.70E-05,1.10E-05,1.10E-05
1427,ENST00000667249.1,0.503006,0.471944,0.523046,0.514028,0.002298,0.002161,0.002252
1428,ENST00000658620.1,0.451282,0.430769,0.435897,0.487179,0.003067,0.003252,0.003375
1429,ENST00000668055.1,0.520063,0.514555,0.540519,0.505114,0.000999,0.001019,0.000951
1430,ENST00000661019.1,0.465654,0.475988,0.457751,0.463222,0.000252,0.000224,0.000247
1431,ENST00000660044.1,0.521739,0.501144,0.535469,0.528604,0.001041,0.000932,0.001006
1432,ENST00000663582.1,0.512963,0.505556,0.530556,0.502778,0.0007,0.000733,0.000663
1433,ENST00000652813.1,0.52719,0.493958,0.539275,0.548338,0.002684,0.002916,0.003007
1434,ENST00000661179.1,0.44897,0.415429,0.484427,0.447053,0.003601,0.003684,0.003601
1435,ENST00000659856.1,0.451281,0.437639,0.448497,0.467706,0.000707,0.000692,0.000688
1436,ENST00000663127.1,0.458921,0.444813,0.478008,0.453942,0.000886,0.00087,0.000892
1437,ENST00000446816.1,0.595285,0.620825,0.575639,0.589391,0.001574,0.001516,0.001564
1438,ENST00000666290.1,0.515804,0.51345,0.517485,0.516476,1.50E-05,1.90E-05,1.60E-05
1439,ENST00000665242.1,0.54193,0.54193,0.546054,0.537806,4.90E-05,4.90E-05,4.50E-05
1440,ENST00000628232.2,0.469291,0.467717,0.486614,0.453543,0.0008,0.000821,0.000949
1441,ENST00000629719.2,0.476898,0.455446,0.534653,0.440594,0.007667,0.007829,0.008277
1442,ENST00000626582.2,0.519053,0.509784,0.515963,0.531411,0.000409,0.000455,0.000468
1443,ENST00000628580.2,0.600924,0.596302,0.550077,0.656394,0.008737,0.008671,0.008256
1444,ENST00000629439.2,0.490654,0.504673,0.429907,0.537383,0.009221,0.009291,0.008895
1445,ENST00000627992.3,0.516093,0.506104,0.534406,0.507769,0.000759,0.000733,0.000781
1446,ENST00000629547.2,0.523148,0.524306,0.506944,0.538194,0.000764,0.000769,0.000857
1447,ENST00000626865.2,0.464037,0.4942,0.445476,0.452436,0.001956,0.00165,0.001859
1448,ENST00000628165.2,0.550186,0.557621,0.579926,0.513011,0.003258,0.003179,0.003808
1449,ENST00000627172.2,0.474372,0.509548,0.464322,0.449246,0.002873,0.003029,0.003077
1450,ENST00000626718.2,0.481242,0.492885,0.47348,0.477361,0.000289,0.000355,0.00041
1451,ENST00000427168.6,0.458678,0.452479,0.452479,0.471074,0.000404,0.00035,0.000296
1452,ENST00000626456.2,0.442568,0.445946,0.459459,0.422297,0.00103,0.001015,0.001097
1453,ENST00000593090.5,0.459638,0.454695,0.454695,0.469522,0.000257,0.000309,0.000348
1454,ENST00000628238.2,0.448133,0.448133,0.439834,0.456432,0.000224,0.000224,0.000177
1455,ENST00000625348.2,0.422067,0.383538,0.425569,0.457093,0.004264,0.004015,0.003985
1456,ENST00000609565.5,0.439735,0.456954,0.433113,0.429139,0.000632,0.000725,0.000777
1457,ENST00000610172.5,0.449861,0.442897,0.447075,0.45961,0.000261,0.000318,0.00031
1458,ENST00000606100.5,0.465672,0.497015,0.470149,0.429851,0.003301,0.003088,0.003117
1459,ENST00000606849.5,0.41194,0.41194,0.398507,0.425373,0.00057,0.00058,0.000514
1460,ENST00000612373.4,0.438073,0.419725,0.46789,0.426606,0.002067,0.002307,0.002608
1461,ENST00000653994.1,0.492681,0.502696,0.500385,0.474961,0.000696,0.000678,0.000692
1462,ENST00000660098.1,0.49531,0.482358,0.509156,0.494417,0.000549,0.000523,0.000496
1463,ENST00000660493.1,0.46308,0.503165,0.427215,0.458861,0.004306,0.004112,0.003962
1464,ENST00000657397.1,0.616667,0.654545,0.536364,0.659091,0.014587,0.01437,0.013749
1465,ENST00000457339.5,0.38171,0.367396,0.423459,0.354274,0.004049,0.004027,0.004087
