,Seqname,0,1,2,3,4,5,6,7,8
225,ENST00000634451.2,-0.312074,-0.333756,0.935038,-0.223803,-0.224032,0.998976,-218.3,0.100583,-0.317758
226,ENST00000635450.2,-0.186418,-0.208028,0.896118,-0.149942,-0.156054,0.96083,-354,0.103594,-0.373812
227,ENST00000642072.1,-0.694328,-0.725425,0.957132,-0.454467,-0.463864,0.979741,-98.1,0.142433,-0.290237
228,ENST00000404210.5,-0.112194,-0.121532,0.923165,-0.107462,-0.106538,1.00868,-370.8,0.111953,-0.311859
229,ENST00000641009.1,-0.060387,-0.074146,0.814436,-0.078954,-0.082938,0.951959,-528,0.109041,-0.363931
230,ENST00000452322.2,-0.096234,-0.105897,0.908752,-0.088551,-0.088164,1.004393,-442.6,0.101439,-0.318188
231,ENST00000490765.4,-0.620762,-0.657676,0.943872,-0.463502,-0.476732,0.972249,-158.4,0.123644,-0.342857
232,ENST00000392630.7,-0.14368,-0.157193,0.914038,-0.114582,-0.117597,0.974359,-635.6,0.118699,-0.344312
233,ENST00000566432.1,-0.026438,-0.033561,0.787751,-0.033369,-0.035312,0.944964,-983.1,0.123006,-0.34837
234,ENST00000648023.1,-0.047211,-0.059617,0.791901,-0.058302,-0.060158,0.969157,-654.5,0.123355,-0.35863
235,ENST00000564862.2,-0.289352,-0.304826,0.949234,-0.236854,-0.238843,0.991675,-248.9,0.127352,-0.359682
236,ENST00000567117.1,-0.111994,-0.136734,0.819067,-0.106366,-0.116358,0.914129,-386.5,0.133537,-0.393585
237,ENST00000624760.1,-0.038859,-0.049692,0.781997,-0.051718,-0.054571,0.947723,-529.4,0.123759,-0.308868
238,ENST00000588785.6,-0.191549,-0.205712,0.931151,-0.163196,-0.162496,1.004303,-278.6,0.113661,-0.304148
239,ENST00000585457.6,-0.081455,-0.0913,0.89217,-0.064165,-0.066558,0.964042,-866.2,0.116103,-0.384927
240,ENST00000591166.1,-0.253699,-0.266101,0.953392,-0.188516,-0.184497,1.021781,-244.1,0.132802,-0.32374
241,ENST00000656516.1,-0.029881,-0.038235,0.781521,-0.037038,-0.038103,0.972037,-1278.1,0.116381,-0.398628
242,ENST00000592897.1,-0.320788,-0.360774,0.889164,-0.248191,-0.263943,0.940323,-230.5,0.136364,-0.41833
243,ENST00000606861.1,-0.042175,-0.050173,0.840586,-0.042534,-0.04461,0.953447,-1229.5,0.11797,-0.421495
244,ENST00000321399.7,-0.038105,-0.052903,0.720269,-0.052448,-0.056487,0.928509,-1018.7,0.122247,-0.457637
245,ENST00000413472.5,-0.362182,-0.37558,0.964328,-0.260387,-0.25438,1.023616,-193.5,0.125,-0.34492
246,ENST00000453118.5,-0.085823,-0.094386,0.909279,-0.079219,-0.08076,0.980918,-644.8,0.116745,-0.379965
247,ENST00000445317.1,-0.028184,-0.036391,0.774481,-0.022287,-0.025199,0.884437,-2021,0.126236,-0.475865
248,ENST00000667159.1,-0.153067,-0.163617,0.93552,-0.126558,-0.127791,0.990356,-529.4,0.110675,-0.415216
249,ENST00000670730.1,-0.056896,-0.067944,0.837397,-0.056979,-0.059423,0.958875,-944.8,0.11267,-0.414023
250,ENST00000435800.6,-0.070213,-0.091195,0.769924,-0.102917,-0.10842,0.949244,-421.9,0.110645,-0.35335
251,ENST00000428411.6,-0.001751,-0.005274,0.331938,-0.007535,-0.008433,0.893409,-2981.9,0.105999,-0.338635
252,ENST00000420168.2,-0.025223,-0.037578,0.671233,-0.055766,-0.058265,0.957097,-622.4,0.117089,-0.328097
253,ENST00000627431.2,-0.107076,-0.115961,0.923381,-0.112752,-0.112141,1.005447,-314.2,0.110075,-0.292824
254,ENST00000413231.5,-0.860744,-0.846996,1.016232,-0.612713,-0.595026,1.029725,-72.5,0.082447,-0.192308
255,ENST00000654334.1,-0.057422,-0.071025,0.808475,-0.091504,-0.094384,0.969487,-350.9,0.111205,-0.297625
256,ENST00000662852.1,-0.104058,-0.117249,0.88749,-0.105502,-0.10774,0.979224,-342.9,0.109922,-0.333236
257,ENST00000659961.1,-0.073084,-0.074729,0.977983,-0.075787,-0.072436,1.046253,-438.3,0.112331,-0.282774
258,ENST00000665960.1,-0.145531,-0.152306,0.955518,-0.122549,-0.123905,0.989053,-335.2,0.107239,-0.299286
259,ENST00000455967.1,-0.25457,-0.283383,0.898326,-0.161381,-0.1684,0.958323,-247.4,0.123159,-0.330749
260,ENST00000569711.1,-0.051356,-0.060196,0.853148,-0.04061,-0.042751,0.949929,-789,0.117409,-0.319304
261,ENST00000428794.1,-0.603638,-0.596421,1.012101,-0.477707,-0.470137,1.0161,-108.3,0.117949,-0.276982
262,ENST00000413987.1,-0.006421,-0.012309,0.521607,-0.042468,-0.042695,0.994689,-811.9,0.110909,-0.369559
263,ENST00000447507.1,-1.835059,-1.817344,1.009748,-1.447499,-1.423266,1.017026,-38.6,0.11413,-0.208649
264,ENST00000437681.1,-0.023041,-0.031999,0.720059,-0.037576,-0.039089,0.961292,-810.7,0.108687,-0.310138
265,ENST00000469312.6,-0.120997,-0.126879,0.953637,-0.121159,-0.120998,1.001327,-370.4,0.096376,-0.285362
266,ENST00000490006.6,-0.08908,-0.090851,0.980508,-0.104884,-0.101725,1.031052,-375.3,0.10879,-0.270194
267,ENST00000476432.5,-0.332265,-0.365824,0.908264,-0.276282,-0.286508,0.964306,-188.1,0.124324,-0.338309
268,ENST00000467438.1,-0.014592,-0.025803,0.565536,-0.030323,-0.032983,0.919332,-887.8,0.116259,-0.373811
269,ENST00000484933.6,-0.021547,-0.027099,0.79514,-0.03117,-0.032431,0.961099,-1043,0.109296,-0.309679
270,ENST00000589455.5,-0.418034,-0.448984,0.931067,-0.328256,-0.331826,0.989243,-190.1,0.121043,-0.353346
271,ENST00000587165.1,-0.576059,-0.618032,0.932086,-0.495411,-0.498486,0.993831,-157.8,0.091765,-0.370423
272,ENST00000449169.1,-0.047412,-0.052834,0.897385,-0.046409,-0.046253,1.003374,-810.7,0.11341,-0.310341
273,ENST00000415386.2,-0.058307,-0.08012,0.727738,-0.062886,-0.069364,0.906614,-596.5,0.120233,-0.385336
274,ENST00000418244.5,-0.210104,-0.232084,0.905295,-0.151085,-0.158895,0.950846,-344.4,0.104255,-0.365994
275,ENST00000449386.5,-0.411744,-0.456472,0.902014,-0.301231,-0.317761,0.947982,-213.7,0.1337,-0.390676
276,ENST00000455744.1,-0.675474,-0.73064,0.924496,-0.524686,-0.540842,0.970128,-130.5,0.127321,-0.345238
277,ENST00000423408.6,-0.095518,-0.107045,0.892317,-0.09215,-0.092052,1.001065,-439.2,0.111946,-0.32973
278,ENST00000427292.2,-0.121678,-0.129677,0.938321,-0.110253,-0.10823,1.01869,-419.4,0.106013,-0.331541
279,ENST00000653076.1,-0.110183,-0.120237,0.916378,-0.082926,-0.082462,1.005621,-474,0.109262,-0.342733
280,ENST00000442751.1,-0.17489,-0.213117,0.820627,-0.168112,-0.185263,0.90742,-534.2,0.132444,-0.547897
281,ENST00000428461.1,-0.265917,-0.310824,0.855524,-0.213237,-0.232925,0.915474,-322.9,0.128531,-0.45543
282,ENST00000438293.1,-0.01657,-0.022583,0.733755,-0.029989,-0.030449,0.984886,-921.6,0.117379,-0.300391
283,ENST00000624927.3,-0.323654,-0.322138,1.004706,-0.231134,-0.223684,1.033306,-170.6,0.112426,-0.251994
284,ENST00000623808.3,-0.300543,-0.328406,0.915159,-0.321344,-0.320877,1.001455,-144.7,0.115854,-0.293509
285,ENST00000445118.7,-0.001944,-0.00659,0.295028,-0.006463,-0.007586,0.851914,-2161,0.115646,-0.326632
286,ENST00000669922.1,-0.007988,-0.013245,0.603087,-0.011376,-0.012917,0.880685,-1889.3,0.114338,-0.347234
287,ENST00000670780.1,-0.002128,-0.006045,0.351988,-0.003235,-0.004337,0.746058,-2851.8,0.117668,-0.339945
288,ENST00000667414.1,-0.028188,-0.037078,0.760243,-0.065439,-0.064876,1.008679,-524.2,0.110223,-0.300057
289,ENST00000666741.1,-0.006913,-0.012333,0.560507,-0.009577,-0.011132,0.86035,-1698.1,0.1193,-0.309703
290,ENST00000623070.4,-0.307576,-0.347302,0.885615,-0.264854,-0.274278,0.96564,-170.3,0.133087,-0.314207
291,ENST00000658846.1,-0.0845,-0.099799,0.846707,-0.088039,-0.087946,1.001058,-405.8,0.113445,-0.283975
292,ENST00000448975.6,-0.294126,-0.321937,0.913616,-0.162596,-0.17156,0.947746,-200.8,0.134494,-0.31722
293,ENST00000609139.6,-0.148574,-0.180651,0.822436,-0.143153,-0.149348,0.958517,-245.2,0.133609,-0.337276
294,ENST00000609009.6,-0.033088,-0.044846,0.737815,-0.0487,-0.05091,0.956594,-560.7,0.124288,-0.290217
295,ENST00000660797.1,-0.124797,-0.149333,0.835694,-0.110017,-0.114992,0.956741,-473.8,0.107084,-0.389959
296,ENST00000425657.1,-0.119294,-0.142502,0.837143,-0.159749,-0.159437,1.001955,-266.4,0.10545,-0.315266
297,ENST00000515342.4,-0.436421,-0.44301,0.985128,-0.360121,-0.35655,1.010015,-174.4,0.116522,-0.302778
298,ENST00000623565.3,-0.248383,-0.252036,0.985505,-0.202484,-0.199598,1.014461,-228.7,0.112385,-0.26197
299,ENST00000505296.1,-0.353857,-0.36349,0.973499,-0.297931,-0.296436,1.005042,-191.2,0.107903,-0.290137
300,ENST00000310916.6,-0.007113,-0.011275,0.630892,-0.011236,-0.012468,0.901203,-2578,0.116918,-0.363211
301,ENST00000650369.1,-0.019766,-0.032321,0.611564,-0.036064,-0.039259,0.918631,-1178.7,0.118876,-0.403664
302,ENST00000669314.1,-0.036869,-0.046277,0.796705,-0.034392,-0.037182,0.924959,-1287.6,0.10816,-0.4119
303,ENST00000667108.1,-0.031657,-0.037933,0.834571,-0.044404,-0.045909,0.967206,-1006.4,0.103887,-0.355493
304,ENST00000420587.5,-0.04201,-0.048831,0.860306,-0.041703,-0.042369,0.984283,-632.1,0.112057,-0.283199
305,ENST00000413628.5,-0.04366,-0.050543,0.863817,-0.055115,-0.056372,0.977703,-582,0.112299,-0.282799
306,ENST00000414904.1,-0.202754,-0.204365,0.992115,-0.184411,-0.176562,1.044456,-186.74,0.120755,-0.234598
307,ENST00000434072.1,-0.56009,-0.563101,0.994653,-0.449833,-0.440538,1.021099,-108.8,0.100656,-0.237555
308,ENST00000416598.2,-0.105946,-0.102019,1.038491,-0.112073,-0.106132,1.055977,-302,0.116574,-0.239303
309,ENST00000610197.1,-0.318772,-0.312016,1.021654,-0.239144,-0.22953,1.041885,-150.6,0.117021,-0.228528
310,ENST00000432897.5,-0.27204,-0.26986,1.008076,-0.265606,-0.258741,1.02653,-185.2,0.116031,-0.282317
311,ENST00000434141.1,-0.239921,-0.234718,1.022168,-0.203769,-0.194494,1.047691,-195.5,0.107623,-0.218925
312,ENST00000610175.1,-0.317478,-0.314279,1.010178,-0.274499,-0.265501,1.033891,-183.3,0.101362,-0.276888
313,ENST00000608833.1,-0.331344,-0.322961,1.025957,-0.259917,-0.24955,1.041541,-153.2,0.109589,-0.232827
314,ENST00000591882.1,-0.23171,-0.230809,1.003902,-0.180829,-0.175719,1.029082,-233.3,0.111386,-0.288381
315,ENST00000587466.5,-0.26751,-0.261793,1.021839,-0.203586,-0.197214,1.032307,-163.8,0.115906,-0.201724
316,ENST00000588227.5,-0.178931,-0.179906,0.994583,-0.145437,-0.139941,1.039276,-242.7,0.113449,-0.221846
317,ENST00000592898.5,-0.295286,-0.28343,1.041831,-0.228578,-0.215597,1.06021,-164,0.104878,-0.199756
318,ENST00000588058.5,-0.297742,-0.286964,1.037559,-0.219447,-0.205012,1.070411,-140.2,0.115385,-0.185695
319,ENST00000592838.5,-0.225644,-0.220869,1.021618,-0.189619,-0.180767,1.048967,-196.5,0.122117,-0.26626
320,ENST00000591523.5,-0.135997,-0.131482,1.034333,-0.135898,-0.130283,1.043093,-236.5,0.11647,-0.215
321,ENST00000591173.5,-0.188447,-0.187887,1.002981,-0.161426,-0.156581,1.030942,-183.1,0.126779,-0.236563
322,ENST00000457412.6,-0.18398,-0.18011,1.021487,-0.197229,-0.189247,1.042175,-152.4,0.119785,-0.204839
323,ENST00000627488.2,-0.282368,-0.289425,0.975617,-0.262009,-0.254885,1.027947,-170.3,0.109422,-0.258422
324,ENST00000628850.2,-0.37822,-0.375057,1.008434,-0.319797,-0.311357,1.027107,-122.8,0.121905,-0.23346
325,ENST00000628558.2,-0.221145,-0.218383,1.012648,-0.216492,-0.207732,1.042173,-162.3,0.118797,-0.243694
326,ENST00000586465.5,-0.223056,-0.229417,0.972273,-0.197232,-0.193043,1.021699,-185.9,0.116466,-0.248529
327,ENST00000608580.5,-0.157586,-0.152915,1.030543,-0.183333,-0.170814,1.073291,-187.9,0.12533,-0.247563
328,ENST00000609323.1,-0.310675,-0.318005,0.976951,-0.266932,-0.264275,1.010053,-179,0.101669,-0.271212
329,ENST00000667877.1,-0.171949,-0.16381,1.04968,-0.15191,-0.143447,1.058997,-241.8,0.110401,-0.220419
330,ENST00000431759.5,-0.096415,-0.109236,0.88263,-0.083818,-0.087088,0.962441,-353.87,0.125557,-0.314831
331,ENST00000653200.1,-0.051045,-0.062067,0.822418,-0.039994,-0.041099,0.97312,-580.3,0.120091,-0.330091
332,ENST00000664148.1,-0.069301,-0.080176,0.864366,-0.057567,-0.058315,0.987172,-505.2,0.116688,-0.329121
333,ENST00000416689.1,-0.027451,-0.033911,0.80949,-0.028105,-0.02944,0.95466,-1121.8,0.11581,-0.364813
334,ENST00000424943.1,-0.040679,-0.042535,0.956351,-0.053714,-0.052186,1.029276,-884.1,0.106754,-0.320907
335,ENST00000457402.1,-0.0651,-0.072048,0.903561,-0.055713,-0.056766,0.981458,-873.8,0.113617,-0.371672
336,ENST00000424989.1,-0.084914,-0.106901,0.79432,-0.085756,-0.088761,0.966137,-525.5,0.111908,-0.376703
337,ENST00000668045.1,-0.018263,-0.029065,0.62835,-0.035668,-0.036355,0.981109,-593,0.117899,-0.317622
338,ENST00000418344.1,-0.049023,-0.047203,1.038547,-0.050503,-0.045669,1.105844,-562.1,0.118492,-0.252176
339,ENST00000414532.6,-0.025453,-0.034481,0.738174,-0.026494,-0.028591,0.926684,-1562.2,0.117992,-0.398013
340,ENST00000454613.1,-0.037187,-0.052065,0.71423,-0.04696,-0.051127,0.918494,-849.6,0.122535,-0.398686
341,ENST00000414763.1,-0.149589,-0.191257,0.78214,-0.15836,-0.172911,0.915848,-387.1,0.112867,-0.436415
342,ENST00000658759.1,-0.02064,-0.029629,0.696605,-0.03685,-0.038473,0.957801,-832.3,0.121656,-0.347806
343,ENST00000524935.1,-0.206071,-0.223363,0.922582,-0.186077,-0.190883,0.97482,-262.7,0.127249,-0.337227
344,ENST00000449034.1,-0.042832,-0.05371,0.797461,-0.04771,-0.048949,0.974682,-914.3,0.124697,-0.368818
345,ENST00000655030.1,-0.048,-0.058339,0.822784,-0.057577,-0.059049,0.975062,-675,0.126299,-0.350701
346,ENST00000437515.1,-0.048475,-0.050996,0.950556,-0.03999,-0.038896,1.028109,-785.5,0.112665,-0.313698
347,ENST00000429055.1,-0.648359,-0.664223,0.976117,-0.518955,-0.520792,0.996472,-128.4,0.115479,-0.314706
348,ENST00000626572.2,-0.099773,-0.109446,0.91162,-0.111455,-0.1092,1.020646,-331,0.108341,-0.31705
349,ENST00000590413.5,-0.291189,-0.298886,0.974246,-0.245832,-0.238323,1.031506,-214.4,0.096386,-0.258002
350,ENST00000662452.1,-0.050392,-0.068863,0.731771,-0.062226,-0.066247,0.939307,-452.4,0.110207,-0.334368
351,ENST00000457535.5,-0.17334,-0.203208,0.853017,-0.13776,-0.145689,0.945574,-253.7,0.127451,-0.310526
352,ENST00000625451.2,-0.485507,-0.510641,0.95078,-0.423339,-0.429457,0.985755,-120.2,0.098081,-0.255745
353,ENST00000585330.6,-0.053337,-0.061728,0.864064,-0.050819,-0.051467,0.987394,-578.4,0.118026,-0.310134
354,ENST00000608067.6,-0.023932,-0.031337,0.763708,-0.033459,-0.034393,0.97284,-877.4,0.108624,-0.321864
355,ENST00000659565.1,-0.053993,-0.060274,0.895797,-0.048792,-0.050057,0.974725,-806.1,0.114546,-0.319374
356,ENST00000609244.6,-0.029151,-0.036616,0.796127,-0.034634,-0.035348,0.979789,-745.2,0.112536,-0.308189
357,ENST00000608486.5,-0.183573,-0.203206,0.903387,-0.176472,-0.178796,0.986999,-234.9,0.125,-0.315302
358,ENST00000598454.5,-0.257394,-0.268657,0.958075,-0.20345,-0.204559,0.994578,-220.7,0.111268,-0.310408
359,ENST00000610148.5,-0.257043,-0.270511,0.950212,-0.224516,-0.222585,1.008676,-243.8,0.105068,-0.300988
360,ENST00000608253.2,-0.028151,-0.036714,0.766761,-0.03601,-0.035349,1.018709,-664.9,0.123765,-0.312747
361,ENST00000587691.1,-0.543785,-0.563123,0.965659,-0.377598,-0.373901,1.009888,-137.9,0.115909,-0.312698
362,ENST00000622324.4,-0.485864,-0.501212,0.969378,-0.451106,-0.443923,1.016181,-150,0.114094,-0.334821
363,ENST00000626643.3,-0.149035,-0.148904,1.000885,-0.145791,-0.140772,1.035654,-228.6,0.119021,-0.254
364,ENST00000630179.2,-0.332613,-0.334132,0.995453,-0.268184,-0.262027,1.023494,-156.2,0.122951,-0.255646
365,ENST00000608602.5,-0.152142,-0.151588,1.003654,-0.152077,-0.14911,1.019893,-252.3,0.115546,-0.264743
366,ENST00000631307.2,-0.154962,-0.162057,0.956218,-0.147248,-0.145092,1.014862,-304,0.117769,-0.313725
367,ENST00000609653.5,-0.474644,-0.468524,1.013062,-0.386932,-0.376466,1.027799,-116.8,0.114035,-0.25558
368,ENST00000609245.5,-0.543122,-0.542994,1.000236,-0.503522,-0.490912,1.025688,-94.6,0.118734,-0.248947
369,ENST00000608152.1,-0.516644,-0.508102,1.016811,-0.445816,-0.428587,1.040198,-99.4,0.137931,-0.244226
370,ENST00000608719.5,-0.298038,-0.301281,0.989236,-0.280548,-0.272065,1.031177,-160.4,0.119403,-0.265563
371,ENST00000444238.6,-0.171058,-0.168299,1.01639,-0.168396,-0.160656,1.048176,-211.1,0.119318,-0.239614
372,ENST00000608635.5,-0.320387,-0.327614,0.97794,-0.26606,-0.264648,1.005333,-184.5,0.122257,-0.288732
373,ENST00000608077.1,-0.380971,-0.387381,0.983453,-0.264523,-0.259689,1.018616,-144.2,0.124394,-0.232581
374,ENST00000631010.1,-0.267618,-0.26829,0.997496,-0.215769,-0.207575,1.039475,-176.3,0.116715,-0.253669
375,ENST00000599202.5,-0.343406,-0.352273,0.97483,-0.261791,-0.258489,1.012777,-198.2,0.120939,-0.357117
376,ENST00000630508.2,-0.151619,-0.171529,0.883926,-0.150022,-0.152026,0.986819,-340.4,0.127333,-0.373246
377,ENST00000626531.1,-0.187043,-0.196627,0.951262,-0.159189,-0.159035,1.00097,-284.6,0.115702,-0.335613
378,ENST00000630455.2,-0.779002,-0.794352,0.980675,-0.567688,-0.565349,1.004137,-111.1,0.112392,-0.319253
379,ENST00000627648.2,-0.260449,-0.265059,0.982607,-0.190084,-0.184477,1.030391,-221.7,0.117805,-0.29639
380,ENST00000627735.2,-0.259153,-0.265462,0.976233,-0.206083,-0.200153,1.029623,-255.8,0.10372,-0.288063
381,ENST00000625992.2,-0.244313,-0.24969,0.978463,-0.189471,-0.183206,1.034197,-288.5,0.115159,-0.338615
382,ENST00000628225.2,-0.585453,-0.588848,0.994235,-0.402714,-0.395904,1.017201,-114.7,0.09761,-0.228032
383,ENST00000629288.2,-0.648041,-0.658787,0.983688,-0.430363,-0.417861,1.029918,-104.7,0.105263,-0.239041
384,ENST00000630298.2,-0.179258,-0.183253,0.9782,-0.180093,-0.177864,1.012534,-276.8,0.101517,-0.322611
385,ENST00000598350.3,-0.27481,-0.290691,0.945366,-0.200263,-0.201081,0.995934,-277.3,0.127005,-0.370227
386,ENST00000629484.1,-0.290522,-0.292579,0.99297,-0.234961,-0.225654,1.041245,-273.6,0.106547,-0.350769
387,ENST00000625584.1,-0.431479,-0.454473,0.949406,-0.334269,-0.333884,1.001152,-159.6,0.12426,-0.314173
388,ENST00000453135.2,-0.110866,-0.122846,0.902476,-0.104071,-0.106799,0.974462,-485.4,0.112593,-0.359289
389,ENST00000445039.2,-0.321209,-0.34274,0.937181,-0.275978,-0.279171,0.988563,-191.5,0.113074,-0.337743
390,ENST00000451424.1,-0.014142,-0.01894,0.74666,-0.02331,-0.024779,0.940718,-1725,0.115038,-0.388251
391,ENST00000635687.1,-0.00056,-0.007175,0.078107,-0.018538,-0.020397,0.908858,-1684.7,0.116152,-0.400071
392,ENST00000635405.2,-0.017397,-0.023658,0.735378,-0.020669,-0.02231,0.926473,-1776.5,0.117819,-0.398586
393,ENST00000437157.3,-0.558015,-0.619747,0.900391,-0.397481,-0.4349,0.913959,-188.8,0.137255,-0.461614
394,ENST00000632503.1,-0.036191,-0.054971,0.658375,-0.073726,-0.078944,0.933897,-768.9,0.121951,-0.435884
395,ENST00000648852.1,-0.419569,-0.425665,0.985678,-0.315565,-0.310813,1.015289,-174,0.115523,-0.313514
396,ENST00000649565.1,-0.340347,-0.335053,1.015802,-0.289157,-0.276886,1.044319,-148.4,0.101933,-0.260351
397,ENST00000647996.1,-1.969692,-1.924694,1.023379,-1.52512,-1.479208,1.031038,-36.1,0.10989,-0.197268
398,ENST00000649121.1,-0.203606,-0.207593,0.980791,-0.148704,-0.144673,1.027859,-317.2,0.098777,-0.29812
399,ENST00000374016.5,-0.117669,-0.120817,0.973949,-0.100726,-0.098842,1.019066,-359.8,0.1168,-0.28761
400,ENST00000484171.2,-0.051179,-0.055445,0.923057,-0.070357,-0.068056,1.033806,-488.6,0.120253,-0.309045
401,ENST00000647970.1,-0.03823,-0.036999,1.033281,-0.048852,-0.047305,1.032699,-714.9,0.114914,-0.249616
402,ENST00000462835.1,-0.358317,-0.358662,0.99904,-0.28573,-0.281498,1.015034,-141.7,0.120623,-0.275146
403,ENST00000648073.1,-0.221217,-0.225075,0.982859,-0.201428,-0.196483,1.025168,-185.4,0.115578,-0.232622
404,ENST00000623038.1,-0.325856,-0.318617,1.022718,-0.334446,-0.320289,1.044202,-136.7,0.115717,-0.23569
405,ENST00000436742.5,-0.069495,-0.070754,0.982219,-0.066094,-0.064634,1.022593,-567.7,0.10241,-0.284847
406,ENST00000413519.1,-0.142853,-0.140823,1.014417,-0.116609,-0.112108,1.040143,-292.9,0.113772,-0.250342
407,ENST00000519052.5,-0.07348,-0.074984,0.979935,-0.065454,-0.063796,1.025991,-475.1,0.110306,-0.264532
408,ENST00000677732.1,-0.074442,-0.082032,0.90747,-0.056877,-0.058535,0.971677,-442.3,0.122682,-0.315253
409,ENST00000518529.6,-0.073356,-0.083685,0.876569,-0.054482,-0.058614,0.9295,-489.2,0.116993,-0.31953
410,ENST00000521114.5,-0.121599,-0.134032,0.907232,-0.099982,-0.104502,0.956751,-371.4,0.122689,-0.311839
411,ENST00000518987.5,-0.198603,-0.207365,0.957743,-0.177268,-0.175823,1.008218,-212.8,0.136564,-0.312023
412,ENST00000524122.5,-0.298936,-0.320508,0.932693,-0.255107,-0.253459,1.0065,-199.6,0.108225,-0.287608
413,ENST00000418548.3,-0.120752,-0.138888,0.869418,-0.13284,-0.132845,0.999961,-262.4,0.116226,-0.301609
414,ENST00000521380.1,-1.024117,-1.051428,0.974025,-0.680682,-0.684626,0.994239,-102,0.114286,-0.322785
415,ENST00000446136.1,-0.091208,-0.098138,0.929388,-0.072675,-0.072882,0.997163,-502.7,0.108527,-0.278196
416,ENST00000432963.1,-0.461634,-0.484263,0.953272,-0.33623,-0.339114,0.991494,-129.6,0.099404,-0.257143
417,ENST00000427857.1,-0.679994,-0.68127,0.998126,-0.43936,-0.428154,1.026173,-103.5,0.116854,-0.232063
418,ENST00000326734.2,-0.040278,-0.049328,0.816537,-0.056033,-0.057498,0.974521,-660.4,0.112539,-0.339189
419,ENST00000432429.5,-0.103377,-0.114153,0.905599,-0.093903,-0.095253,0.985834,-536.8,0.105045,-0.318387
420,ENST00000414210.5,-0.43274,-0.450982,0.959551,-0.330901,-0.327626,1.009993,-148,0.116601,-0.291913
421,ENST00000635029.1,-0.416162,-0.445043,0.935106,-0.288617,-0.294082,0.981417,-164.6,0.119485,-0.302018
422,ENST00000421469.3,-0.221153,-0.239013,0.925273,-0.23508,-0.234761,1.001358,-199.8,0.108824,-0.293392
423,ENST00000659738.1,-0.078472,-0.080534,0.974392,-0.077889,-0.075453,1.032274,-498.1,0.105492,-0.270707
424,ENST00000659309.1,-0.120585,-0.122117,0.98745,-0.105984,-0.103127,1.027708,-401.6,0.102295,-0.263172
425,ENST00000415330.2,-0.177934,-0.196806,0.904111,-0.173197,-0.177973,0.973163,-364.1,0.119403,-0.387753
426,ENST00000425884.5,-0.242347,-0.271367,0.893062,-0.213888,-0.222989,0.959185,-283.1,0.112903,-0.38
427,ENST00000440150.5,-0.020129,-0.029078,0.692248,-0.040109,-0.041609,0.963951,-837.9,0.113047,-0.339368
428,ENST00000457043.1,-0.475731,-0.487429,0.976002,-0.372894,-0.367579,1.014461,-145.1,0.09833,-0.268704
429,ENST00000413531.5,-0.081715,-0.079439,1.028648,-0.129552,-0.122556,1.057083,-292,0.105811,-0.253033
