,mirna,mirna_id,Seqname,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,0_x,1_x,2_x,3_x,4_x,5_y,6_y,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_x,0,1,2,3,4,5,6,7_y
129,ath-miR5657,130,ath-miR5657,0.6099,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.0,0.0,0.204782,0.0,0.0,0.0,0.0,0.159044,0.0,0.159044,0.159044,0.159044,0.0,0.25,0.35,0.35,0.05,0.105263,0.210526,0.105263,0.263158,0.0,0.0,0.2,0.2,0.3,0.6,0.7,0.05,0.5,0.75,0.8,1.0,0.1,0.15,0.45,0.65,0.95,0.25,0.0,0.0,0.25,0.25,-17.856745,24.574537,-18.254684,-12.070912,23.532259,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,33.085361,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,25.104509,33.155701,23.729757,-12.393785,82.496323,-8.972471,-9.552787,32.050667,31.597492,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,-12.372184,-7.954699,-29.402267,74.955681,-19.139719,-15.124404,34.166595,19.421867,25.751175,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249741,0.249997,0.998977,-249.364247,-248.950951,1.00166,0.0,0.0,0.0,0.0,0.0,0.060066,0.274063,0.219168,0.060066,0.060066,0.060066,0.060066,0.060066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,mtr-miR5209,131,mtr-miR5209,1.029,1.0,0.318929,1.0,0.101716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.681818,0.681818,0.136364,0.301152,0.253076,0.202528,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278943,0.0,0.240352,0.0,0.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.240352,0.0,0.0,0.190476,0.285714,0.428571,0.095238,0.1,0.25,0.0,0.2,0.0,0.15,0.142857,0.142857,0.285714,0.619048,1.0,0.571429,0.666667,0.714286,0.809524,0.904762,0.095238,0.190476,0.333333,0.52381,0.952381,0.047619,0.0,0.047619,0.428571,0.428571,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,73.891235,-13.021697,-13.526288,-12.902768,-21.412273,25.311375,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,20.602757,70.627426,-22.51454,-14.463349,21.565252,-12.393785,32.712769,36.482071,35.901756,-15.568382,29.432987,-9.580265,-13.040855,41.407196,-13.442435,-9.586593,-12.523766,-12.832119,33.082359,-7.954699,16.052277,-20.282415,26.314825,-15.124404,-13.452455,62.711906,23.58667,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,39.556274,36.14196,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.242041,0.241693,1.001441,-234.301609,-234.266318,1.000151,0.0,0.0,0.0,0.0,0.0,0.033498,0.280693,0.119339,0.033498,0.033498,0.033498,0.033498,0.033498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,mtr-miR399d,132,mtr-miR399d,0.6909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.571429,0.714286,0.428571,0.058896,0.054829,0.035799,-1.0,21.0,0.0,0.0,0.0,0.0,0.23095,0.179367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.0,0.0,0.0,0.179367,0.23095,0.0,0.0,0.0,0.0,0.0,0.25,0.15,0.3,0.3,0.052632,0.263158,0.052632,0.105263,0.105263,0.157895,0.25,0.25,0.3,0.5,0.6,0.05,0.05,0.75,0.75,1.0,0.1,0.4,0.45,0.55,0.8,0.15,0.2,0.7,0.85,0.95,29.762304,24.574537,-18.254684,-12.070912,23.532259,30.601196,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,74.956436,-22.51454,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,85.651505,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,80.113693,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,33.169827,-17.65377,-11.634482,36.534115,-4.804327,38.287888,42.296673,0.248957,0.248164,1.003196,-249.974254,-250.276085,0.998794,0.0,0.0,0.0,0.0,0.0,0.018173,0.295437,0.061511,0.025737,0.025737,0.025737,0.025737,0.025737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,gma-miR10191,133,gma-miR10191,1.1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818182,0.681818,0.818182,0.954545,0.101745,0.120331,0.110253,-1.0,22.0,0.0,0.0,0.0,0.0,0.179367,0.179367,0.179367,0.0,0.0,0.23095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.0,0.0,0.047619,0.142857,0.333333,0.47619,0.0,0.05,0.05,0.05,0.25,0.4,0.238095,0.0,0.0,0.238095,0.238095,0.333333,0.333333,0.619048,0.619048,0.761905,0.047619,0.095238,0.380952,0.47619,0.904762,0.142857,0.285714,0.666667,0.857143,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,31.367062,-6.822285,-24.851788,-20.28166,-22.51454,30.991196,-23.889292,-12.393785,-12.741774,81.936615,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,86.86174,32.012108,35.86795,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,30.330139,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,80.411049,-16.09383,-11.655176,-16.740694,-9.911789,39.556274,36.14196,-6.955015,41.636555,-8.016993,31.005322,-17.65377,79.274605,-11.084935,86.104759,36.123383,-5.322375,0.242348,0.241705,1.00266,-234.129896,-234.904477,0.996703,0.0,0.0,0.0,0.0,0.0,0.029069,0.300874,0.096615,0.029069,0.029069,0.029069,0.029069,0.029069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,ath-miR160a-5p,134,ath-miR160a-5p,0.5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619048,0.571429,0.714286,0.571429,0.024765,0.010449,0.002716,-1.0,21.0,15.0,0.0,0.714286,0.0,0.179367,0.23095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179367,0.179367,0.0,0.23095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.25,0.4,0.105263,0.0,0.052632,0.263158,0.210526,0.157895,0.8,0.0,0.0,0.8,0.8,0.05,0.25,0.45,0.65,0.85,0.1,0.1,0.3,0.7,0.9,0.15,0.2,0.5,0.6,1.0,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,38.646576,38.066261,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,85.651505,-12.523766,-12.832119,35.246864,-7.954699,-29.402267,27.336634,28.47933,80.113693,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,80.788879,-17.65377,35.984566,36.534115,-4.804327,85.906937,42.296673,0.249138,0.248879,1.001043,-249.806118,-249.905865,0.999601,224.7,5.275022,0.15,246.3265,1.678489,0.029786,0.314815,0.094615,0.029786,0.029786,0.029786,0.029786,0.029786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,mtr-miR5286b,135,mtr-miR5286b,0.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541667,0.375,0.75,0.5,0.125721,0.090506,0.064635,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.0,0.2,0.0,0.15,0.0,0.391304,0.043478,0.391304,0.173913,0.0,0.272727,0.272727,0.045455,0.045455,0.045455,0.043478,0.130435,0.217391,0.652174,0.913043,0.304348,0.0,0.0,0.304348,0.304348,0.347826,0.391304,0.521739,0.782609,1.0,0.086957,0.086957,0.26087,0.565217,0.869565,23.809923,18.622156,-18.254684,29.595757,-24.08679,107.982147,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,68.799644,-7.377837,27.579185,-6.822285,-24.851788,21.385008,-22.51454,27.20332,101.11071,29.272884,-12.741774,32.694199,-9.552787,-15.568382,-16.021557,-9.580265,28.625813,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,21.384253,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,67.239502,30.011492,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,27.217445,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228377,0.228367,1.00004,-209.711066,-209.596138,1.000548,0.0,0.0,0.0,0.0,0.0,0.032451,0.306873,0.105748,0.035476,0.035476,0.035476,0.035476,0.035476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,mtr-miR2635,136,mtr-miR2635,0.9292,0.0,0.0,1.0,0.113403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.3,0.45,0.037091,0.025488,0.015966,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275412,0.0,0.0,0.0,0.224588,0.0,0.0,0.0,0.0,0.224588,0.275412,0.0,0.0,0.315789,0.368421,0.157895,0.157895,0.222222,0.111111,0.166667,0.222222,0.111111,0.055556,0.052632,0.210526,0.526316,0.578947,1.0,0.105263,0.157895,0.315789,0.421053,0.947368,0.368421,0.368421,0.684211,0.684211,0.789474,0.473684,0.473684,0.631579,0.631579,0.894737,-17.856745,-23.044512,-18.254684,37.929089,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,79.856827,-15.548026,-14.533689,42.622162,35.912518,-6.822285,-24.851788,-20.28166,-22.51454,35.536652,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,34.431618,-16.021557,40.419735,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,37.167881,37.627815,-7.954699,20.597733,-20.282415,30.860281,-15.124404,36.547546,21.802818,-21.867874,-15.698732,33.071182,-9.280594,-16.213028,-10.498036,33.90617,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,43.044987,-3.817989,41.983009,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.258207,0.258496,0.998881,-265.931223,-265.698406,1.000876,0.0,0.0,0.0,0.0,0.0,0.01343,0.299865,0.044788,0.02151,0.02151,0.02151,0.02151,0.02151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,gma-miR4387b,137,gma-miR4387b,0.5576,1.0,0.310667,1.0,0.099149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.375,0.625,0.064635,0.058635,0.034985,-1.0,24.0,13.0,0.0,0.541667,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.142857,0.142857,0.0,0.26087,0.26087,0.304348,0.173913,0.090909,0.136364,0.181818,0.318182,0.136364,0.045455,0.043478,0.086957,0.391304,0.608696,0.826087,0.217391,0.304348,0.434783,0.652174,1.0,0.130435,0.173913,0.347826,0.478261,0.695652,0.565217,0.565217,0.782609,0.869565,0.956522,-17.856745,18.622156,-18.254684,-12.070912,-24.08679,24.648815,-13.021697,-13.526288,-12.902768,61.921062,-20.143169,-15.548026,27.13298,-7.377837,27.579185,-6.822285,-24.851788,-20.28166,19.152128,27.20332,-23.889292,-12.393785,28.924894,32.694199,-9.552787,67.764954,-16.021557,-9.580265,28.625813,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,53.931068,21.384253,22.526949,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,25.45364,-10.498036,-16.09383,-11.655176,24.925974,31.754879,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,27.217445,-17.65377,30.032185,-11.084935,-4.804327,-9.33116,-5.322375,0.228909,0.229101,0.999164,-209.376883,-209.343223,1.000161,66.7,5.275022,1.85,220.2892,1.631046,0.047184,0.325984,0.144743,0.047184,0.047184,0.047184,0.047184,0.047184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,gma-miR1507a,138,gma-miR1507a,0.6434,0.0,0.0,1.0,0.104662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409091,0.545455,0.409091,0.272727,0.04522,0.075222,0.08182,-1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.179367,0.0,0.179367,0.0,0.0,0.0,0.0,0.179367,0.23095,0.0,0.0,0.0,0.0,0.190476,0.380952,0.095238,0.333333,0.2,0.05,0.2,0.1,0.35,0.05,0.238095,0.238095,0.47619,0.571429,0.666667,0.047619,0.142857,0.333333,0.714286,0.952381,0.809524,0.0,0.809524,1.0,1.0,0.095238,0.190476,0.428571,0.619048,0.904762,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,32.551777,-21.412273,25.311375,29.906517,30.920856,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,35.874279,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,37.499844,16.052277,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,29.755812,28.525724,36.17395,74.69606,34.956509,-16.09383,-11.655176,119.62294,-9.911789,-5.898268,-9.312584,38.499531,-3.817989,-8.016993,31.005322,-17.65377,33.820061,34.36961,-4.804327,-9.33116,-5.322375,0.242398,0.242823,0.998249,-234.063789,-233.862954,1.000859,0.0,0.0,0.0,0.0,0.0,0.010427,0.360643,0.028913,0.010427,0.010427,0.010427,0.010427,0.010427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,ath-miR319a,139,ath-miR319a,0.4604,1.0,0.323515,1.0,0.104662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.571429,0.428571,0.714286,0.088765,0.079276,0.043453,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19134,0.19134,0.0,0.0,0.0,0.0,0.0,0.234639,0.0,0.0,0.19134,0.0,0.19134,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.35,0.25,0.0,0.263158,0.052632,0.105263,0.210526,0.052632,0.25,0.25,0.45,0.5,0.7,0.05,0.05,0.1,0.35,0.85,0.15,0.2,0.55,0.6,0.75,0.3,0.3,0.8,0.95,1.0,-17.856745,24.574537,-18.254684,-12.070912,-24.08679,30.601196,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,22.767262,27.337389,-22.51454,33.155701,71.348808,35.225266,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,34.176613,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,18.216782,27.336634,-19.139719,-15.124404,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,37.121014,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,-17.65377,35.984566,-11.084935,-4.804327,38.287888,42.296673,0.249135,0.24881,1.001308,-249.913387,-250.03721,0.999505,0.0,0.0,0.0,0.0,0.0,0.025505,0.28787,0.0886,0.028432,0.028432,0.028432,0.028432,0.028432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,ath-miR870-5p,140,ath-miR870-5p,0.4878,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095,0.142857,0.142857,0.428571,0.107135,0.089944,0.075465,-1.0,21.0,17.0,0.0,0.809524,0.0,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.159044,0.204782,0.159044,0.0,0.159044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.2,0.15,0.1,0.210526,0.210526,0.157895,0.105263,0.052632,0.0,0.05,0.2,0.5,0.6,0.9,0.4,0.4,0.65,0.7,0.95,0.15,0.15,0.8,0.8,1.0,0.3,0.0,0.3,0.45,0.45,29.762304,24.574537,76.983414,35.548138,71.151306,-17.017853,-13.021697,-13.526288,-12.902768,26.206776,27.47588,32.071022,33.085361,-7.377837,-14.087481,-6.822285,70.386307,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,-12.372184,-7.954699,-29.402267,-20.282415,28.47933,-15.124404,34.166595,-28.197182,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.24931,0.249977,0.997331,-249.784908,-249.037365,1.003002,0.0,5.275022,1.9,149.2113,1.466666,0.021591,0.319148,0.067651,0.021591,0.021591,0.021591,0.021591,0.021591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,mtr-miR5299,141,mtr-miR5299,0.742,0.0,0.0,1.0,0.09901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.25,0.25,0.054488,0.0842,0.068183,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.136364,0.136364,0.181818,0.136364,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.136364,0.0,0.0,0.304348,0.347826,0.217391,0.130435,0.227273,0.090909,0.136364,0.181818,0.045455,0.090909,0.173913,0.434783,0.695652,0.73913,1.0,0.043478,0.086957,0.26087,0.478261,0.608696,0.304348,0.304348,0.347826,0.782609,0.869565,0.130435,0.130435,0.826087,0.826087,0.956522,23.809923,18.622156,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,28.140381,-12.902768,-21.412273,63.190166,-15.548026,27.13298,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,27.20332,-23.889292,-12.393785,28.924894,-8.972471,73.780548,-15.568382,-16.021557,-9.580265,-13.040855,37.619324,-13.442435,-9.586593,29.142902,-12.832119,29.294483,-7.954699,-29.402267,21.384253,22.526949,-15.124404,-13.452455,55.136154,-21.867874,25.967936,24.737848,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,66.592644,-9.911789,35.768398,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229351,0.229883,0.997688,-208.794042,-208.22761,1.00272,0.0,0.0,0.0,0.0,0.0,0.021745,0.357882,0.060759,0.023934,0.023934,0.023934,0.023934,0.023934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,mtr-miR2671j,142,mtr-miR2671j,0.5266,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.024366,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.0,0.0,0.159044,0.204782,0.0,0.159044,0.0,0.0,0.2,0.45,0.2,0.15,0.052632,0.052632,0.0,0.157895,0.157895,0.105263,0.15,0.15,0.2,0.25,0.3,0.05,0.1,0.45,0.7,0.95,0.35,0.35,0.6,0.85,0.9,0.55,0.55,0.8,0.8,1.0,77.381355,24.574537,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,79.216537,38.038784,-13.040855,-4.047346,-13.442435,-9.586593,35.095284,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,34.166595,-28.197182,73.370224,79.539368,-16.92882,85.957504,-16.213028,37.121014,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,38.306465,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.265021,0.265653,0.997619,-249.325308,-248.804468,1.002093,0.0,0.0,0.0,0.0,0.0,0.033633,0.321714,0.104544,0.033633,0.033633,0.033633,0.033633,0.033633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,gma-miR164a,143,gma-miR164a,0.7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619048,0.428571,1.0,0.428571,0.360174,0.290035,0.258492,-1.0,21.0,0.0,0.0,0.0,0.0,0.280284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284352,0.217682,0.0,0.0,0.217682,0.0,0.25,0.1,0.45,0.2,0.0,0.263158,0.210526,0.157895,0.0,0.210526,0.2,0.2,0.3,0.5,0.75,0.05,0.0,0.05,0.9,0.9,0.1,0.15,0.4,0.65,0.95,0.45,0.45,0.7,0.8,1.0,-17.856745,24.574537,-18.254684,-12.070912,23.532259,30.601196,-13.021697,34.092762,-12.902768,-21.412273,-20.143169,-15.548026,-14.533689,40.241211,-14.087481,-6.822285,22.767262,27.337389,-22.51454,-14.463349,23.729757,35.225266,-12.741774,38.646576,-9.552787,32.050667,-16.021557,-9.580265,129.816284,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,27.336634,-19.139719,32.494644,-13.452455,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,37.70726,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.24932,0.248569,1.003023,-249.552377,-250.170065,0.997531,0.0,0.0,0.0,0.0,0.0,0.023728,0.261192,0.090845,0.023728,0.023728,0.023728,0.023728,0.023728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
