,Seqname,0,1,2,3,4,5,6,7
1084,mtr-miR5563-5p,0.021758,0.308709,0.070479,0.041589,0.041589,0.041589,0.041589,0.041589
1085,gma-miR10187,0.03174,0.293089,0.108296,0.0368,0.0368,0.0368,0.0368,0.0368
1086,mtr-miR7696d-5p,0.011089,0.334634,0.033137,0.011089,0.011089,0.011089,0.011089,0.011089
1087,mtr-miR2089-3p,0.029741,0.295292,0.100716,0.042778,0.042778,0.042778,0.042778,0.042778
1088,mtr-miR2088-5p,0.048629,0.288673,0.168458,0.048629,0.048629,0.048629,0.048629,0.048629
1089,ath-miR173-5p,0.017294,0.322505,0.053623,0.03073,0.03073,0.03073,0.03073,0.03073
1090,gma-miR396i-3p,0.021229,0.28163,0.075379,0.021229,0.023997,0.026766,0.029535,0.032303
1091,mtr-miR2606a,0.008604,0.33304,0.025834,0.018635,0.018635,0.018635,0.018635,0.018635
1092,mtr-miR399k,0.026807,0.306629,0.087426,0.026807,0.026807,0.026807,0.026807,0.026807
1093,gma-miR5369,0.016995,0.243905,0.069677,0.016995,0.016995,0.016995,0.016995,0.016995
1094,ath-miR825,0.020019,0.304549,0.065734,0.020019,0.021346,0.022673,0.023999,0.025326
1095,mtr-miR2610a,0.047973,0.296848,0.161607,0.047973,0.047973,0.047973,0.047973,0.047973
1096,ath-miR4228-3p,0.03966,0.26495,0.149687,0.03966,0.03966,0.03966,0.03966,0.03966
1097,mtr-miR1509b,0.013035,0.343077,0.037994,0.017796,0.017796,0.017796,0.017796,0.017796
1098,gma-miR4397-3p,0.038736,0.310912,0.124588,0.038736,0.038736,0.038736,0.038736,0.038736
1099,mtr-miR5281b,0.023592,0.321958,0.073277,0.023592,0.029127,0.034662,0.040198,0.045733
1100,gma-miR171b-3p,0.017722,0.327602,0.054096,0.017722,0.017722,0.017722,0.017722,0.017722
1101,gma-miR10423,0.032765,0.368053,0.089024,0.032765,0.032765,0.032765,0.032765,0.032765
1102,mtr-miR5239,0.027395,0.266144,0.102931,0.044382,0.044382,0.044382,0.044382,0.044382
1103,gma-miR4354,0.054126,0.315339,0.171645,0.054126,0.054126,0.054126,0.054126,0.054126
1104,mtr-miR5213-3p,0.016771,0.304817,0.055021,0.03324,0.03324,0.03324,0.03324,0.03324
1105,mtr-miR162,0.021903,0.329548,0.066463,0.021903,0.021903,0.021903,0.021903,0.021903
1106,mtr-miR5230,0.027513,0.315875,0.087101,0.027513,0.027513,0.027513,0.027513,0.027513
1107,gma-miR5042-3p,0.030892,0.27433,0.11261,0.030892,0.032012,0.033131,0.034251,0.035371
1108,ath-miR862-5p,0.022588,0.297249,0.075991,0.032687,0.032687,0.032687,0.032687,0.032687
1109,gma-miR10416,0.025505,0.348636,0.073156,0.025505,0.025505,0.025505,0.025505,0.025505
1110,gma-miR5667-5p,0.028177,0.331227,0.08507,0.028177,0.028177,0.028177,0.028177,0.028177
1111,gma-miR403a,0.015319,0.327335,0.046799,0.015319,0.015319,0.015319,0.015319,0.015319
1112,gma-miR10194,0.027058,0.289939,0.093325,0.043409,0.043409,0.043409,0.043409,0.043409
1113,mtr-miR5554a-5p,0.011248,0.324184,0.034696,0.037146,0.037146,0.037146,0.037146,0.037146
1114,mtr-miR2622,0.009091,0.32821,0.027697,0.023513,0.035257,0.047002,0.058746,0.07049
1115,gma-miR9731,0.030199,0.317955,0.094978,0.030199,0.030199,0.030199,0.030199,0.030199
1116,mtr-miR5557-3p,0.040288,0.32366,0.124477,0.040288,0.040288,0.040288,0.040288,0.040288
1117,gma-miR160a-3p,0.017539,0.281897,0.062219,0.035556,0.035556,0.035556,0.035556,0.035556
1118,mtr-miR2643a,0.009322,0.290876,0.032047,0.053496,0.053496,0.053496,0.053496,0.053496
1119,ath-miR5645a,0.04162,0.290352,0.143343,0.04162,0.04162,0.04162,0.04162,0.04162
1120,gma-miR171a,0.038974,0.306763,0.127049,0.038974,0.038974,0.038974,0.038974,0.038974
1121,gma-miR4994-3p,0.007954,0.327201,0.02431,0.018733,0.018733,0.018733,0.018733,0.018733
1122,gma-miR166j-3p,0.029934,0.312869,0.095674,0.029934,0.029934,0.029934,0.029934,0.029934
1123,ath-miR5629,0.025785,0.299318,0.086145,0.04177,0.04177,0.04177,0.04177,0.04177
1124,gma-miR9734,0.023632,0.340935,0.069316,0.04032,0.04032,0.04032,0.04032,0.04032
1125,ath-miR3933,0.036427,0.289331,0.1259,0.036427,0.036427,0.036427,0.036427,0.036427
1126,ath-miR773b-3p,0.011018,0.337066,0.032688,0.023794,0.023794,0.023794,0.023794,0.023794
1127,gma-miR1518,0.025633,0.304148,0.084279,0.031909,0.031909,0.031909,0.031909,0.031909
1128,mtr-miR5226,0.021401,0.324184,0.066016,0.032451,0.032451,0.032451,0.032451,0.032451
1129,gma-miR9749,0.0034,0.360119,0.009442,0.004202,0.004202,0.004202,0.004202,0.004202
1130,ath-miR5013,0.026868,0.3122,0.08606,0.041047,0.041047,0.041047,0.041047,0.041047
1131,gma-miR1520b,0.009428,0.347493,0.027131,0.029052,0.029052,0.029052,0.029052,0.029052
1132,ath-miR390a-5p,0.028191,0.272651,0.103397,0.028191,0.028191,0.028191,0.028191,0.028191
1133,ath-miR5651,0.011513,0.306362,0.037581,0.02858,0.02858,0.02858,0.02858,0.02858
1134,mtr-miR5231,0.021232,0.313795,0.067662,0.021232,0.021232,0.021232,0.021232,0.021232
1135,mtr-miR167b-3p,0.024499,0.292699,0.0837,0.024499,0.024499,0.024499,0.024499,0.024499
1136,gma-miR482a-5p,0.019625,0.278613,0.070439,0.031014,0.031014,0.031014,0.031014,0.031014
1137,ath-miR413,0.010176,0.33512,0.030365,0.021839,0.021839,0.021839,0.021839,0.021839
1138,mtr-miR1510a-3p,0.018742,0.289197,0.064809,0.018742,0.018742,0.018742,0.018742,0.018742
1139,gma-miR395d,0.012758,0.276009,0.046223,0.042958,0.042958,0.042958,0.042958,0.042958
1140,gma-miR4388,0.020953,0.354257,0.059147,0.035187,0.035187,0.035187,0.035187,0.035187
1141,ath-miR5026,0.015257,0.316009,0.048281,0.01707,0.01707,0.01707,0.01707,0.01707
1142,gma-miR5766,0.042354,0.258978,0.163542,0.042354,0.042354,0.042354,0.042354,0.042354
1143,gma-miR4397-5p,0.033872,0.317152,0.106801,0.033872,0.033872,0.033872,0.033872,0.033872
1144,mtr-miR2596,0.004032,0.354013,0.011388,0.004039,0.004039,0.004039,0.004039,0.004039
1145,gma-miR4998,0.005628,0.337723,0.016664,0.026799,0.026799,0.026799,0.026799,0.026799
1146,gma-miR10440,0.011925,0.315607,0.037785,0.025624,0.025624,0.025624,0.025624,0.025624
1147,gma-miR171m,0.025029,0.320035,0.078206,0.025029,0.025029,0.025029,0.025029,0.025029
1148,mtr-miR1507-5p,0.050333,0.295426,0.170374,0.050333,0.050333,0.050333,0.050333,0.050333
1149,gma-miR5670b,0.004558,0.370022,0.012319,0.004558,0.004588,0.004618,0.004649,0.004679
1150,ath-miR8184,0.039004,0.308174,0.126564,0.039004,0.039004,0.039004,0.039004,0.039004
1151,mtr-miR5743a,0.011913,0.339803,0.03506,0.025929,0.025929,0.025929,0.025929,0.025929
1152,gma-miR9764,0.008643,0.344633,0.025078,0.010603,0.010914,0.011225,0.011536,0.011847
1153,ath-miR845b,0.038132,0.335777,0.113563,0.038132,0.038132,0.038132,0.038132,0.038132
1154,gma-miR171i-5p,0.01508,0.30146,0.050024,0.015346,0.015346,0.015346,0.015346,0.015346
1155,gma-miR1520e,0.023487,0.350231,0.06706,0.041668,0.041668,0.041668,0.041668,0.041668
1156,gma-miR4415a-3p,0.014115,0.329281,0.042866,0.014115,0.014898,0.01568,0.016463,0.017246
1157,ath-miR399a,0.016937,0.297249,0.056981,0.029048,0.029048,0.029048,0.029048,0.029048
1158,gma-miR10407a,0.051059,0.344476,0.148223,0.051059,0.051059,0.051059,0.051059,0.051059
1159,ath-miR5640,0.01681,0.288929,0.058179,0.022474,0.022474,0.022474,0.022474,0.022474
1160,ath-miR862-3p,0.027966,0.306362,0.091286,0.027966,0.027966,0.027966,0.027966,0.027966
1161,gma-miR5377b,0.046605,0.35607,0.130888,0.046605,0.046605,0.046605,0.046605,0.046605
1162,gma-miR5671a,0.018567,0.272384,0.068166,0.030319,0.030319,0.030319,0.030319,0.030319
1163,gma-miR319f,0.025544,0.27186,0.093958,0.037578,0.037578,0.037578,0.037578,0.037578
1164,gma-miR391a-3p,0.007023,0.329415,0.02132,0.02387,0.02387,0.02387,0.02387,0.02387
1165,ath-miR847,0.011766,0.348659,0.033745,0.011766,0.011766,0.011766,0.011766,0.011766
1166,mtr-miR5267l,0.015362,0.358417,0.042861,0.030143,0.030143,0.030143,0.030143,0.030143
1167,gma-miR5677,0.01693,0.319634,0.052966,0.01693,0.01693,0.01693,0.01693,0.01693
1168,ath-miR8182,0.045008,0.322455,0.139579,0.045008,0.045008,0.045008,0.045008,0.045008
1169,gma-miR10427b,0.027845,0.28826,0.096598,0.03874,0.03874,0.03874,0.03874,0.03874
1170,mtr-miR167b-5p,0.020168,0.297249,0.067847,0.020168,0.020168,0.020168,0.020168,0.020168
1171,gma-miR5041-5p,0.005671,0.354013,0.016018,0.005671,0.005671,0.005671,0.005671,0.005671
1172,gma-miR4348c,0.023713,0.313795,0.075568,0.023713,0.023713,0.023713,0.023713,0.023713
1173,gma-miR5372,0.026063,0.308174,0.084572,0.026063,0.026063,0.026063,0.026063,0.026063
1174,gma-miR167i,0.046364,0.334974,0.138411,0.046364,0.046364,0.046364,0.046364,0.046364
1175,gma-miR1521a,0.041419,0.286326,0.144658,0.041419,0.041419,0.041419,0.041419,0.041419
1176,mtr-miR1510b-3p,0.039976,0.297249,0.134485,0.039976,0.039976,0.039976,0.039976,0.039976
1177,gma-miR4384,0.039244,0.36377,0.10788,0.039244,0.039244,0.039244,0.039244,0.039244
1178,ath-miR835-3p,0.029963,0.275791,0.108643,0.029963,0.029963,0.029963,0.029963,0.029963
1179,gma-miR5770b,0.025271,0.294902,0.085692,0.03749,0.03749,0.03749,0.03749,0.03749
1180,mtr-miR5248,0.022402,0.32158,0.069661,0.022402,0.022402,0.022402,0.022402,0.022402
1181,ath-miR1886.1,0.014927,0.277604,0.053771,0.060021,0.060021,0.060021,0.060021,0.060021
1182,mtr-miR2650,0.009075,0.356349,0.025466,0.009423,0.009423,0.009423,0.009423,0.009423
1183,mtr-miR2605,0.0113,0.322651,0.035022,0.0113,0.0113,0.0113,0.0113,0.0113
1184,ath-miR408-3p,0.024762,0.326275,0.075892,0.024762,0.024762,0.024762,0.024762,0.024762
1185,gma-miR5039,0.021437,0.33512,0.063969,0.021437,0.021437,0.021437,0.021437,0.021437
1186,ath-miR840-5p,0.013109,0.339452,0.038619,0.013109,0.014103,0.015098,0.016092,0.017086
1187,gma-miR10429,0.04448,0.338637,0.13135,0.04448,0.04448,0.04448,0.04448,0.04448
1188,gma-miR171h,0.036697,0.302603,0.12127,0.036697,0.036697,0.036697,0.036697,0.036697
1189,mtr-miR156b-3p,0.014923,0.364803,0.040906,0.014923,0.014923,0.014923,0.014923,0.014923
1190,gma-miR4373,0.034384,0.335364,0.102527,0.034384,0.034384,0.034384,0.034384,0.034384
1191,gma-miR4374b,0.038148,0.324184,0.117675,0.038148,0.038148,0.038148,0.038148,0.038148
1192,gma-miR2108b,0.036969,0.289147,0.127856,0.049118,0.049118,0.049118,0.049118,0.049118
1193,gma-miR5781,0.029081,0.313125,0.092874,0.029081,0.031327,0.033573,0.035818,0.038064
1194,mtr-miR5222,0.025937,0.297506,0.087181,0.025937,0.025937,0.025937,0.025937,0.025937
1195,gma-miR9745,0.022337,0.363369,0.061472,0.022337,0.022337,0.022337,0.022337,0.022337
1196,mtr-miR5217,0.075955,0.303478,0.250281,0.075955,0.075955,0.075955,0.075955,0.075955
1197,gma-miR171i-3p,0.041218,0.308709,0.133518,0.041218,0.041218,0.041218,0.041218,0.041218
1198,gma-miR9725,0.018381,0.330826,0.055562,0.018381,0.018381,0.018381,0.018381,0.018381
1199,gma-miR4363,0.022274,0.322371,0.069093,0.03357,0.03357,0.03357,0.03357,0.03357
1200,gma-miR4394,0.026442,0.30674,0.086204,0.040575,0.040575,0.040575,0.040575,0.040575
1201,gma-miR1520q,0.019628,0.37315,0.052601,0.019628,0.019628,0.019628,0.019628,0.019628
1202,mtr-miR5213-5p,0.006491,0.339803,0.019102,0.013629,0.023059,0.032488,0.041918,0.051348
1203,mtr-miR2087-5p,0.034033,0.279951,0.121569,0.034033,0.034033,0.034033,0.034033,0.034033
1204,mtr-miR2666,0.026328,0.277737,0.094796,0.026833,0.026833,0.026833,0.026833,0.026833
1205,gma-miR4378b,0.019113,0.358016,0.053385,0.023182,0.023182,0.023182,0.023182,0.023182
1206,mtr-miR2592d-5p,0.024307,0.334098,0.072754,0.038283,0.038283,0.038283,0.038283,0.038283
1207,gma-miR1520j,0.013507,0.359744,0.037547,0.026628,0.026628,0.026628,0.026628,0.026628
1208,mtr-miR2665,0.024753,0.304282,0.08135,0.024753,0.024753,0.024753,0.024753,0.024753
1209,gma-miR319n,0.025539,0.288004,0.088675,0.028587,0.028587,0.028587,0.028587,0.028587
1210,ath-miR5023,0.034633,0.251411,0.137757,0.039315,0.039315,0.039315,0.039315,0.039315
1211,mtr-miR5555-5p,0.017629,0.313527,0.056228,0.025863,0.025863,0.025863,0.025863,0.025863
1212,gma-miR10196,0.014657,0.303345,0.048318,0.043351,0.047154,0.050958,0.054761,0.058564
1213,gma-miR5042-5p,0.010838,0.349317,0.031026,0.022634,0.022634,0.022634,0.022634,0.022634
1214,gma-miR395i,0.012758,0.274196,0.046528,0.042183,0.042183,0.042183,0.042183,0.042183
1215,ath-miR826b,0.022765,0.294902,0.077195,0.041221,0.041221,0.041221,0.041221,0.041221
1216,mtr-miR2588a,0.019716,0.327468,0.060206,0.019716,0.019716,0.019716,0.019716,0.019716
1217,gma-miR4348a-3p,0.013246,0.340607,0.03889,0.013246,0.013246,0.013246,0.013246,0.013246
1218,gma-miR10407d,0.029302,0.350449,0.083613,0.029302,0.029302,0.029302,0.029302,0.029302
1219,mtr-miR5744,0.024304,0.312724,0.077716,0.031704,0.031704,0.031704,0.031704,0.031704
1220,gma-miR1535a,0.022607,0.268989,0.084043,0.022607,0.022607,0.022607,0.022607,0.022607
1221,gma-miR5782,0.043174,0.27225,0.158583,0.043174,0.043174,0.043174,0.043174,0.043174
1222,mtr-miR2590h,0.029947,0.350231,0.085507,0.029947,0.029947,0.029947,0.029947,0.029947
1223,mtr-miR2615a,0.023683,0.317955,0.074486,0.023683,0.023683,0.023683,0.023683,0.023683
1224,mtr-miR2592a-3p,0.019087,0.289197,0.066,0.029106,0.029106,0.029106,0.029106,0.029106
1225,mtr-miR5212-5p,0.038678,0.329889,0.117246,0.038678,0.038678,0.038678,0.038678,0.038678
1226,mtr-miR2644,0.021276,0.298928,0.071174,0.021276,0.021276,0.021276,0.021276,0.021276
1227,mtr-miR2590a,0.017653,0.324184,0.054454,0.034434,0.034434,0.034434,0.034434,0.034434
1228,gma-miR2109-3p,0.033899,0.295437,0.114742,0.033899,0.035062,0.036225,0.037388,0.038551
1229,mtr-miR5751,0.031668,0.309987,0.10216,0.031668,0.031668,0.031668,0.031668,0.031668
1230,mtr-miR5268a,0.021981,0.321824,0.068301,0.02309,0.02309,0.02309,0.02309,0.02309
1231,gma-miR10200,0.012303,0.309501,0.039752,0.027179,0.027179,0.027179,0.027179,0.027179
1232,ath-miR2937,0.048614,0.28163,0.172616,0.048614,0.048614,0.048614,0.048614,0.048614
1233,ath-miR5656,0.019695,0.283442,0.069485,0.024818,0.024818,0.024818,0.024818,0.024818
1234,gma-miR396a-3p,0.02164,0.275133,0.078654,0.02164,0.023368,0.025096,0.026824,0.028552
1235,mtr-miR390,0.028191,0.272651,0.103397,0.028191,0.028191,0.028191,0.028191,0.028191
1236,gma-miR9726,0.006952,0.362054,0.019203,0.00944,0.010755,0.01207,0.013385,0.0147
1237,mtr-miR2648,0.015948,0.300523,0.053067,0.023072,0.023072,0.023072,0.023072,0.023072
1238,ath-miR8179,0.033757,0.319767,0.105567,0.033757,0.033757,0.033757,0.033757,0.033757
1239,gma-miR5374-3p,0.012047,0.33242,0.036241,0.012047,0.012047,0.012047,0.012047,0.012047
1240,gma-miR4372a,0.012632,0.344744,0.036642,0.026678,0.026678,0.026678,0.026678,0.026678
1241,ath-miR836,0.030573,0.347175,0.088062,0.037439,0.037439,0.037439,0.037439,0.037439
1242,mtr-miR2669a,0.016237,0.345023,0.047062,0.016237,0.016237,0.016237,0.016237,0.016237
1243,gma-miR399i,0.018488,0.295303,0.062606,0.028633,0.028633,0.028633,0.028633,0.028633
1244,gma-miR4368a,0.020092,0.365717,0.054939,0.020092,0.020092,0.020092,0.020092,0.020092
1245,gma-miR5668,0.021029,0.302469,0.069524,0.021029,0.021029,0.021029,0.021029,0.021029
1246,gma-miR10408,0.009898,0.333831,0.02965,0.01638,0.01672,0.017059,0.017399,0.017738
1247,gma-miR396e,0.019776,0.351129,0.05632,0.019776,0.019776,0.019776,0.019776,0.019776
1248,gma-miR4369,0.058766,0.312712,0.187922,0.058766,0.058766,0.058766,0.058766,0.058766
1249,gma-miR10427a,0.027845,0.28826,0.096598,0.03874,0.03874,0.03874,0.03874,0.03874
1250,ath-miR4221,0.021982,0.354888,0.06194,0.021982,0.021982,0.021982,0.021982,0.021982
1251,mtr-miR5558-5p,0.003156,0.353879,0.008919,0.004341,0.004341,0.004341,0.004341,0.004341
1252,ath-miR156i,0.018485,0.248589,0.074358,0.058695,0.058695,0.058695,0.058695,0.058695
1253,ath-miR156j,0.011198,0.260049,0.043061,0.045244,0.045244,0.045244,0.045244,0.045244
1254,gma-miR5670a,0.005167,0.369889,0.013968,0.005167,0.005167,0.005167,0.005167,0.005167
1255,gma-miR862b,0.048613,0.251824,0.193043,0.048613,0.048613,0.048613,0.048613,0.048613
1256,gma-miR1531-3p,0.045656,0.332894,0.137149,0.045656,0.045656,0.045656,0.045656,0.045656
1257,gma-miR1514b-5p,0.004679,0.347639,0.01346,0.004679,0.004876,0.005073,0.00527,0.005466
1258,gma-miR9762,0.028897,0.304549,0.094886,0.053913,0.053913,0.053913,0.053913,0.053913
1259,ath-miR777,0.013911,0.330156,0.042134,0.047786,0.047786,0.047786,0.047786,0.047786
1260,mtr-miR5205b,0.01662,0.312445,0.053193,0.017224,0.027965,0.038705,0.049445,0.060185
1261,ath-miR5632-3p,0.041884,0.294634,0.142157,0.041884,0.041884,0.041884,0.041884,0.041884
1262,gma-miR172d,0.064289,0.325984,0.197216,0.064289,0.064289,0.064289,0.064289,0.064289
1263,gma-miR4385,0.033947,0.33107,0.102536,0.033947,0.033947,0.033947,0.033947,0.033947
1264,ath-miR832-3p,0.019251,0.327468,0.058788,0.019251,0.019251,0.019251,0.019251,0.019251
1265,gma-miR1520k,0.028147,0.36169,0.077821,0.028147,0.028147,0.028147,0.028147,0.028147
1266,gma-miR4400,0.032321,0.344744,0.093754,0.032321,0.032321,0.032321,0.032321,0.032321
1267,mtr-miR2600e,0.024481,0.327797,0.074684,0.02869,0.02869,0.02869,0.02869,0.02869
1268,gma-miR4366,0.021709,0.31467,0.068989,0.022517,0.022517,0.022517,0.022517,0.022517
1269,ath-miR393a-3p,0.01092,0.33304,0.032788,0.021307,0.021307,0.021307,0.021307,0.021307
1270,mtr-miR5745b,0.003954,0.349719,0.011307,0.004555,0.004555,0.004555,0.004555,0.004555
1271,gma-miR4343a,0.017266,0.361423,0.047772,0.018614,0.018614,0.018614,0.018614,0.018614
1272,gma-miR172f,0.034678,0.288539,0.120186,0.034678,0.034678,0.034678,0.034678,0.034678
1273,gma-miR395h,0.024073,0.283576,0.084893,0.026097,0.026097,0.026097,0.026097,0.026097
1274,gma-miR10192,0.01886,0.331093,0.056962,0.01886,0.01886,0.01886,0.01886,0.01886
1275,mtr-miR7699-3p,0.026682,0.325121,0.082069,0.026682,0.026682,0.026682,0.026682,0.026682
1276,gma-miR9759,0.016716,0.320961,0.052081,0.016716,0.016716,0.016716,0.016716,0.016716
1277,mtr-miR5562-5p,0.017381,0.287469,0.060462,0.050834,0.050834,0.050834,0.050834,0.050834
1278,mtr-miR2585a,0.022836,0.29972,0.07619,0.056607,0.056607,0.056607,0.056607,0.056607
1279,mtr-miR5560-5p,0.017899,0.331628,0.053972,0.017899,0.017904,0.01791,0.017916,0.017922
1280,mtr-miR2592bi,0.051528,0.27433,0.187833,0.051528,0.051528,0.051528,0.051528,0.051528
1281,gma-miR1520d,0.018984,0.327992,0.057879,0.025324,0.025324,0.025324,0.025324,0.025324
1282,gma-miR393h,0.026334,0.324451,0.081164,0.026334,0.026334,0.026334,0.026334,0.026334
1283,gma-miR9767,0.05826,0.34045,0.171125,0.05826,0.05826,0.05826,0.05826,0.05826
1284,gma-miR171c-5p,0.022862,0.296982,0.076982,0.022862,0.022862,0.022862,0.022862,0.022862
1285,gma-miR4348b,0.013062,0.330826,0.039482,0.022615,0.022615,0.022615,0.022615,0.022615
1286,gma-miR1520n,0.014221,0.36377,0.039093,0.024168,0.024168,0.024168,0.024168,0.024168
1287,gma-miR5380c,0.042782,0.266144,0.160749,0.042782,0.042782,0.042782,0.042782,0.042782
1288,gma-miR9722,0.03157,0.273577,0.115396,0.03157,0.03157,0.03157,0.03157,0.03157
1289,mtr-miR7701-5p,0.008031,0.328394,0.024457,0.011294,0.011294,0.011294,0.011294,0.011294
1290,ath-miR844-5p,0.047226,0.306228,0.154218,0.047226,0.047226,0.047226,0.047226,0.047226
1291,gma-miR169s-5p,0.046687,0.283977,0.164405,0.046687,0.046687,0.046687,0.046687,0.046687
1292,gma-miR5780c,0.023192,0.322104,0.072003,0.044053,0.044053,0.044053,0.044053,0.044053
1293,ath-miR171c-5p,0.022862,0.296982,0.076982,0.022862,0.022862,0.022862,0.022862,0.022862
1294,ath-miR172e-3p,0.026104,0.296982,0.087898,0.026104,0.026104,0.026104,0.026104,0.026104
1295,ath-miR169h,0.037544,0.297249,0.126304,0.037544,0.037544,0.037544,0.037544,0.037544
1296,gma-miR4382,0.013383,0.335376,0.039904,0.029962,0.029962,0.029962,0.029962,0.029962
1297,mtr-miR5274b-3p,0.015069,0.342687,0.043973,0.015069,0.015069,0.015069,0.015069,0.015069
1298,gma-miR1515a,0.015321,0.32821,0.046681,0.036655,0.036655,0.036655,0.036655,0.036655
1299,gma-miR162a,0.008429,0.323052,0.026091,0.009252,0.009252,0.009252,0.009252,0.009252
1300,ath-miR172a,0.030981,0.306362,0.101125,0.030981,0.030981,0.030981,0.030981,0.030981
1301,gma-miR4413b,0.011419,0.295839,0.038597,0.026924,0.026924,0.026924,0.026924,0.026924
1302,gma-miR4994-5p,0.020959,0.290753,0.072085,0.025092,0.025092,0.025092,0.025092,0.025092
1303,gma-miR5035-3p,0.027622,0.353856,0.078061,0.027622,0.027622,0.027622,0.027622,0.027622
1304,gma-miR4411,0.030841,0.337322,0.091428,0.030841,0.030841,0.030841,0.030841,0.030841
1305,gma-miR4377,0.050463,0.335498,0.150412,0.050463,0.050463,0.050463,0.050463,0.050463
1306,ath-miR5654-5p,0.000526,0.341811,0.001539,0.000912,0.000912,0.000912,0.000912,0.000912
1307,mtr-miR2592bm-3p,0.039923,0.270304,0.147695,0.039923,0.039923,0.039923,0.039923,0.039923
1308,ath-miR5663-5p,0.027099,0.317821,0.085266,0.027099,0.027099,0.027099,0.027099,0.027099
1309,ath-miR868-5p,0.045038,0.317821,0.141709,0.045038,0.045038,0.045038,0.045038,0.045038
1310,gma-miR10407c,0.029392,0.369342,0.07958,0.029392,0.029392,0.029392,0.029392,0.029392
1311,mtr-miR5244,0.041559,0.308174,0.134857,0.041559,0.041559,0.041559,0.041559,0.041559
1312,gma-miR9751,0.003971,0.395668,0.010036,0.005532,0.005532,0.005532,0.005532,0.005532
1313,gma-miR5378,0.021099,0.327858,0.064353,0.021099,0.021289,0.02148,0.02167,0.021861
1314,gma-miR4349-3p,0.008729,0.398233,0.021919,0.012144,0.012144,0.012144,0.012144,0.012144
1315,gma-miR1514a-3p,0.010377,0.33242,0.031215,0.012014,0.012014,0.012014,0.012014,0.012014
1316,ath-miR841a-3p,0.016502,0.310254,0.053189,0.016502,0.021686,0.026869,0.032053,0.037236
1317,ath-miR2112-5p,0.038578,0.304549,0.126671,0.038578,0.038578,0.038578,0.038578,0.038578
1318,mtr-miR5555-3p,0.01732,0.327201,0.052935,0.01732,0.01732,0.01732,0.01732,0.01732
1319,gma-miR5770c,0.023501,0.280838,0.083682,0.0527,0.0527,0.0527,0.0527,0.0527
1320,mtr-miR5274b-5p,0.024978,0.293089,0.085224,0.024978,0.024978,0.024978,0.024978,0.024978
1321,gma-miR4343b,0.036402,0.358016,0.101678,0.036402,0.036402,0.036402,0.036402,0.036402
1322,gma-miR5669,0.027792,0.292019,0.09517,0.047829,0.047829,0.047829,0.047829,0.047829
1323,mtr-miR2619a,0.020938,0.296848,0.070535,0.020938,0.021112,0.021286,0.02146,0.021634
1324,gma-miR10195,0.024229,0.310644,0.077995,0.03374,0.03374,0.03374,0.03374,0.03374
1325,gma-miR4344,0.044347,0.35607,0.124546,0.044347,0.044347,0.044347,0.044347,0.044347
1326,ath-miR5647,0.023353,0.317821,0.073478,0.023353,0.023353,0.023353,0.023353,0.023353
1327,ath-miR850,0.024864,0.327992,0.075807,0.024864,0.024864,0.024864,0.024864,0.024864
1328,ath-miR826a,0.039508,0.289549,0.136446,0.039508,0.039508,0.039508,0.039508,0.039508
1329,gma-miR4359a,0.021909,0.356203,0.061508,0.021909,0.021909,0.021909,0.021909,0.021909
1330,ath-miR833a-5p,0.034168,0.320643,0.10656,0.034168,0.034168,0.034168,0.034168,0.034168
1331,gma-miR5040,0.012695,0.309769,0.040982,0.013574,0.013574,0.013574,0.013574,0.013574
1332,gma-miR4359b,0.025491,0.34669,0.073526,0.029838,0.029838,0.029838,0.029838,0.029838
1333,gma-miR4350,0.030251,0.316617,0.095545,0.030251,0.030251,0.030251,0.030251,0.030251
1334,gma-miR1520h,0.019295,0.354391,0.054446,0.042238,0.042238,0.042238,0.042238,0.042238
1335,gma-miR1534,0.011525,0.299598,0.038467,0.019909,0.019909,0.019909,0.019909,0.019909
1336,ath-miR417,0.031666,0.283442,0.111721,0.031666,0.031666,0.031666,0.031666,0.031666
1337,gma-miR10418,0.020349,0.333965,0.060933,0.03595,0.03595,0.03595,0.03595,0.03595
1338,gma-miR1510b-5p,0.028206,0.316399,0.089148,0.028206,0.028559,0.028911,0.029264,0.029616
1339,mtr-miR5752a,0.033524,0.317554,0.105569,0.033524,0.033524,0.033524,0.033524,0.033524
