,Seqname,0,1,2,3,4,5,6
1221,gma-miR5782,0.47619,0.857143,0.142857,0.428571,0.375932,0.494475,0.423115
1222,mtr-miR2590h,0.375,0.25,0.375,0.5,0.065511,0.046999,0.054488
1223,mtr-miR2615a,0.428571,0.571429,0.428571,0.285714,0.049054,0.024366,0.022953
1224,mtr-miR2592a-3p,0.428571,0.714286,0.428571,0.142857,0.232372,0.175366,0.167191
1225,mtr-miR5212-5p,0.318182,0.136364,0.409091,0.409091,0.092106,0.072555,0.053738
1226,mtr-miR2644,0.428571,0.285714,0.285714,0.714286,0.246781,0.291244,0.252352
1227,mtr-miR2590a,0.363636,0.136364,0.409091,0.545455,0.164866,0.135542,0.132766
1228,gma-miR2109-3p,0.571429,0.714286,0.571429,0.428571,0.043453,0.025667,0.023689
1229,mtr-miR5751,0.285714,0.285714,0.428571,0.142857,0.064327,0.058904,0.082153
1230,mtr-miR5268a,0.416667,0.625,0.25,0.375,0.100589,0.065511,0.113497
1231,gma-miR10200,0.190476,0.0,0.285714,0.285714,0.094986,0.085918,0.061451
1232,ath-miR2937,0.428571,0.714286,0.428571,0.142857,0.232372,0.30839,0.27721
1233,ath-miR5656,0.380952,0.571429,0.285714,0.285714,0.069637,0.114886,0.155285
1234,gma-miR396a-3p,0.4,0.45,0.45,0.3,0.016935,0.027223,0.035429
1235,mtr-miR390,0.619048,0.428571,0.571429,0.857143,0.209601,0.149629,0.124808
1236,gma-miR9726,0.227273,0.409091,0.136364,0.136364,0.06903,0.096373,0.081587
1237,mtr-miR2648,0.380952,0.428571,0.428571,0.285714,0.015596,0.024366,0.031442
1238,ath-miR8179,0.380952,0.714286,0.285714,0.142857,0.250699,0.340559,0.359719
1239,gma-miR5374-3p,0.190476,0.142857,0.142857,0.285714,0.028721,0.022557,0.017409
1240,gma-miR4372a,0.416667,0.375,0.5,0.375,0.017692,0.010198,0.026541
1241,ath-miR836,0.5,0.375,0.625,0.5,0.058635,0.034985,0.018822
1242,mtr-miR2669a,0.318182,0.409091,0.272727,0.272727,0.013663,0.029292,0.020781
1243,gma-miR399i,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
1244,gma-miR4368a,0.416667,0.375,0.5,0.375,0.017692,0.010198,0.026541
1245,gma-miR5668,0.380952,0.285714,0.428571,0.428571,0.031442,0.015596,0.01475
1246,gma-miR10408,0.409091,0.681818,0.272727,0.272727,0.151444,0.103026,0.140943
1247,gma-miR396e,0.409091,0.545455,0.136364,0.545455,0.18702,0.202528,0.16733
1248,gma-miR4369,0.541667,0.375,1.0,0.25,0.52569,0.53769,0.488844
1249,gma-miR10427a,0.5,0.681818,0.272727,0.545455,0.131184,0.17445,0.130192
1250,ath-miR4221,0.363636,0.409091,0.272727,0.409091,0.021943,0.028086,0.014405
1251,mtr-miR5558-5p,0.285714,0.0,0.428571,0.428571,0.213719,0.193316,0.205043
1252,ath-miR156i,0.5,0.3,0.6,0.6,0.12281,0.080529,0.062355
1253,ath-miR156j,0.5,0.3,0.6,0.6,0.12281,0.080529,0.062355
1254,gma-miR5670a,0.318182,0.409091,0.409091,0.136364,0.072555,0.053738,0.073832
1255,gma-miR862b,0.473684,0.473684,0.789474,0.157895,0.324576,0.306574,0.234931
1256,gma-miR1531-3p,0.478261,0.26087,0.521739,0.652174,0.157539,0.119116,0.109133
1257,gma-miR1514b-5p,0.142857,0.142857,0.0,0.285714,0.075018,0.067562,0.061276
1258,gma-miR9762,0.428571,0.285714,0.571429,0.428571,0.075032,0.049054,0.083844
1259,ath-miR777,0.409091,0.409091,0.409091,0.409091,0.001256,0.001256,0.001256
1260,mtr-miR5205b,0.458333,0.5,0.5,0.375,0.010713,0.010198,0.026541
1261,ath-miR5632-3p,0.285714,0.285714,0.0,0.571429,0.300073,0.270249,0.245102
1262,gma-miR172d,0.5,0.5,0.125,0.875,0.511174,0.477844,0.576353
1263,gma-miR4385,0.333333,0.375,0.5,0.125,0.113497,0.111246,0.135731
1264,ath-miR832-3p,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.056697
1265,gma-miR1520k,0.375,0.375,0.25,0.5,0.061535,0.055921,0.038764
1266,gma-miR4400,0.416667,0.625,0.125,0.5,0.211582,0.246537,0.210724
1267,mtr-miR2600e,0.458333,0.5,0.375,0.5,0.018822,0.025575,0.010713
1268,gma-miR4366,0.363636,0.545455,0.272727,0.272727,0.063959,0.029292,0.020781
1269,ath-miR393a-3p,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
1270,mtr-miR5745b,0.190476,0.0,0.428571,0.142857,0.156378,0.141888,0.177116
1271,gma-miR4343a,0.291667,0.625,0.125,0.125,0.241698,0.30705,0.272051
1272,gma-miR172f,0.4,0.3,0.15,0.75,0.380428,0.325301,0.425381
1273,gma-miR395h,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.049054
1274,gma-miR10192,0.333333,0.285714,0.285714,0.428571,0.032851,0.022953,0.01475
1275,mtr-miR7699-3p,0.285714,0.142857,0.428571,0.285714,0.071127,0.054995,0.023405
1276,gma-miR9759,0.190476,0.428571,0.0,0.142857,0.140935,0.175824,0.158622
1277,mtr-miR5562-5p,0.428571,0.285714,0.428571,0.571429,0.089792,0.061442,0.069637
1278,mtr-miR2585a,0.5,0.818182,0.272727,0.409091,0.223035,0.177696,0.138339
1279,mtr-miR5560-5p,0.52381,0.571429,0.571429,0.428571,0.013163,0.01243,0.037321
1280,mtr-miR2592bi,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243
1281,gma-miR1520d,0.409091,0.272727,0.545455,0.409091,0.067696,0.04522,0.075222
1282,gma-miR393h,0.454545,0.681818,0.272727,0.409091,0.118814,0.177696,0.138339
1283,gma-miR9767,0.291667,0.25,0.25,0.375,0.023699,0.017272,0.011813
1284,gma-miR171c-5p,0.428571,0.142857,0.714286,0.428571,0.27721,0.232372,0.175366
1285,gma-miR4348b,0.238095,0.285714,0.142857,0.285714,0.023405,0.027424,0.085918
1286,gma-miR1520n,0.416667,0.25,0.625,0.375,0.123072,0.096385,0.061535
1287,gma-miR5380c,0.380952,0.714286,0.142857,0.285714,0.252352,0.341196,0.291244
1288,gma-miR9722,0.333333,0.571429,0.142857,0.285714,0.13522,0.186744,0.155285
1289,mtr-miR7701-5p,0.142857,0.142857,0.142857,0.142857,0.00017,0.00017,0.00017
1290,ath-miR844-5p,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.000679
1291,gma-miR169s-5p,0.571429,0.285714,0.714286,0.714286,0.235446,0.174307,0.208435
1292,gma-miR5780c,0.318182,0.136364,0.545455,0.272727,0.144866,0.121134,0.166477
1293,ath-miR171c-5p,0.428571,0.142857,0.714286,0.428571,0.27721,0.232372,0.175366
1294,ath-miR172e-3p,0.428571,0.428571,0.142857,0.714286,0.30839,0.293533,0.385918
1295,ath-miR169h,0.52381,0.285714,0.571429,0.714286,0.194225,0.142889,0.144209
1296,gma-miR4382,0.272727,0.409091,0.272727,0.136364,0.050384,0.071314,0.064346
1297,mtr-miR5274b-3p,0.380952,0.428571,0.142857,0.571429,0.175366,0.15983,0.132439
1298,gma-miR1515a,0.409091,0.409091,0.545455,0.272727,0.055964,0.051783,0.028086
1299,gma-miR162a,0.45,0.3,0.3,0.75,0.276273,0.22438,0.275527
1300,ath-miR172a,0.380952,0.285714,0.142857,0.714286,0.340559,0.293533,0.385918
1301,gma-miR4413b,0.3,0.3,0.3,0.3,0.000834,0.000834,0.000834
1302,gma-miR4994-5p,0.5,0.6,0.3,0.6,0.104167,0.083629,0.148997
1303,gma-miR5035-3p,0.291667,0.5,0.375,0.0,0.207467,0.2336,0.204299
1304,gma-miR4411,0.272727,0.272727,0.272727,0.272727,0.000558,0.000558,0.000558
1305,gma-miR4377,0.5,0.375,0.375,0.75,0.18945,0.153411,0.122599
1306,ath-miR5654-5p,0.35,0.3,0.15,0.6,0.206744,0.17724,0.145396
1307,mtr-miR2592bm-3p,0.47619,0.714286,0.428571,0.285714,0.123329,0.083844,0.090228
1308,ath-miR5663-5p,0.380952,0.285714,0.571429,0.285714,0.090228,0.069637,0.032851
1309,ath-miR868-5p,0.380952,0.285714,0.714286,0.142857,0.291244,0.252352,0.186744
1310,gma-miR10407c,0.333333,0.375,0.375,0.25,0.012393,0.018079,0.022797
1311,mtr-miR5244,0.333333,0.428571,0.142857,0.428571,0.092204,0.102172,0.079525
1312,gma-miR9751,0.25,0.375,0.125,0.25,0.04526,0.020212,0.014267
1313,gma-miR5378,0.363636,0.545455,0.272727,0.272727,0.063959,0.029292,0.020781
1314,gma-miR4349-3p,0.375,0.25,0.375,0.5,0.065511,0.046999,0.054488
1315,gma-miR1514a-3p,0.190476,0.142857,0.285714,0.142857,0.022557,0.017409,0.028721
1316,ath-miR841a-3p,0.380952,0.142857,0.714286,0.285714,0.293533,0.250699,0.340559
1317,ath-miR2112-5p,0.428571,0.428571,0.571429,0.285714,0.061442,0.069637,0.032851
1318,mtr-miR5555-3p,0.333333,0.142857,0.428571,0.428571,0.102172,0.079525,0.092204
1319,gma-miR5770c,0.35,0.45,0.15,0.45,0.102431,0.113982,0.087549
1320,mtr-miR5274b-5p,0.428571,0.428571,0.571429,0.285714,0.061442,0.056697,0.089792
1321,gma-miR4343b,0.375,0.125,0.75,0.25,0.357126,0.31565,0.252393
1322,gma-miR5669,0.454545,0.681818,0.545455,0.136364,0.236309,0.18702,0.202528
1323,mtr-miR2619a,0.380952,0.428571,0.285714,0.428571,0.024366,0.031442,0.079525
1324,gma-miR10195,0.318182,0.545455,0.136364,0.272727,0.123513,0.16802,0.140943
1325,gma-miR4344,0.375,0.375,0.25,0.5,0.061535,0.055921,0.038764
1326,ath-miR5647,0.380952,0.142857,0.571429,0.428571,0.167191,0.13554,0.092204
1327,ath-miR850,0.409091,0.545455,0.136364,0.545455,0.18702,0.202528,0.16733
1328,ath-miR826a,0.47619,0.428571,0.428571,0.571429,0.037321,0.023689,0.01243
1329,gma-miR4359a,0.416667,0.5,0.375,0.375,0.010198,0.026541,0.017692
1330,ath-miR833a-5p,0.409091,0.136364,0.272727,0.818182,0.491397,0.428327,0.451291
1331,gma-miR5040,0.285714,0.285714,0.0,0.571429,0.300073,0.270249,0.245102
1332,gma-miR4359b,0.416667,0.375,0.375,0.5,0.026541,0.017692,0.010198
1333,gma-miR4350,0.363636,0.409091,0.272727,0.409091,0.021943,0.028086,0.072555
1334,gma-miR1520h,0.458333,0.625,0.25,0.5,0.109954,0.142967,0.109395
1335,gma-miR1534,0.25,0.3,0.15,0.3,0.026042,0.030703,0.020132
1336,ath-miR417,0.380952,0.714286,0.428571,0.0,0.391276,0.311889,0.300166
1337,gma-miR10418,0.454545,0.681818,0.409091,0.272727,0.113225,0.075222,0.067696
1338,gma-miR1510b-5p,0.363636,0.136364,0.272727,0.681818,0.307208,0.264227,0.28668
1339,mtr-miR5752a,0.285714,0.285714,0.142857,0.428571,0.079261,0.089944,0.075465
