lncrna,mirna,Label,pair_id,mirna_id_original,mirna_id,lncrna_id_original,lncrna_id
ENST00000628837.2,hsv2-miR-H3,0.0,9984,27,27,-544,-544
ENST00000435880.6,hsv1-miR-H2-3p,0.0,9985,3,3,-539,-539
ENST00000667128.1,hsv1-miR-H2-5p,0.0,9986,2,2,-1694,-1694
ENST00000665512.1,hcmv-miR-UL112-3p,0.0,9987,50,50,-714,-714
ENST00000414046.3,hsv2-miR-H7-3p,0.0,9988,43,43,-968,-968
ENST00000596952.5,hsv1-miR-H17,0.0,9989,20,20,-871,-871
ENST00000464939.1,ebv-miR-BART2-3p,0.0,9990,104,104,-1773,-1773
ENST00000375635.6,kshv-miR-K12-11-3p,0.0,9991,118,118,-182,-182
ENST00000556865.1,hsv1-miR-H3-3p,0.0,9992,4,4,-174,-174
ENST00000639185.1,hsv2-miR-H24,0.0,9993,41,41,-775,-775
ENST00000552608.6,ebv-miR-BART3-3p,0.0,9994,80,80,-1207,-1207
ENST00000587692.6,hsv2-miR-H24,0.0,9995,41,41,-748,-748
ENST00000413791.5,hsv1-miR-H8-5p,0.0,9996,11,11,-640,-640
ENST00000437515.1,ebv-miR-BART20-5p,0.0,9997,102,102,-347,-347
ENST00000463275.1,hsv1-miR-H2-3p,0.0,9998,3,3,-912,-912
ENST00000630926.2,hcmv-miR-UL69,0.0,9999,71,71,-870,-870
ENST00000609565.5,ebv-miR-BART2-3p,0.0,10000,104,104,-1457,-1457
ENST00000556400.5,kshv-miR-K12-10a-5p,0.0,10001,133,133,-511,-511
ENST00000326734.2,hsv2-miR-H5,0.0,10002,45,45,-419,-419
ENST00000441085.6,hcmv-miR-US4-3p,0.0,10003,65,65,-25,-25
ENST00000632130.1,ebv-miR-BART5-3p,0.0,10004,112,112,-1140,-1140
ENST00000538654.6,hsv2-miR-H9-3p,0.0,10005,32,32,-701,-701
ENST00000507444.1,ebv-miR-BART19-5p,0.0,10006,110,110,-1713,-1713
ENST00000653498.1,kshv-miR-K12-11-5p,0.0,10007,134,134,-1123,-1123
ENST00000675823.1,hcmv-miR-UL112-5p,0.0,10008,63,63,-66,-66
ENST00000423033.1,hsv2-miR-H9-5p,0.0,10009,44,44,-1784,-1784
ENST00000627992.3,ebv-miR-BHRF1-2-3p,0.0,10010,74,74,-1446,-1446
ENST00000659811.1,ebv-miR-BART1-3p,0.0,10011,78,78,-756,-756
ENST00000475947.7,kshv-miR-K12-6-3p,0.0,10012,126,126,-820,-820
ENST00000612967.2,ebv-miR-BART21-5p,0.0,10013,113,113,-136,-136
ENST00000489452.1,hsv2-miR-H4-3p,0.0,10014,29,29,-1824,-1824
ENST00000650463.1,ebv-miR-BART11-5p,0.0,10015,90,90,-841,-841
ENST00000644884.1,kshv-miR-K12-11-3p,0.0,10016,118,118,-1860,-1860
ENST00000420815.5,ebv-miR-BHRF1-3,0.0,10017,75,75,-1657,-1657
ENST00000375635.6,kshv-miR-K12-10a-3p,0.0,10018,116,116,-182,-182
ENST00000653292.1,hsv1-miR-H1-5p,0.0,10019,1,1,-1129,-1129
ENST00000645138.1,hsv1-miR-H1-5p,0.0,10020,1,1,-1177,-1177
ENST00000423033.1,hsv2-miR-H2,0.0,10021,30,30,-1784,-1784
ENST00000669889.1,hsv2-miR-H7-5p,0.0,10022,31,31,-1358,-1358
ENST00000625783.2,jcv-miR-J1-3p,0.0,10023,159,159,-577,-577
ENST00000670385.1,hsv1-miR-H7-5p,0.0,10024,9,9,-1835,-1835
ENST00000654960.1,mcpv-miR-P1-5p,0.0,10025,160,160,-1405,-1405
ENST00000437681.1,hbv-miR-B26-5p,0.0,10026,153,153,-265,-265
ENST00000630214.2,hsv1-miR-H14-3p,0.0,10027,17,17,-567,-567
ENST00000609139.6,ebv-miR-BART2-3p,0.0,10028,104,104,-294,-294
ENST00000423456.6,hbv-miR-B2-3p,0.0,10029,145,145,-1043,-1043
ENST00000314315.7,kshv-miR-K12-8-3p,0.0,10030,123,123,-1298,-1298
ENST00000664715.1,hcmv-miR-US4-5p,0.0,10031,58,58,-1685,-1685
ENST00000625992.2,ebv-miR-BART7-3p,0.0,10032,85,85,-382,-382
ENST00000657683.1,kshv-miR-K12-8-3p,0.0,10033,123,123,-694,-694
ENST00000628850.2,hsv1-miR-H5-3p,0.0,10034,7,7,-325,-325
ENST00000577000.1,hsv1-miR-H1-3p,0.0,10035,22,22,-1346,-1346
ENST00000648149.1,hbv-miR-B19-5p,0.0,10036,151,151,-41,-41
ENST00000616527.4,hbv-miR-B8-3p,0.0,10037,150,150,-1534,-1534
ENST00000658784.1,ebv-miR-BART22,0.0,10038,115,115,-1527,-1527
ENST00000642872.1,ebv-miR-BART4-5p,0.0,10039,81,81,-1187,-1187
ENST00000445461.7,hcmv-miR-US4-3p,0.0,10040,65,65,-1551,-1551
ENST00000667804.1,hsv2-miR-H20,0.0,10041,37,37,-1564,-1564
ENST00000667294.1,ebv-miR-BART1-5p,0.0,10042,76,76,-806,-806
ENST00000648950.1,hiv1-miR-TAR-5p,0.0,10043,164,164,-1051,-1051
ENST00000635398.1,kshv-miR-K12-8-5p,0.0,10044,137,137,-469,-469
ENST00000586006.5,hsv1-miR-H14-3p,0.0,10045,17,17,-889,-889
ENST00000469754.3,hsv2-miR-H24,0.0,10046,41,41,-913,-913
ENST00000663661.1,hsv2-miR-H11-3p,0.0,10047,34,34,-1625,-1625
ENST00000474814.1,hcmv-miR-US25-1-5p,0.0,10048,54,54,-127,-127
ENST00000660098.1,hiv1-miR-TAR-5p,0.0,10049,164,164,-1463,-1463
ENST00000375670.1,hsv2-miR-H7-5p,0.0,10050,31,31,-1243,-1243
ENST00000421469.3,hiv1-miR-N367,0.0,10051,162,162,-423,-423
ENST00000671305.1,bkv-miR-B1-5p,0.0,10052,156,156,-1417,-1417
ENST00000468381.2,hsv1-miR-H5-3p,0.0,10053,7,7,-101,-101
ENST00000658318.1,hsv2-miR-H4-3p,0.0,10054,29,29,-1087,-1087
ENST00000668648.1,hbv-miR-B2-3p,0.0,10055,145,145,-1255,-1255
ENST00000626344.2,kshv-miR-K12-3-5p,0.0,10056,130,130,-867,-867
ENST00000413628.5,hsv1-miR-H8-3p,0.0,10057,12,12,-306,-306
ENST00000611838.1,kshv-miR-K12-12-3p,0.0,10058,140,140,-1855,-1855
ENST00000488315.5,hsv1-miR-H2-3p,0.0,10059,3,3,-1771,-1771
ENST00000669207.1,ebv-miR-BART16,0.0,10060,97,97,-1228,-1228
ENST00000658779.1,hcmv-miR-UL36-3p,0.0,10061,61,61,-1322,-1322
ENST00000658620.1,ebv-miR-BART21-5p,0.0,10062,113,113,-1429,-1429
ENST00000628757.2,ebv-miR-BART2-3p,0.0,10063,104,104,-676,-676
ENST00000419952.6,hbv-miR-B20-3p,0.0,10064,144,144,-1549,-1549
ENST00000654682.1,ebv-miR-BHRF1-1,0.0,10065,72,72,-1472,-1472
ENST00000659039.1,hsv2-miR-H22,0.0,10066,38,38,-953,-953
ENST00000665189.1,ebv-miR-BART3-5p,0.0,10067,79,79,-1574,-1574
ENST00000461286.4,hsv2-miR-H6-5p,0.0,10068,46,46,-958,-958
ENST00000591523.5,hiv1-miR-TAR-5p,0.0,10069,164,164,-321,-321
ENST00000663294.1,hbv-miR-B7-5p,0.0,10070,148,148,-873,-873
ENST00000624295.3,hsv1-miR-H14-5p,0.0,10071,16,16,-766,-766
ENST00000659622.1,kshv-miR-K12-10a-5p,0.0,10072,133,133,-815,-815
ENST00000623808.3,ebv-miR-BART2-3p,0.0,10073,104,104,-285,-285
ENST00000581398.1,hsv2-miR-H4-3p,0.0,10074,29,29,-1155,-1155
ENST00000660559.1,ebv-miR-BART9-5p,0.0,10075,106,106,-1679,-1679
ENST00000660044.1,ebv-miR-BART18-5p,0.0,10076,100,100,-1432,-1432
ENST00000650259.1,ebv-miR-BART6-5p,0.0,10077,83,83,-130,-130
ENST00000441085.6,kshv-miR-K12-7-3p,0.0,10078,124,124,-25,-25
ENST00000671179.1,hbv-miR-B2-3p,0.0,10079,145,145,-863,-863
ENST00000667421.1,hsv1-miR-H14-5p,0.0,10080,16,16,-754,-754
ENST00000466204.5,ebv-miR-BART22,0.0,10081,115,115,-151,-151
ENST00000644125.1,kshv-miR-K12-9-5p,0.0,10082,121,121,-1166,-1166
ENST00000413421.5,kshv-miR-K12-6-3p,0.0,10083,126,126,-874,-874
ENST00000663073.1,hsv1-miR-H12,0.0,10084,14,14,-752,-752
ENST00000653289.1,kshv-miR-K12-3-5p,0.0,10085,130,130,-644,-644
ENST00000538335.1,kshv-miR-K12-10a-5p,0.0,10086,133,133,-1516,-1516
ENST00000654716.1,hsv1-miR-H1-3p,0.0,10087,22,22,-647,-647
ENST00000645138.1,kshv-miR-K12-6-3p,0.0,10088,126,126,-1177,-1177
ENST00000620678.1,kshv-miR-K12-7-3p,0.0,10089,124,124,-59,-59
ENST00000551597.6,hcmv-miR-US29-3p,0.0,10090,69,69,-515,-515
ENST00000398474.7,hbv-miR-B22-3p,0.0,10091,155,155,-1050,-1050
ENST00000665905.1,hcmv-miR-US4-5p,0.0,10092,58,58,-904,-904
ENST00000447507.1,hsv1-miR-H1-3p,0.0,10093,22,22,-264,-264
ENST00000650549.1,hsv1-miR-H15,0.0,10094,18,18,-1047,-1047
ENST00000661643.1,hbv-miR-B14RC-3p,0.0,10095,154,154,-1763,-1763
ENST00000446880.5,kshv-miR-K12-3-5p,0.0,10096,130,130,-1372,-1372
ENST00000632086.1,hcmv-miR-UL112-5p,0.0,10097,63,63,-1668,-1668
ENST00000657243.1,hiv1-miR-H1,0.0,10098,163,163,-1754,-1754
ENST00000665518.1,hsv1-miR-H13,0.0,10099,15,15,-1422,-1422
ENST00000648852.1,ebv-miR-BART20-5p,0.0,10100,102,102,-396,-396
ENST00000574093.1,hsv1-miR-H8-3p,0.0,10101,12,12,-87,-87
ENST00000635626.1,hcmv-miR-US33-5p,0.0,10102,57,57,-470,-470
ENST00000422999.2,hbv-miR-B20-3p,0.0,10103,144,144,-911,-911
ENST00000666666.1,ebv-miR-BART8-3p,0.0,10104,87,87,-1269,-1269
ENST00000665734.1,ebv-miR-BART6-3p,0.0,10105,84,84,-1343,-1343
ENST00000505537.1,hsv2-miR-H7-3p,0.0,10106,43,43,-1147,-1147
ENST00000462427.2,hsv1-miR-H4-3p,0.0,10107,6,6,-943,-943
ENST00000434072.1,kshv-miR-K12-1-5p,0.0,10108,119,119,-308,-308
ENST00000647762.1,kshv-miR-K12-12-5p,0.0,10109,132,132,-175,-175
ENST00000674829.1,kshv-miR-K12-6-3p,0.0,10110,126,126,-1521,-1521
ENST00000453135.2,hcmv-miR-US4-5p,0.0,10111,58,58,-389,-389
ENST00000649041.1,hcmv-miR-UL70-5p,0.0,10112,59,59,-95,-95
ENST00000544983.2,ebv-miR-BART15,0.0,10113,96,96,-715,-715
ENST00000584840.5,hsv2-miR-H7-3p,0.0,10114,43,43,-1303,-1303
ENST00000449169.1,hcmv-miR-US25-1-5p,0.0,10115,54,54,-273,-273
ENST00000627125.1,hbv-miR-B8-3p,0.0,10116,150,150,-774,-774
ENST00000661366.1,hcmv-miR-US5-2-3p,0.0,10117,53,53,-1323,-1323
ENST00000633295.1,kshv-miR-K12-8-5p,0.0,10118,137,137,-1676,-1676
ENST00000416774.1,hbv-miR-B19-5p,0.0,10119,151,151,-451,-451
ENST00000653929.1,bkv-miR-B1-3p,0.0,10120,157,157,-814,-814
ENST00000665092.1,hsv2-miR-H12,0.0,10121,35,35,-1359,-1359
ENST00000470977.6,hsv1-miR-H8-5p,0.0,10122,11,11,-125,-125
ENST00000628165.2,hsv1-miR-H18,0.0,10123,21,21,-1449,-1449
ENST00000660130.1,ebv-miR-BART2-5p,0.0,10124,77,77,-1114,-1114
ENST00000635687.1,hiv1-miR-TAR-5p,0.0,10125,164,164,-392,-392
ENST00000644125.1,kshv-miR-K12-7-3p,0.0,10126,124,124,-1166,-1166
ENST00000654137.1,kshv-miR-K12-9-5p,0.0,10127,121,121,-784,-784
ENST00000659479.1,kshv-miR-K12-10a-3p,0.0,10128,116,116,-1825,-1825
ENST00000453135.2,kshv-miR-K12-3-5p,0.0,10129,130,130,-389,-389
ENST00000654903.1,hbv-miR-B8-5p,0.0,10130,149,149,-1126,-1126
ENST00000655197.1,mcpv-miR-P1-5p,0.0,10131,160,160,-1568,-1568
ENST00000627050.2,ebv-miR-BART13-3p,0.0,10132,93,93,-579,-579
ENST00000620864.1,hsv2-miR-H5,0.0,10133,45,45,-1683,-1683
ENST00000634806.1,hsv2-miR-H11-3p,0.0,10134,34,34,-1239,-1239
ENST00000422980.1,hsv2-miR-H2,0.0,10135,30,30,-166,-166
ENST00000667260.1,ebv-miR-BART13-3p,0.0,10136,93,93,-1075,-1075
ENST00000654569.1,jcv-miR-J1-5p,0.0,10137,158,158,-1273,-1273
ENST00000655848.1,hsv1-miR-H6-3p,0.0,10138,8,8,-1609,-1609
ENST00000628797.2,ebv-miR-BART8-5p,0.0,10139,86,86,-878,-878
ENST00000634594.1,hsv1-miR-H3-5p,0.0,10140,23,23,-1691,-1691
ENST00000554309.1,hsv1-miR-H4-3p,0.0,10141,6,6,-517,-517
ENST00000643743.1,jcv-miR-J1-5p,0.0,10142,158,158,-1165,-1165
ENST00000414046.3,hsv2-miR-H23-3p,0.0,10143,40,40,-968,-968
ENST00000470977.6,hbv-miR-B21RC-5p,0.0,10144,152,152,-125,-125
ENST00000660113.1,hcmv-miR-US5-2-5p,0.0,10145,64,64,-1879,-1879
ENST00000648802.1,ebv-miR-BART11-3p,0.0,10146,91,91,-1033,-1033
ENST00000627542.2,hbv-miR-B3RC-3p,0.0,10147,147,147,-609,-609
ENST00000671269.1,ebv-miR-BART18-5p,0.0,10148,100,100,-500,-500
ENST00000609009.6,kshv-miR-K12-11-3p,0.0,10149,118,118,-295,-295
ENST00000518860.1,kshv-miR-K12-10b,0.0,10150,117,117,-33,-33
ENST00000432735.5,mcpv-miR-P1-3p,0.0,10151,161,161,-1199,-1199
ENST00000657901.1,hcmv-miR-UL59,0.0,10152,70,70,-1084,-1084
ENST00000655316.1,hsv2-miR-H11-3p,0.0,10153,34,34,-1380,-1380
ENST00000546512.5,hcmv-miR-US5-2-5p,0.0,10154,64,64,-1204,-1204
ENST00000438934.5,kshv-miR-K12-10b,0.0,10155,117,117,-985,-985
ENST00000634451.2,kshv-miR-K12-6-5p,0.0,10156,125,125,-226,-226
ENST00000643855.1,kshv-miR-K12-6-5p,0.0,10157,125,125,-531,-531
ENST00000409898.2,ebv-miR-BART19-5p,0.0,10158,110,110,-1167,-1167
ENST00000625490.2,ebv-miR-BART6-3p,0.0,10159,84,84,-578,-578
ENST00000453698.6,hsv1-miR-H7-3p,0.0,10160,10,10,-1209,-1209
ENST00000663237.1,ebv-miR-BART22,0.0,10161,115,115,-711,-711
ENST00000668152.1,hcmv-miR-US33-3p,0.0,10162,62,62,-1526,-1526
ENST00000415896.1,hbv-miR-B2-3p,0.0,10163,145,145,-1753,-1753
ENST00000428794.1,kshv-miR-K12-3-5p,0.0,10164,130,130,-262,-262
ENST00000663993.1,hsv1-miR-H5-5p,0.0,10165,24,24,-482,-482
ENST00000664492.1,kshv-miR-K12-1-3p,0.0,10166,135,135,-981,-981
ENST00000513752.5,ebv-miR-BART14-5p,0.0,10167,94,94,-1148,-1148
ENST00000554309.1,ebv-miR-BHRF1-1,0.0,10168,72,72,-517,-517
ENST00000667522.1,ebv-miR-BART4-3p,0.0,10169,111,111,-502,-502
ENST00000628305.2,bkv-miR-B1-3p,0.0,10170,157,157,-548,-548
ENST00000667826.1,hcmv-miR-US33-5p,0.0,10171,57,57,-1097,-1097
ENST00000425630.2,hbv-miR-B14RC-3p,0.0,10172,154,154,-1650,-1650
ENST00000611838.1,ebv-miR-BART14-5p,0.0,10173,94,94,-1855,-1855
ENST00000659373.1,ebv-miR-BART19-5p,0.0,10174,110,110,-802,-802
ENST00000575606.5,hcmv-miR-UL22A-3p,0.0,10175,49,49,-1816,-1816
ENST00000448975.6,hcmv-miR-US4-3p,0.0,10176,65,65,-293,-293
ENST00000465532.5,hiv1-miR-TAR-5p,0.0,10177,164,164,-1108,-1108
ENST00000586552.5,ebv-miR-BART13-5p,0.0,10178,108,108,-1246,-1246
ENST00000673769.1,ebv-miR-BART13-5p,0.0,10179,108,108,-733,-733
ENST00000465570.1,ebv-miR-BART4-5p,0.0,10180,81,81,-12,-12
ENST00000599202.5,kshv-miR-K12-4-5p,0.0,10181,128,128,-376,-376
ENST00000667869.1,hcmv-miR-UL22A-5p,0.0,10182,48,48,-1592,-1592
ENST00000655163.1,ebv-miR-BART20-5p,0.0,10183,102,102,-1364,-1364
ENST00000631307.2,kshv-miR-K12-9-5p,0.0,10184,121,121,-367,-367
ENST00000626344.2,hcmv-miR-UL112-3p,0.0,10185,50,50,-867,-867
ENST00000479420.5,hsv1-miR-H3-3p,0.0,10186,4,4,-935,-935
ENST00000609983.1,bkv-miR-B1-3p,0.0,10187,157,157,-1013,-1013
ENST00000652104.1,hcmv-miR-UL22A-3p,0.0,10188,49,49,-1724,-1724
ENST00000630798.1,hsv1-miR-H7-3p,0.0,10189,10,10,-168,-168
ENST00000463474.7,hsv1-miR-H3-3p,0.0,10190,4,4,-916,-916
ENST00000668571.1,ebv-miR-BART15,0.0,10191,96,96,-1593,-1593
ENST00000618132.1,hcmv-miR-UL148D,0.0,10192,51,51,-1536,-1536
ENST00000667664.1,ebv-miR-BART8-5p,0.0,10193,86,86,-1413,-1413
ENST00000657479.1,ebv-miR-BART19-5p,0.0,10194,110,110,-147,-147
ENST00000556434.5,hcmv-miR-UL22A-5p,0.0,10195,48,48,-206,-206
ENST00000566712.2,hbv-miR-B4,0.0,10196,142,142,-851,-851
ENST00000666059.1,kshv-miR-K12-9-5p,0.0,10197,121,121,-818,-818
ENST00000656624.1,hsv2-miR-H7-5p,0.0,10198,31,31,-778,-778
ENST00000629288.2,ebv-miR-BART12,0.0,10199,92,92,-384,-384
ENST00000660408.1,hsv1-miR-H6-5p,0.0,10200,25,25,-689,-689
ENST00000644577.1,ebv-miR-BART9-5p,0.0,10201,106,106,-1164,-1164
ENST00000655231.1,hcmv-miR-UL59,0.0,10202,70,70,-1026,-1026
ENST00000596952.5,ebv-miR-BART2-5p,0.0,10203,77,77,-871,-871
ENST00000661552.1,kshv-miR-K12-6-5p,0.0,10204,125,125,-692,-692
ENST00000658851.1,hsv1-miR-H2-3p,0.0,10205,3,3,-1881,-1881
ENST00000623808.3,hsv1-miR-H8-5p,0.0,10206,11,11,-285,-285
ENST00000326734.2,kshv-miR-K12-6-3p,0.0,10207,126,126,-419,-419
ENST00000453278.1,kshv-miR-K12-9-3p,0.0,10208,122,122,-1752,-1752
ENST00000367207.7,hcmv-miR-US5-1,0.0,10209,52,52,-1368,-1368
ENST00000447507.1,hsv1-miR-H1-5p,0.0,10210,1,1,-264,-264
ENST00000665282.1,ebv-miR-BART21-5p,0.0,10211,113,113,-1561,-1561
ENST00000411989.5,hsv1-miR-H7-3p,0.0,10212,10,10,-1698,-1698
ENST00000454613.1,hbv-miR-B20-5p,0.0,10213,143,143,-341,-341
ENST00000664958.1,hsv2-miR-H11-3p,0.0,10214,34,34,-642,-642
ENST00000416110.1,ebv-miR-BART19-3p,0.0,10215,101,101,-1282,-1282
ENST00000603474.1,bkv-miR-B1-3p,0.0,10216,157,157,-217,-217
ENST00000631988.1,jcv-miR-J1-5p,0.0,10217,158,158,-1665,-1665
ENST00000628102.2,hiv1-miR-TAR-3p,0.0,10218,165,165,-670,-670
ENST00000656516.1,kshv-miR-K12-5-3p,0.0,10219,127,127,-242,-242
ENST00000609107.1,hcmv-miR-UL112-3p,0.0,10220,50,50,-1718,-1718
ENST00000481220.6,kshv-miR-K12-9-3p,0.0,10221,122,122,-122,-122
ENST00000660397.1,hbv-miR-B20-3p,0.0,10222,144,144,-1406,-1406
ENST00000661011.1,ebv-miR-BART11-3p,0.0,10223,91,91,-743,-743
ENST00000628659.2,ebv-miR-BART6-5p,0.0,10224,83,83,-552,-552
ENST00000499346.7,hsv2-miR-H2,0.0,10225,30,30,-681,-681
ENST00000632351.1,kshv-miR-K12-2-3p,0.0,10226,136,136,-1669,-1669
ENST00000667645.1,ebv-miR-BART14-5p,0.0,10227,94,94,-788,-788
ENST00000537157.5,hbv-miR-B14RC-3p,0.0,10228,154,154,-1509,-1509
ENST00000673670.1,hsv2-miR-H23-5p,0.0,10229,39,39,-978,-978
ENST00000671507.1,ebv-miR-BART1-5p,0.0,10230,76,76,-1841,-1841
ENST00000428794.1,kshv-miR-K12-12-3p,0.0,10231,140,140,-262,-262
ENST00000603474.1,ebv-miR-BART14-3p,0.0,10232,95,95,-217,-217
ENST00000601396.5,hsv1-miR-H1-3p,0.0,10233,22,22,-661,-661
ENST00000674356.1,kshv-miR-K12-4-3p,0.0,10234,129,129,-119,-119
ENST00000657291.1,hcmv-miR-US4-3p,0.0,10235,65,65,-598,-598
ENST00000648512.1,hsv1-miR-H3-3p,0.0,10236,4,4,-1052,-1052
ENST00000665189.1,hsv1-miR-H1-5p,0.0,10237,1,1,-1574,-1574
ENST00000649739.1,hiv1-miR-H1,0.0,10238,163,163,-60,-60
ENST00000442957.1,hsv2-miR-H25,0.0,10239,42,42,-1020,-1020
ENST00000657292.1,kshv-miR-K12-7-5p,0.0,10240,138,138,-1848,-1848
ENST00000591882.1,hiv1-miR-TAR-3p,0.0,10241,165,165,-315,-315
ENST00000596259.3,kshv-miR-K12-11-3p,0.0,10242,118,118,-541,-541
ENST00000471156.5,ebv-miR-BART13-5p,0.0,10243,108,108,-5,-5
ENST00000633829.1,ebv-miR-BART5-5p,0.0,10244,82,82,-1137,-1137
ENST00000498308.1,ebv-miR-BART17-5p,0.0,10245,98,98,-518,-518
ENST00000610175.1,hsv2-miR-H23-3p,0.0,10246,40,40,-313,-313
ENST00000660580.1,ebv-miR-BART13-5p,0.0,10247,108,108,-761,-761
ENST00000413421.5,ebv-miR-BART3-3p,0.0,10248,80,80,-874,-874
ENST00000489877.5,hsv1-miR-H2-5p,0.0,10249,2,2,-18,-18
ENST00000667109.1,ebv-miR-BART12,0.0,10250,92,92,-1845,-1845
ENST00000634641.1,bkv-miR-B1-3p,0.0,10251,157,157,-864,-864
ENST00000329684.7,hsv1-miR-H18,0.0,10252,21,21,-1103,-1103
ENST00000665189.1,ebv-miR-BART1-5p,0.0,10253,76,76,-1574,-1574
ENST00000656502.1,ebv-miR-BART22,0.0,10254,115,115,-1230,-1230
ENST00000629811.2,jcv-miR-J1-3p,0.0,10255,159,159,-167,-167
ENST00000633349.1,hsv2-miR-H6-3p,0.0,10256,47,47,-1139,-1139
ENST00000489452.1,hsv1-miR-H6-3p,0.0,10257,8,8,-1824,-1824
ENST00000652699.1,ebv-miR-BART16,0.0,10258,97,97,-1073,-1073
ENST00000610069.1,ebv-miR-BART8-5p,0.0,10259,86,86,-1703,-1703
ENST00000658724.1,ebv-miR-BART14-3p,0.0,10260,95,95,-1617,-1617
ENST00000658759.1,ebv-miR-BART15,0.0,10261,96,96,-343,-343
ENST00000667522.1,hsv1-miR-H8-3p,0.0,10262,12,12,-502,-502
ENST00000378485.1,hsv2-miR-H7-5p,0.0,10263,31,31,-117,-117
ENST00000664273.1,ebv-miR-BHRF1-2-3p,0.0,10264,74,74,-1798,-1798
ENST00000443596.1,kshv-miR-K12-10a-5p,0.0,10265,133,133,-1009,-1009
ENST00000622752.1,kshv-miR-K12-4-5p,0.0,10266,128,128,-1295,-1295
ENST00000455531.1,ebv-miR-BHRF1-1,0.0,10267,72,72,-1057,-1057
ENST00000627327.2,hsv1-miR-H1-5p,0.0,10268,1,1,-563,-563
ENST00000447937.1,ebv-miR-BART14-3p,0.0,10269,95,95,-1093,-1093
ENST00000670888.1,hsv1-miR-H8-5p,0.0,10270,11,11,-1598,-1598
ENST00000413531.5,hsv2-miR-H24,0.0,10271,41,41,-430,-430
ENST00000585457.6,ebv-miR-BHRF1-2-3p,0.0,10272,74,74,-240,-240
ENST00000669746.1,kshv-miR-K12-1-5p,0.0,10273,119,119,-1028,-1028
ENST00000666704.1,hiv1-miR-H1,0.0,10274,163,163,-1586,-1586
ENST00000642796.1,ebv-miR-BART17-5p,0.0,10275,98,98,-1157,-1157
ENST00000414532.6,ebv-miR-BART3-5p,0.0,10276,79,79,-340,-340
ENST00000641009.1,bkv-miR-B1-5p,0.0,10277,156,156,-230,-230
ENST00000424943.1,hcmv-miR-US25-2-3p,0.0,10278,56,56,-335,-335
ENST00000656815.1,mcpv-miR-P1-5p,0.0,10279,160,160,-1211,-1211
ENST00000557142.6,ebv-miR-BART5-3p,0.0,10280,112,112,-216,-216
ENST00000433505.5,ebv-miR-BART18-5p,0.0,10281,100,100,-52,-52
ENST00000663661.1,hbv-miR-B2-3p,0.0,10282,145,145,-1625,-1625
ENST00000535614.5,ebv-miR-BART17-3p,0.0,10283,99,99,-1515,-1515
ENST00000590479.5,hcmv-miR-UL112-3p,0.0,10284,50,50,-1011,-1011
ENST00000474630.6,ebv-miR-BART6-3p,0.0,10285,84,84,-934,-934
ENST00000660873.1,hcmv-miR-US29-5p,0.0,10286,68,68,-852,-852
ENST00000454857.6,kshv-miR-K12-3-5p,0.0,10287,130,130,-1293,-1293
ENST00000445551.1,hbv-miR-B7-5p,0.0,10288,148,148,-120,-120
ENST00000625992.2,hcmv-miR-US29-3p,0.0,10289,69,69,-382,-382
ENST00000670031.1,hsv2-miR-H4-5p,0.0,10290,28,28,-458,-458
ENST00000596952.5,kshv-miR-K12-12-5p,0.0,10291,132,132,-871,-871
ENST00000651032.1,ebv-miR-BART7-5p,0.0,10292,105,105,-1077,-1077
ENST00000632203.1,hsv2-miR-H10,0.0,10293,33,33,-1677,-1677
ENST00000667952.1,hiv1-miR-TAR-5p,0.0,10294,164,164,-649,-649
ENST00000658818.1,hcmv-miR-UL36-3p,0.0,10295,61,61,-1365,-1365
ENST00000655489.1,kshv-miR-K12-5-3p,0.0,10296,127,127,-1326,-1326
ENST00000670805.1,kshv-miR-K12-7-3p,0.0,10297,124,124,-803,-803
ENST00000425630.2,kshv-miR-K12-1-5p,0.0,10298,119,119,-1650,-1650
ENST00000592897.1,hbv-miR-B21RC-5p,0.0,10299,152,152,-243,-243
ENST00000423408.6,hsv2-miR-H7-3p,0.0,10300,43,43,-278,-278
ENST00000492750.5,hcmv-miR-UL70-5p,0.0,10301,59,59,-15,-15
ENST00000555866.5,hcmv-miR-US25-2-3p,0.0,10302,56,56,-1335,-1335
ENST00000426753.6,hbv-miR-B4,0.0,10303,142,142,-1384,-1384
ENST00000424684.2,ebv-miR-BART17-5p,0.0,10304,98,98,-1543,-1543
ENST00000581640.5,ebv-miR-BART13-5p,0.0,10305,108,108,-1300,-1300
ENST00000609244.6,ebv-miR-BART18-5p,0.0,10306,100,100,-357,-357
ENST00000656706.1,hcmv-miR-UL22A-3p,0.0,10307,49,49,-1371,-1371
ENST00000663575.1,hbv-miR-B3RC-3p,0.0,10308,147,147,-1315,-1315
ENST00000660125.1,hcmv-miR-US22-5p,0.0,10309,66,66,-1704,-1704
ENST00000581192.1,hbv-miR-B22-3p,0.0,10310,155,155,-1688,-1688
ENST00000666811.1,hsv2-miR-H11-3p,0.0,10311,34,34,-1419,-1419
ENST00000659565.1,ebv-miR-BART16,0.0,10312,97,97,-356,-356
ENST00000606100.5,ebv-miR-BART6-3p,0.0,10313,84,84,-1459,-1459
ENST00000670131.1,hcmv-miR-US29-3p,0.0,10314,69,69,-1362,-1362
ENST00000665302.1,kshv-miR-K12-9-5p,0.0,10315,121,121,-691,-691
ENST00000646636.1,hsv2-miR-H12,0.0,10316,35,35,-1173,-1173
