,mirna,lncrna,Label,mirna_id,lncrna_id,pair_id
367,mcpv-miR-P1-3p,ENST00000442114.6,1.0,161,-84,2394
368,ebv-miR-BART14-5p,ENST00000647970.1,1.0,94,-402,7631
369,ebv-miR-BART6-5p,ENST00000650318.1,1.0,83,-96,2856
370,ebv-miR-BART13-5p,ENST00000581640.5,0.0,108,-1300,10305
371,ebv-miR-BART10-5p,ENST00000623772.1,1.0,107,-178,5726
372,hbv-miR-B7-5p,ENST00000642602.1,0.0,148,-528,11920
373,kshv-miR-K12-3-5p,ENST00000661122.1,0.0,130,-1870,11839
374,kshv-miR-K12-4-3p,ENST00000675823.1,1.0,129,-66,1514
375,kshv-miR-K12-11-3p,ENST00000576410.5,0.0,118,-1493,17149
376,hcmv-miR-US25-1-5p,ENST00000655848.1,1.0,54,-1609,9374
377,kshv-miR-K12-4-3p,ENST00000589406.1,0.0,129,-116,15975
378,ebv-miR-BART10-5p,ENST00000623673.1,1.0,107,-133,4762
379,hcmv-miR-UL112-5p,ENST00000429940.7,0.0,63,-1128,15024
380,hsv1-miR-H5-5p,ENST00000585457.6,1.0,24,-240,6988
381,ebv-miR-BART2-3p,ENST00000446880.5,0.0,104,-1372,14627
382,hsv1-miR-H6-5p,ENST00000658783.1,1.0,25,-105,3649
383,hbv-miR-B21RC-5p,ENST00000658483.1,0.0,152,-1837,11012
384,kshv-miR-K12-12-5p,ENST00000629184.2,0.0,132,-574,11424
385,jcv-miR-J1-3p,ENST00000447937.1,0.0,159,-1093,16535
386,hsv1-miR-H1-3p,ENST00000664804.1,0.0,22,-1085,17520
387,kshv-miR-K12-2-3p,ENST00000416200.1,0.0,136,-1251,11044
388,hsv2-miR-H23-5p,ENST00000661785.1,1.0,39,-103,3474
389,kshv-miR-K12-9-5p,ENST00000665242.1,0.0,121,-1440,18511
390,hbv-miR-B7-5p,ENST00000567117.1,1.0,148,-237,6927
391,hsv1-miR-H6-3p,ENST00000649288.1,1.0,8,-82,2230
392,kshv-miR-K12-6-3p,ENST00000378485.1,1.0,126,-117,4666
393,kshv-miR-K12-6-3p,ENST00000469813.1,1.0,126,-22,285
394,hbv-miR-B3RC-3p,ENST00000627542.2,0.0,147,-609,10147
395,kshv-miR-K12-2-5p,ENST00000556047.1,0.0,120,-520,11660
396,hsv1-miR-H14-3p,ENST00000454857.6,0.0,17,-1293,12098
397,kshv-miR-K12-10a-5p,ENST00000649288.1,1.0,133,-82,2263
398,mcpv-miR-P1-5p,ENST00000659749.1,1.0,160,-114,4545
399,hsv2-miR-H24,ENST00000633151.1,0.0,41,-1673,17920
400,kshv-miR-K12-7-5p,ENST00000612967.2,0.0,138,-136,10424
401,hsv1-miR-H15,ENST00000666495.2,0.0,18,-969,11654
402,kshv-miR-K12-1-5p,ENST00000556002.5,1.0,119,-506,7917
403,ebv-miR-BART17-3p,ENST00000436945.4,0.0,99,-1781,13228
404,ebv-miR-BART4-3p,ENST00000653508.1,1.0,111,-104,3609
405,hsv2-miR-H3,ENST00000400991.6,1.0,27,-2,17
406,hcmv-miR-US25-1-5p,ENST00000457853.1,1.0,54,-1376,9141
407,ebv-miR-BART15,ENST00000413975.5,0.0,96,-457,11633
408,ebv-miR-BART14-3p,ENST00000556019.2,0.0,95,-221,14580
409,mcpv-miR-P1-5p,ENST00000378485.1,1.0,160,-117,4675
410,kshv-miR-K12-8-5p,ENST00000571868.1,1.0,137,-88,2644
411,hsv2-miR-H7-3p,ENST00000481400.5,1.0,43,-150,5153
412,ebv-miR-BART13-3p,ENST00000653508.1,1.0,93,-104,3594
413,hsv1-miR-H3-5p,ENST00000663027.1,0.0,23,-792,13268
414,ebv-miR-BHRF1-2-3p,ENST00000655820.1,0.0,74,-1827,18474
415,hsv2-miR-H11-3p,ENST00000657015.1,1.0,34,-106,3744
416,hcmv-miR-US22-5p,ENST00000610172.5,0.0,66,-1458,13576
417,kshv-miR-K12-11-3p,ENST00000518860.1,1.0,118,-33,516
418,hcmv-miR-US25-1-5p,ENST00000609983.1,1.0,54,-1013,8778
419,kshv-miR-K12-12-5p,ENST00000649288.1,1.0,132,-82,2262
420,hcmv-miR-US25-1-5p,ENST00000556407.5,1.0,54,-1030,8795
421,hsv2-miR-H10,ENST00000455531.1,0.0,33,-1057,14112
422,hcmv-miR-US4-3p,ENST00000667136.1,1.0,65,-108,3938
423,hcmv-miR-US25-1-5p,ENST00000419952.6,1.0,54,-1549,9314
424,hsv2-miR-H5,ENST00000366314.4,0.0,45,-1261,14438
425,hsv2-miR-H6-3p,ENST00000468381.2,1.0,47,-101,3296
426,kshv-miR-K12-8-5p,ENST00000668954.1,0.0,137,-1392,11872
427,hcmv-miR-UL69,ENST00000498557.5,0.0,71,-941,18940
428,hsv1-miR-H5-5p,ENST00000663437.1,1.0,24,-113,4376
429,hsv2-miR-H22,ENST00000524122.5,1.0,38,-413,7699
430,kshv-miR-K12-1-3p,ENST00000409178.5,1.0,135,-51,1223
431,hcmv-miR-UL70-3p,ENST00000635675.2,0.0,60,-223,14903
432,kshv-miR-K12-3-5p,ENST00000647970.1,1.0,130,-402,7638
433,kshv-miR-K12-5-3p,ENST00000555275.5,1.0,127,-507,7933
434,hsv1-miR-H6-5p,ENST00000457402.1,1.0,25,-336,7332
435,hsv1-miR-H7-5p,ENST00000426261.6,1.0,9,-100,3187
436,hsv1-miR-H7-5p,ENST00000662460.1,0.0,9,-1867,14440
437,ebv-miR-BART12,ENST00000409139.6,0.0,92,-1163,18574
438,hcmv-miR-US4-3p,ENST00000625257.2,0.0,65,-672,16835
439,ebv-miR-BART19-3p,ENST00000649288.1,1.0,101,-82,2255
440,kshv-miR-K12-10a-3p,ENST00000518860.1,1.0,116,-33,515
441,kshv-miR-K12-5-5p,ENST00000651837.1,0.0,139,-1268,13187
442,kshv-miR-K12-12-3p,ENST00000481400.5,0.0,140,-150,11927
443,kshv-miR-K12-11-5p,ENST00000660444.1,0.0,134,-158,17194
444,hiv1-miR-N367,ENST00000645994.1,1.0,162,-49,1126
445,hsv1-miR-H14-3p,ENST00000441418.2,0.0,17,-1061,18838
446,hbv-miR-B26-5p,ENST00000612430.3,0.0,153,-605,13325
447,ebv-miR-BART5-5p,ENST00000671203.1,1.0,82,-189,5856
448,hsv2-miR-H7-3p,ENST00000670446.1,0.0,43,-1582,11719
449,ebv-miR-BART13-5p,ENST00000428794.1,0.0,108,-262,11289
450,hsv1-miR-H4-3p,ENST00000574093.1,1.0,6,-87,2538
451,hsv1-miR-H6-3p,ENST00000631858.1,0.0,8,-1661,16153
452,hcmv-miR-US33-3p,ENST00000602772.5,0.0,62,-787,17247
453,hcmv-miR-US33-5p,ENST00000407797.6,1.0,57,-140,5062
454,ebv-miR-BART10-5p,ENST00000659749.1,1.0,107,-114,4516
455,hcmv-miR-US4-5p,ENST00000653895.1,1.0,58,-39,647
456,bkv-miR-B1-5p,ENST00000465532.5,0.0,156,-1108,19193
457,hsv1-miR-H5-5p,ENST00000647762.1,1.0,24,-175,5628
458,kshv-miR-K12-11-5p,ENST00000650259.1,0.0,134,-130,13605
459,ebv-miR-BART11-5p,ENST00000667136.1,1.0,90,-108,3955
460,bkv-miR-B1-3p,ENST00000667197.1,1.0,157,-195,6148
461,jcv-miR-J1-3p,ENST00000666517.1,0.0,159,-1587,14378
462,hcmv-miR-US29-3p,ENST00000674024.1,0.0,69,-980,11867
463,ebv-miR-BHRF1-1,ENST00000658783.1,1.0,72,-105,3668
464,hcmv-miR-US25-2-3p,ENST00000635450.2,0.0,56,-227,13465
465,hsv1-miR-H2-5p,ENST00000602672.2,0.0,2,-1690,17079
466,hsv2-miR-H7-5p,ENST00000656624.1,0.0,31,-778,10198
467,hsv1-miR-H8-5p,ENST00000533506.5,0.0,11,-212,16739
468,hsv1-miR-H3-3p,ENST00000556865.1,0.0,4,-174,9992
469,hcmv-miR-US33-3p,ENST00000463275.1,0.0,62,-912,9753
470,kshv-miR-K12-6-3p,ENST00000674829.1,0.0,126,-1521,10110
471,hcmv-miR-UL69,ENST00000514984.1,0.0,71,-1154,17948
472,hiv1-miR-TAR-5p,ENST00000672769.1,0.0,164,-844,15651
473,ebv-miR-BART12,ENST00000598586.1,1.0,92,-608,8155
474,bkv-miR-B1-5p,ENST00000521113.1,1.0,156,-29,391
475,hbv-miR-B7-5p,ENST00000653596.1,0.0,148,-625,10640
476,hbv-miR-B2-3p,ENST00000658000.1,1.0,145,-76,2085
477,ebv-miR-BART4-5p,ENST00000470977.6,1.0,81,-125,4716
478,kshv-miR-K12-1-5p,ENST00000645994.1,1.0,119,-49,1114
479,ebv-miR-BART14-3p,ENST00000660843.1,0.0,95,-1125,18973
480,ebv-miR-BART12,ENST00000610168.1,1.0,92,-677,8224
481,jcv-miR-J1-5p,ENST00000649288.1,1.0,158,-82,2275
482,bkv-miR-B1-3p,ENST00000634641.1,0.0,157,-864,10251
483,hcmv-miR-US25-2-3p,ENST00000337752.6,1.0,56,-138,4977
484,hbv-miR-B26-5p,ENST00000609009.6,0.0,153,-295,9704
485,ebv-miR-BART9-5p,ENST00000660580.1,0.0,106,-761,15669
486,hsv2-miR-H3,ENST00000455286.1,0.0,27,-1048,13514
487,hsv2-miR-H10,ENST00000425033.1,0.0,33,-1857,17314
488,hbv-miR-B20-3p,ENST00000648094.1,1.0,144,-177,5701
489,hcmv-miR-US25-1-5p,ENST00000314315.7,1.0,54,-1298,9063
490,hcmv-miR-UL22A-5p,ENST00000586552.5,0.0,48,-1246,14129
491,hsv2-miR-H2,ENST00000628659.2,0.0,30,-552,9698
492,kshv-miR-K12-4-3p,ENST00000665322.1,1.0,129,-199,6311
493,kshv-miR-K12-4-3p,ENST00000551597.6,1.0,129,-515,8022
494,hiv1-miR-H1,ENST00000556130.1,1.0,163,-208,6493
495,hcmv-miR-UL148D,ENST00000555275.5,0.0,51,-507,12222
496,hiv1-miR-H1,ENST00000484869.6,0.0,163,-940,13777
497,ebv-miR-BART5-3p,ENST00000650318.1,1.0,112,-96,2882
498,hsv2-miR-H9-3p,ENST00000648149.1,1.0,32,-41,721
499,ebv-miR-BART20-5p,ENST00000649041.1,1.0,102,-95,2782
500,hbv-miR-B19-5p,ENST00000658538.1,0.0,151,-1480,16022
501,kshv-miR-K12-12-3p,ENST00000455406.6,1.0,140,-861,8626
502,hsv1-miR-H1-3p,ENST00000540508.1,1.0,22,-97,2918
503,hcmv-miR-US5-2-3p,ENST00000560203.1,1.0,53,-46,954
504,ebv-miR-BART4-3p,ENST00000646232.1,1.0,111,-45,923
505,hcmv-miR-UL70-3p,ENST00000625168.1,1.0,60,-134,4799
506,hsv2-miR-H6-3p,ENST00000426261.6,1.0,47,-100,3205
507,bkv-miR-B1-5p,ENST00000669976.1,0.0,156,-1226,17292
508,ebv-miR-BHRF1-1,ENST00000442114.6,1.0,72,-84,2353
509,hcmv-miR-US33-3p,ENST00000666283.1,0.0,62,-1519,11281
510,hcmv-miR-US25-1-5p,ENST00000667804.1,1.0,54,-1564,9329
511,ebv-miR-BART12,ENST00000591882.1,0.0,92,-315,16175
512,kshv-miR-K12-9-5p,ENST00000601395.1,0.0,121,-667,10425
513,hcmv-miR-US25-1-5p,ENST00000666990.1,1.0,54,-1271,9036
514,hcmv-miR-US25-2-5p,ENST00000623100.2,1.0,55,-115,4558
515,hsv2-miR-H5,ENST00000645416.2,1.0,45,-50,1139
516,ebv-miR-BHRF1-2-3p,ENST00000630214.2,0.0,74,-567,17881
517,hsv2-miR-H22,ENST00000678624.1,0.0,38,-905,13328
518,ebv-miR-BART15,ENST00000675978.1,0.0,96,-986,14573
519,kshv-miR-K12-3-5p,ENST00000656154.1,0.0,130,-695,18180
520,hcmv-miR-US4-5p,ENST00000378953.8,1.0,58,-135,4853
521,ebv-miR-BART10-3p,ENST00000663530.1,1.0,89,-112,4318
522,hiv1-miR-TAR-5p,ENST00000437681.1,0.0,164,-265,16498
523,hbv-miR-B26-5p,ENST00000434072.1,0.0,153,-308,15220
524,hiv1-miR-TAR-5p,ENST00000557946.1,1.0,164,-47,1034
525,hsv1-miR-H5-5p,ENST00000397841.5,0.0,24,-1094,17024
526,hsv2-miR-H11-3p,ENST00000518860.1,0.0,34,-33,10741
527,ebv-miR-BART16,ENST00000657683.1,1.0,97,-694,8254
528,hcmv-miR-US4-3p,ENST00000671646.1,1.0,65,-110,4120
529,hsv1-miR-H7-3p,ENST00000664219.1,0.0,10,-1402,15399
530,hsv1-miR-H14-3p,ENST00000610197.1,0.0,17,-310,16221
531,ebv-miR-BART11-3p,ENST00000668648.1,0.0,91,-1255,11243
532,kshv-miR-K12-8-5p,ENST00000429159.6,0.0,137,-1032,17892
533,hcmv-miR-US25-1-5p,ENST00000677785.1,1.0,54,-907,8672
534,hcmv-miR-US25-2-3p,ENST00000648023.1,1.0,56,-235,6870
535,hcmv-miR-US5-2-5p,ENST00000667964.1,0.0,64,-1133,17259
536,hsv1-miR-H2-5p,ENST00000416572.1,0.0,2,-1482,17954
537,hbv-miR-B3RC-5p,ENST00000565113.5,1.0,146,-164,5429
538,ebv-miR-BART18-5p,ENST00000663312.1,0.0,100,-1738,18633
539,ebv-miR-BART15,ENST00000653606.1,0.0,96,-629,15556
540,hsv2-miR-H6-3p,ENST00000496793.2,1.0,47,-170,5532
541,ebv-miR-BART19-3p,ENST00000314315.7,0.0,101,-1298,16202
542,hsv1-miR-H5-3p,ENST00000650606.1,1.0,7,-86,2479
543,hcmv-miR-US5-2-3p,ENST00000667197.1,1.0,53,-195,6115
544,hsv1-miR-H8-5p,ENST00000653292.1,0.0,11,-1129,12232
545,mcpv-miR-P1-5p,ENST00000663530.1,1.0,160,-112,4363
546,mcpv-miR-P1-5p,ENST00000661785.1,1.0,160,-103,3544
547,hsv1-miR-H18,ENST00000356020.2,1.0,21,-81,2183
548,hsv1-miR-H2-3p,ENST00000554639.5,0.0,3,-1046,17559
549,hbv-miR-B22-3p,ENST00000378947.7,1.0,155,-139,5043
550,hsv2-miR-H4-3p,ENST00000587306.5,0.0,29,-890,14040
551,hbv-miR-B4,ENST00000649739.1,1.0,142,-60,1312
552,hsv2-miR-H23-3p,ENST00000420557.3,0.0,40,-1064,15275
553,hsv2-miR-H13,ENST00000625227.2,0.0,36,-603,11629
554,ebv-miR-BART17-3p,ENST00000649739.1,1.0,99,-60,1307
555,ebv-miR-BART4-3p,ENST00000429901.2,0.0,111,-537,17419
556,hcmv-miR-US33-5p,ENST00000515640.5,1.0,57,-63,1386
557,hsv2-miR-H2,ENST00000449034.1,0.0,30,-345,10830
558,ebv-miR-BHRF1-2-3p,ENST00000415584.7,0.0,74,-160,16293
559,kshv-miR-K12-9-5p,ENST00000495000.1,1.0,121,-23,297
560,hsv2-miR-H22,ENST00000420587.5,1.0,38,-305,7260
561,kshv-miR-K12-12-3p,ENST00000631307.2,1.0,140,-367,7451
562,ebv-miR-BART18-5p,ENST00000667136.1,1.0,100,-108,3964
563,hsv1-miR-H1-3p,ENST00000661785.1,1.0,22,-103,3464
564,hcmv-miR-US25-1-5p,ENST00000474630.6,1.0,54,-934,8699
565,hcmv-miR-UL36-3p,ENST00000427691.5,0.0,61,-1387,15942
566,ebv-miR-BART16,ENST00000606855.1,1.0,97,-686,8238
567,hbv-miR-B26-5p,ENST00000657408.1,0.0,153,-1604,11613
568,ebv-miR-BHRF1-1,ENST00000667760.1,0.0,72,-1219,9971
569,ebv-miR-BART15,ENST00000496285.6,0.0,96,-1263,13990
570,hbv-miR-B8-5p,ENST00000669536.1,1.0,149,-194,6101
571,hbv-miR-B20-3p,ENST00000553914.6,1.0,144,-219,6732
572,hsv1-miR-H4-5p,ENST00000317114.2,0.0,5,-1818,11624
573,hsv2-miR-H2,ENST00000666755.1,0.0,30,-1649,11152
574,kshv-miR-K12-12-3p,ENST00000627125.1,0.0,140,-774,16899
575,hsv2-miR-H9-5p,ENST00000630179.2,1.0,44,-365,7441
576,hbv-miR-B2-3p,ENST00000665180.1,1.0,145,-193,6053
577,ebv-miR-BHRF1-2-5p,ENST00000469312.6,0.0,73,-266,11358
578,hsv1-miR-H1-3p,ENST00000503940.5,1.0,22,-62,1352
579,hcmv-miR-US25-1-5p,ENST00000430327.6,1.0,54,-1258,9023
580,hsv2-miR-H7-3p,ENST00000674922.1,0.0,43,-72,13434
581,ebv-miR-BART9-3p,ENST00000652153.1,0.0,88,-1078,14283
582,ebv-miR-BART5-5p,ENST00000666004.1,1.0,82,-192,5988
583,hsv2-miR-H9-5p,ENST00000543656.2,0.0,44,-1373,13727
584,hcmv-miR-US25-1-5p,ENST00000334566.9,1.0,54,-1644,9409
585,hbv-miR-B8-3p,ENST00000658189.1,0.0,150,-472,18096
586,hbv-miR-B19-5p,ENST00000668488.1,0.0,151,-819,11980
587,kshv-miR-K12-2-3p,ENST00000661785.1,1.0,136,-103,3530
588,mcpv-miR-P1-3p,ENST00000659749.1,1.0,161,-114,4546
589,hbv-miR-B3RC-5p,ENST00000371417.3,0.0,146,-169,17744
590,hsv1-miR-H14-3p,ENST00000630214.2,0.0,17,-567,10027
591,hsv1-miR-H2-3p,ENST00000574093.1,1.0,3,-87,2536
592,mcpv-miR-P1-5p,ENST00000675823.1,1.0,160,-66,1528
593,hsv1-miR-H5-5p,ENST00000612390.4,1.0,24,-57,1282
594,hsv1-miR-H13,ENST00000631278.1,0.0,15,-772,12035
595,ebv-miR-BART14-5p,ENST00000665180.1,0.0,94,-193,16944
596,hcmv-miR-US25-1-5p,ENST00000503940.5,1.0,54,-62,1357
597,ebv-miR-BHRF1-3,ENST00000649041.1,1.0,75,-95,2760
598,ebv-miR-BART21-3p,ENST00000296270.1,0.0,114,-1812,14225
599,ebv-miR-BART21-3p,ENST00000659811.1,1.0,114,-756,8347
600,mcpv-miR-P1-5p,ENST00000648149.1,1.0,160,-41,747
601,ebv-miR-BART15,ENST00000663661.1,0.0,96,-1625,11033
602,ebv-miR-BART6-5p,ENST00000634464.2,0.0,83,-1878,12048
603,ebv-miR-BART6-5p,ENST00000661785.1,1.0,83,-103,3493
604,hcmv-miR-US25-1-5p,ENST00000654263.1,0.0,54,-107,12772
605,ebv-miR-BART2-3p,ENST00000453342.5,0.0,104,-1747,19176
606,hbv-miR-B3RC-5p,ENST00000549354.6,0.0,146,-1205,12744
607,hsv1-miR-H6-5p,ENST00000518860.1,0.0,25,-33,10945
608,hsv1-miR-H5-5p,ENST00000653956.1,0.0,24,-1843,12422
609,hsv2-miR-H7-5p,ENST00000540508.1,1.0,31,-97,2923
610,ebv-miR-BHRF1-2-5p,ENST00000565113.5,1.0,73,-164,5394
611,kshv-miR-K12-3-3p,ENST00000421767.1,0.0,131,-1481,11925
612,hsv1-miR-H16,ENST00000647968.1,0.0,19,-475,10737
613,kshv-miR-K12-5-3p,ENST00000655489.1,0.0,127,-1326,10296
614,hiv1-miR-N367,ENST00000421469.3,0.0,162,-423,10051
615,ebv-miR-BART12,ENST00000643127.1,1.0,92,-48,1060
616,hsv1-miR-H6-5p,ENST00000378485.1,0.0,25,-117,13409
617,ebv-miR-BART13-3p,ENST00000667197.1,1.0,93,-195,6126
618,hsv2-miR-H12,ENST00000678624.1,0.0,35,-905,18389
619,ebv-miR-BART4-5p,ENST00000658416.1,0.0,81,-198,13259
620,hsv1-miR-H12,ENST00000608580.5,0.0,14,-328,15988
621,hsv1-miR-H12,ENST00000456342.6,0.0,14,-1548,13647
622,hcmv-miR-US25-1-5p,ENST00000469658.5,1.0,54,-1106,8871
623,hbv-miR-B20-5p,ENST00000647872.1,1.0,143,-99,3170
624,kshv-miR-K12-9-3p,ENST00000676093.1,0.0,122,-69,11784
625,kshv-miR-K12-6-3p,ENST00000649111.1,0.0,126,-40,10325
626,hcmv-miR-US22-5p,ENST00000609565.5,0.0,66,-1457,19142
627,hcmv-miR-UL69,ENST00000495000.1,0.0,71,-23,17114
628,hsv2-miR-H6-5p,ENST00000400831.2,0.0,46,-1805,12924
629,ebv-miR-BART12,ENST00000669583.1,1.0,92,-627,8174
630,hcmv-miR-US29-3p,ENST00000629484.1,0.0,69,-387,13335
631,hsv1-miR-H16,ENST00000486517.5,1.0,19,-11,133
632,kshv-miR-K12-10a-5p,ENST00000431181.5,0.0,133,-1386,11765
633,ebv-miR-BART11-5p,ENST00000655540.1,0.0,90,-830,19083
634,hbv-miR-B14RC-3p,ENST00000626343.2,0.0,154,-542,16854
635,ebv-miR-BART18-3p,ENST00000307548.2,0.0,109,-1262,14024
636,hsv1-miR-H18,ENST00000577806.1,0.0,21,-1687,18719
637,mcpv-miR-P1-3p,ENST00000573259.5,0.0,161,-1492,15613
638,ebv-miR-BART1-3p,ENST00000484933.6,0.0,78,-270,18638
639,ebv-miR-BHRF1-2-5p,ENST00000653994.1,0.0,73,-1462,12208
640,hiv1-miR-H1,ENST00000658538.1,0.0,163,-1480,16785
641,hsv2-miR-H9-3p,ENST00000654005.1,0.0,32,-810,16043
642,hcmv-miR-US25-1-5p,ENST00000466204.5,1.0,54,-151,5175
643,hiv1-miR-TAR-3p,ENST00000628102.2,0.0,165,-670,10218
644,hcmv-miR-US29-3p,ENST00000663192.1,0.0,69,-1866,13311
645,ebv-miR-BART21-3p,ENST00000648852.1,1.0,114,-396,7551
646,ebv-miR-BART12,ENST00000515734.2,0.0,92,-972,14894
647,hbv-miR-B7-5p,ENST00000524131.5,0.0,148,-1058,12811
648,ebv-miR-BART19-3p,ENST00000648852.1,1.0,101,-396,7550
649,ebv-miR-BART22,ENST00000602737.6,1.0,115,-795,8420
650,kshv-miR-K12-3-5p,ENST00000378947.7,1.0,130,-139,5034
651,hiv1-miR-TAR-5p,ENST00000623052.1,1.0,164,-163,5381
652,hcmv-miR-US4-5p,ENST00000662543.1,0.0,58,-796,17939
653,hsv1-miR-H7-5p,ENST00000648512.1,0.0,9,-1052,11169
654,ebv-miR-BART19-5p,ENST00000650318.1,1.0,110,-96,2880
655,kshv-miR-K12-1-5p,ENST00000425630.2,0.0,119,-1650,10298
656,ebv-miR-BART21-3p,ENST00000663073.1,1.0,114,-752,8339
657,hbv-miR-B2RC,ENST00000609786.5,0.0,141,-1702,18130
658,kshv-miR-K12-6-3p,ENST00000475947.7,0.0,126,-820,10012
659,hcmv-miR-US25-2-3p,ENST00000482032.1,1.0,56,-447,7794
660,ebv-miR-BART21-5p,ENST00000529902.2,1.0,113,-215,6640
661,hsv1-miR-H1-3p,ENST00000647970.1,0.0,22,-402,15822
662,hcmv-miR-UL112-5p,ENST00000442967.1,0.0,63,-1248,11455
663,kshv-miR-K12-1-5p,ENST00000423408.6,0.0,119,-278,14636
664,hsv1-miR-H3-3p,ENST00000444327.1,0.0,4,-466,14737
665,ebv-miR-BART22,ENST00000660087.1,1.0,115,-799,8428
666,hcmv-miR-US33-5p,ENST00000674356.1,1.0,57,-119,4686
667,kshv-miR-K12-2-3p,ENST00000668648.1,0.0,136,-1255,14497
668,hcmv-miR-US25-1-5p,ENST00000420873.2,1.0,54,-1310,9075
669,ebv-miR-BART12,ENST00000454613.1,1.0,92,-341,7350
670,ebv-miR-BART10-5p,ENST00000535689.6,1.0,107,-712,8275
671,ebv-miR-BART19-3p,ENST00000653479.1,0.0,101,-786,12172
672,kshv-miR-K12-9-5p,ENST00000660569.1,0.0,121,-1833,18235
673,hsv2-miR-H22,ENST00000653232.1,0.0,38,-1502,9845
674,kshv-miR-K12-11-3p,ENST00000370940.6,1.0,118,-77,2109
675,bkv-miR-B1-3p,ENST00000658416.1,1.0,157,-198,6280
676,ebv-miR-BART2-5p,ENST00000644125.1,0.0,77,-1166,15769
677,hbv-miR-B21RC-5p,ENST00000603530.5,0.0,152,-1645,16434
678,hsv2-miR-H2,ENST00000560203.1,1.0,30,-46,948
679,hbv-miR-B2-3p,ENST00000412091.1,0.0,145,-1490,14578
680,kshv-miR-K12-3-3p,ENST00000654682.1,0.0,131,-1472,16004
681,hsv1-miR-H3-3p,ENST00000635675.2,0.0,4,-223,18298
682,jcv-miR-J1-3p,ENST00000310916.6,0.0,159,-301,12577
683,hsv1-miR-H6-5p,ENST00000467438.1,1.0,25,-269,7147
684,ebv-miR-BART3-3p,ENST00000651032.1,0.0,80,-1077,15614
685,hiv1-miR-TAR-3p,ENST00000442114.6,1.0,165,-84,2398
686,kshv-miR-K12-5-5p,ENST00000428922.5,0.0,139,-1780,14918
687,hcmv-miR-US4-3p,ENST00000668648.1,0.0,65,-1255,15782
688,hcmv-miR-UL70-3p,ENST00000675823.1,1.0,60,-66,1491
689,ebv-miR-BART18-5p,ENST00000486517.5,0.0,100,-11,10627
690,hcmv-miR-UL59,ENST00000665180.1,0.0,70,-193,11393
691,hsv2-miR-H9-3p,ENST00000418344.1,0.0,32,-339,13192
692,hcmv-miR-UL70-3p,ENST00000666762.1,0.0,60,-38,16882
693,ebv-miR-BART19-5p,ENST00000667294.1,0.0,110,-806,14788
694,ebv-miR-BART6-5p,ENST00000635029.1,0.0,83,-422,14533
695,ebv-miR-BART1-5p,ENST00000438873.1,0.0,76,-967,17618
696,hsv1-miR-H1-5p,ENST00000441085.6,1.0,1,-25,312
697,kshv-miR-K12-9-5p,ENST00000618227.1,0.0,121,-1538,14418
698,kshv-miR-K12-12-5p,ENST00000443642.1,0.0,132,-1374,14173
699,kshv-miR-K12-6-5p,ENST00000374016.5,1.0,125,-400,7609
700,kshv-miR-K12-12-5p,ENST00000675285.1,1.0,132,-75,2029
701,ebv-miR-BART21-3p,ENST00000574093.1,0.0,114,-87,18040
702,kshv-miR-K12-8-5p,ENST00000661769.1,1.0,137,-155,5264
703,ebv-miR-BART13-3p,ENST00000535846.1,1.0,93,-102,3412
704,mcpv-miR-P1-5p,ENST00000654258.1,0.0,160,-1416,9812
705,kshv-miR-K12-2-3p,ENST00000442114.6,1.0,136,-84,2376
706,hcmv-miR-US5-2-5p,ENST00000522771.9,0.0,64,-1039,19162
707,hcmv-miR-US25-1-5p,ENST00000659409.1,1.0,54,-1708,9473
708,ebv-miR-BART10-3p,ENST00000639185.1,0.0,89,-775,18484
709,hiv1-miR-TAR-3p,ENST00000670778.1,0.0,165,-443,12958
710,kshv-miR-K12-3-5p,ENST00000654263.1,1.0,130,-107,3891
711,ebv-miR-BART4-5p,ENST00000626609.2,0.0,81,-583,15204
712,kshv-miR-K12-12-3p,ENST00000667545.1,0.0,140,-763,15992
713,hsv2-miR-H6-3p,ENST00000518860.1,1.0,47,-33,499
714,hcmv-miR-UL148D,ENST00000612967.2,0.0,51,-136,11340
715,ebv-miR-BART11-5p,ENST00000423402.5,0.0,90,-614,14701
716,hsv1-miR-H8-3p,ENST00000657475.1,0.0,12,-690,17276
717,ebv-miR-BART4-3p,ENST00000538604.1,1.0,111,-98,3063
718,hsv1-miR-H7-5p,ENST00000633876.1,0.0,9,-1134,17093
719,hcmv-miR-US29-3p,ENST00000553463.1,1.0,69,-218,6700
720,hcmv-miR-US25-1-5p,ENST00000606849.5,1.0,54,-1460,9225
721,ebv-miR-BART2-5p,ENST00000666811.1,0.0,77,-1419,13659
722,hcmv-miR-US25-1-5p,ENST00000644884.1,1.0,54,-1860,9625
723,hsv1-miR-H11,ENST00000666656.1,0.0,13,-1680,11686
724,ebv-miR-BART6-5p,ENST00000649041.1,1.0,83,-95,2765
725,hcmv-miR-UL59,ENST00000646751.1,1.0,70,-179,5743
726,kshv-miR-K12-5-3p,ENST00000587066.5,0.0,127,-891,9821
727,hbv-miR-B21RC-5p,ENST00000554129.1,0.0,152,-220,13588
728,hcmv-miR-US29-5p,ENST00000587066.5,0.0,68,-891,16885
729,ebv-miR-BART3-3p,ENST00000518987.5,1.0,80,-412,7694
730,ebv-miR-BART2-3p,ENST00000623808.3,0.0,104,-285,10073
731,hcmv-miR-UL22A-3p,ENST00000664725.1,0.0,49,-1198,11883
