,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1051,ENST00000508015.1,0.462879,8.43927,0.054848,0.567622,0.614809,0.665668,0.862137,1.679925
1052,ENST00000427306.2,1.450121,19.702625,0.0736,1.657632,1.901401,2.119542,2.585147,4.194979
1053,ENST00000442823.2,0.477519,8.188321,0.058317,0.708271,0.789367,0.980274,1.218153,1.797329
1054,ENST00000508590.1,0.226728,4.089244,0.055445,0.352171,0.415788,0.440222,0.502917,1.370313
1055,ENST00000512185.1,0.570617,6.80671,0.083832,0.528855,0.590098,0.669784,0.786601,1.598593
1056,ENST00000521133.1,0.4909,6.763442,0.072581,0.4909,0.530247,0.606265,0.786898,1.002226
1057,ENST00000499583.1,1.59254,39.646082,0.040169,2.765689,3.153404,3.584562,4.306905,12.494377
1058,ENST00000518818.1,2.657788,30.253549,0.08785,2.277424,2.658157,3.00013,3.541589,9.155323
1059,ENST00000518894.1,0.286468,7.998859,0.035814,0.652104,0.729993,0.780777,0.938511,1.327168
1060,ENST00000514846.1,0.759935,7.743044,0.098144,0.681954,0.759935,0.897332,1.145891,2.420543
1061,ENST00000511565.1,0.521069,7.265478,0.071719,0.561986,0.630884,0.72479,1.051568,2.458725
1062,ENST00000499525.1,1.716351,43.011162,0.039905,2.819848,3.290155,3.914267,4.851485,15.64667
1063,ENST00000457253.1,1.541917,10.370304,0.148686,0.795116,0.974869,1.07059,1.25124,2.272075
1064,ENST00000399247.6,6.044236,27.659752,0.218521,2.126497,2.448184,2.937469,3.44161,7.303898
1065,ENST00000602698.5,0.672842,8.382466,0.080268,0.644849,0.7174,0.814065,1.095735,1.808506
1066,ENST00000460889.5,0.659472,6.615789,0.099682,0.565309,0.626932,0.730228,0.918379,2.347454
1067,ENST00000448559.5,1.099908,11.118231,0.098928,0.7046,0.798733,1.041773,1.220791,2.043351
1068,ENST00000502390.5,1.40712,54.65874,0.025744,3.445949,3.925032,4.598812,5.732155,15.146592
1069,ENST00000510846.5,0.988264,8.631803,0.114491,0.622525,0.688924,0.859715,1.047674,1.409625
1070,ENST00000453790.1,0.578871,12.766451,0.045343,0.763597,0.853813,0.92702,1.356747,1.917737
1071,ENST00000602418.5,0.945908,7.17413,0.13185,0.437194,0.501076,0.605267,0.829972,1.348838
1072,ENST00000412751.5,0.346672,6.890973,0.050308,0.456804,0.526994,0.584193,0.740731,1.492034
1073,ENST00000423255.5,0.383575,5.967643,0.064276,0.437541,0.492936,0.545331,0.560727,1.133004
1074,ENST00000586232.5,0.638244,10.596495,0.060232,0.638244,0.707453,0.878477,0.983864,1.646309
1075,ENST00000591156.5,0.498084,11.953716,0.041668,0.772799,0.875275,1.004391,1.235312,2.111717
1076,ENST00000588612.5,0.423541,11.266185,0.037594,0.728538,0.833715,0.950592,1.186913,1.866717
1077,ENST00000587253.5,0.426958,11.510832,0.037092,0.773253,0.910932,1.065379,1.227847,2.360411
1078,ENST00000586030.5,0.836635,9.662502,0.086586,0.617194,0.657843,0.747546,0.929585,2.485977
1079,ENST00000450998.5,0.509388,7.772042,0.065541,0.485617,0.543267,0.658133,0.793892,1.647157
1080,ENST00000587397.5,1.885675,11.250175,0.167613,0.736804,0.85401,0.954731,1.137954,1.885675
1081,ENST00000585882.5,0.923541,7.069291,0.130641,0.441937,0.497941,0.550439,0.689864,1.133815
1082,ENST00000587036.5,0.678767,10.006664,0.067832,0.58057,0.629611,0.691743,0.83639,1.226582
1083,ENST00000590780.5,0.799741,10.409645,0.076827,0.608415,0.70413,0.749593,0.855217,1.166734
1084,ENST00000585945.5,1.076017,8.863739,0.121395,0.44987,0.514083,0.589741,0.741161,1.083205
1085,ENST00000589255.5,1.517551,14.153,0.107225,0.892672,0.963658,1.132657,1.30574,2.299655
1086,ENST00000586974.5,1.188614,9.161751,0.129737,0.564805,0.589685,0.741442,0.91281,1.305903
1087,ENST00000587015.5,1.320883,12.080465,0.10934,0.736331,0.869874,0.956793,1.057421,1.900923
1088,ENST00000589187.5,1.227966,8.202331,0.149709,0.698065,0.759051,0.896962,1.071312,1.812374
1089,ENST00000532226.1,1.527771,32.728202,0.046681,2.03013,2.360072,2.844233,3.654407,8.596327
1090,ENST00000420651.2,0.593731,4.606171,0.128899,0.40938,0.479095,0.562536,0.596213,1.332545
1091,ENST00000456352.2,1.300613,6.926357,0.187777,0.614078,0.703115,0.856329,1.180553,1.577896
1092,ENST00000440001.2,0.646008,12.875207,0.050175,1.109491,1.248645,1.361053,1.6294,5.013076
1093,ENST00000440395.1,0.333661,6.340413,0.052624,0.524799,0.60231,0.641822,0.792188,1.288424
1094,ENST00000454596.1,3.241727,34.256616,0.094631,2.195999,2.462411,2.787459,3.620338,11.607022
1095,ENST00000419695.1,0.744773,10.699649,0.069607,0.686895,0.733108,0.894046,1.205022,1.802529
1096,ENST00000428044.5,0.345538,6.039393,0.057214,0.47065,0.50081,0.577298,0.700869,1.534112
1097,ENST00000591892.2,2.86995,31.223594,0.091916,1.960758,2.141276,2.386874,3.14043,7.119323
1098,ENST00000425438.1,0.593354,4.598048,0.129045,0.312799,0.33011,0.379793,0.573298,0.952965
1099,ENST00000437615.1,6.394614,35.134142,0.182006,2.720651,3.058047,3.586761,4.32894,9.275367
1100,ENST00000484550.1,2.508948,71.638704,0.035022,5.770227,6.632898,7.972537,9.640032,83.576441
1101,ENST00000492208.1,0.496627,7.926708,0.062652,0.684961,0.789487,0.896058,1.014106,1.463252
1102,ENST00000436578.1,0.257744,10.028868,0.0257,0.672965,0.731545,0.845341,0.975136,3.012254
1103,ENST00000457921.5,0.99003,8.376485,0.118192,0.520735,0.626508,0.73551,0.938202,1.588152
1104,ENST00000449573.5,0.751749,11.885649,0.063248,0.819065,0.924821,1.046654,1.29945,1.99994
1105,ENST00000415499.5,0.704898,10.995874,0.064106,0.73374,0.8558,0.938571,1.130274,2.040355
1106,ENST00000437191.5,0.847839,8.380649,0.101166,0.586726,0.662994,0.725097,0.847839,2.256117
1107,ENST00000518046.1,0.723872,6.162179,0.11747,0.480922,0.536427,0.624234,0.729321,1.702094
1108,ENST00000523364.1,1.174333,14.503821,0.080967,1.050176,1.194386,1.37205,1.601855,2.245166
1109,ENST00000517550.1,2.523039,29.894904,0.084397,2.247697,2.530331,2.991597,3.5953,7.766198
1110,ENST00000524048.1,0.720798,7.224645,0.099769,0.550937,0.64653,0.723555,0.861319,1.780408
1111,ENST00000524304.1,3.222091,29.736416,0.108355,2.39327,2.710857,2.995568,3.691459,12.420734
1112,ENST00000421733.1,0.644458,11.390883,0.056577,0.885634,0.984229,1.089842,1.398123,2.209481
1113,ENST00000472494.1,2.462822,33.3961,0.073746,2.696931,3.054293,3.625824,4.295052,8.720908
1114,ENST00000434399.5,0.555989,17.850846,0.031146,1.296273,1.576232,1.954364,2.328979,4.735646
1115,ENST00000578293.6,0.809179,14.69838,0.055052,1.065812,1.217698,1.422187,1.724354,3.116112
1116,ENST00000580902.5,0.791853,13.041805,0.060717,1.085113,1.232426,1.3838,1.872812,3.562279
1117,ENST00000426529.6,3.024165,59.252494,0.051039,4.254365,4.717903,5.508331,6.733876,14.628477
1118,ENST00000584621.5,1.627572,35.207459,0.046228,2.752041,3.082276,3.479253,4.251486,7.609163
1119,ENST00000584199.5,0.77219,8.456183,0.091317,0.621715,0.721836,0.848243,0.998232,1.510058
1120,ENST00000579024.5,0.276223,5.101363,0.054147,0.310592,0.336149,0.397404,0.467847,0.924746
1121,ENST00000584372.5,0.560046,8.030618,0.069739,0.551918,0.616681,0.701177,0.841569,1.38297
1122,ENST00000582733.5,0.509139,7.532019,0.067597,0.547126,0.633279,0.742109,0.94323,1.382453
1123,ENST00000579174.5,0.789824,11.040792,0.071537,0.771479,0.859925,1.088222,1.327227,2.47246
1124,ENST00000578994.5,0.516536,9.448498,0.054669,0.706553,0.854809,1.001923,1.252778,2.292897
1125,ENST00000448955.1,0.87063,6.701555,0.129915,0.567755,0.630557,0.722415,0.832695,1.043338
1126,ENST00000585996.5,0.689568,9.809546,0.070296,0.698219,0.804765,0.965006,1.372378,2.085817
1127,ENST00000578968.5,0.802832,14.010967,0.0573,1.293516,1.52479,1.7199,1.912463,3.014228
1128,ENST00000577700.5,5.304721,44.352473,0.119604,3.675778,4.237226,4.987129,6.198489,14.120611
1129,ENST00000585030.5,0.871367,13.739546,0.06342,1.172493,1.310838,1.518507,1.758123,2.762995
1130,ENST00000579383.5,0.384916,10.434295,0.03689,0.894814,0.970046,1.126184,1.325528,1.851669
1131,ENST00000421500.1,0.821641,12.864058,0.063871,1.254798,1.412527,1.691425,2.322844,4.585702
1132,ENST00000421767.1,4.554343,70.045344,0.06502,5.140551,5.983034,7.200645,9.233742,44.062244
1133,ENST00000416572.1,0.377228,8.04497,0.04689,0.556468,0.637218,0.708532,0.94411,1.646346
1134,ENST00000416366.1,0.403003,7.034197,0.057292,0.695383,0.88939,0.964137,1.451922,3.534777
1135,ENST00000424477.5,0.700574,7.249799,0.096634,0.696393,0.834026,0.962661,1.255107,1.800567
1136,ENST00000438538.1,0.320581,11.138091,0.028782,0.693229,0.738699,0.853217,1.026584,2.81749
1137,ENST00000415513.1,0.822727,10.092195,0.081521,0.754732,0.813125,0.8633,1.002607,2.958778
1138,ENST00000417026.1,1.147412,13.113023,0.087502,0.932755,1.122793,1.313872,1.554117,2.102724
1139,ENST00000587899.3,0.582018,6.507645,0.089436,0.561425,0.605336,0.704518,0.840058,1.238113
1140,ENST00000591896.5,0.571849,7.511605,0.076129,0.55957,0.592325,0.72392,0.90671,1.173568
1141,ENST00000449741.1,0.852024,8.120642,0.104921,0.778674,0.835485,0.947384,1.086027,2.403884
1142,ENST00000467677.1,1.184186,10.644537,0.111248,0.513162,0.567539,0.68175,1.024647,1.896947
1143,ENST00000460471.1,0.68977,12.151431,0.056765,0.631204,0.703966,0.824907,1.058934,1.880809
1144,ENST00000418546.1,1.04888,8.644026,0.121342,0.576109,0.620752,0.683544,1.021386,1.697548
1145,ENST00000416999.1,0.159929,5.554945,0.02879,0.44292,0.475381,0.522497,0.632352,0.943527
1146,ENST00000421648.1,0.332705,6.855335,0.048532,0.545647,0.62836,0.720624,0.912091,2.518115
1147,ENST00000476560.1,0.777594,11.494688,0.067648,0.79262,0.879909,1.009966,1.185463,1.756414
1148,ENST00000478806.1,0.635589,8.321566,0.076378,0.637683,0.795574,0.898483,1.368728,2.305744
1149,ENST00000489488.1,0.641835,6.746383,0.095138,0.51328,0.62622,0.690595,0.801456,1.163468
1150,ENST00000493539.1,0.12851,3.947219,0.032557,0.193283,0.210872,0.228592,0.251549,0.424837
1151,ENST00000468575.1,0.269366,8.257397,0.032621,0.670847,0.738554,0.803782,0.972038,1.435869
1152,ENST00000477392.1,4.096393,29.987072,0.136605,2.200152,2.440575,2.930466,3.661038,14.619166
1153,ENST00000486954.1,1.57939,7.875759,0.200538,0.756684,0.822432,0.979032,1.32247,2.370005
1154,ENST00000417032.1,0.37825,7.758339,0.048754,0.71678,0.802438,1.145827,1.769719,4.571885
1155,ENST00000413238.1,6.296602,67.292174,0.093571,5.391441,6.08644,7.161583,9.17727,30.814549
1156,ENST00000500118.2,1.976012,35.618711,0.055477,2.640507,3.053889,3.441052,4.35823,9.669451
1157,ENST00000523225.1,1.356607,14.286086,0.09496,1.356607,1.595976,1.770933,2.159717,4.099002
1158,ENST00000517675.1,8.245905,47.975346,0.171878,3.942808,4.472473,5.339211,7.071997,24.223051
1159,ENST00000521863.1,0.938407,7.347463,0.127718,0.721984,0.827393,1.026627,1.163249,1.544498
1160,ENST00000521242.1,0.430308,10.338119,0.041623,0.807998,0.958824,1.094604,1.376935,6.74812
1161,ENST00000520023.1,1.466777,11.08195,0.132357,0.924176,1.040491,1.326153,1.596661,2.437454
1162,ENST00000500843.2,0.531488,11.067071,0.048024,0.627716,0.713844,0.824301,1.05673,2.014204
1163,ENST00000520619.1,0.200881,7.068169,0.028421,0.493467,0.56535,0.624393,0.733726,1.096487
1164,ENST00000521127.1,0.555072,8.089718,0.068615,0.667827,0.755148,0.85801,0.955981,1.885378
1165,ENST00000523860.5,0.734435,11.355714,0.064675,0.789617,0.924886,1.121174,1.345888,3.31541
1166,ENST00000518128.5,1.667807,41.721171,0.039975,2.643582,2.970744,3.554657,4.200333,14.061437
1167,ENST00000518732.1,2.752827,25.338235,0.108643,1.375253,1.534615,1.80324,2.293938,4.538496
1168,ENST00000524166.1,2.429315,12.315406,0.197258,0.864435,1.028104,1.250334,1.561957,3.296195
1169,ENST00000520306.1,0.455874,6.414285,0.071072,0.371329,0.412518,0.455874,0.601513,0.80929
1170,ENST00000519854.1,0.411901,4.27177,0.096424,0.27821,0.301974,0.400375,0.466596,0.587822
1171,ENST00000524190.1,0.404859,5.6359,0.071836,0.418732,0.462162,0.535139,0.576499,1.089737
1172,ENST00000523995.1,0.729161,11.530796,0.063236,0.70014,0.80623,0.925317,1.091567,2.682754
1173,ENST00000523859.1,0.487604,10.277175,0.047445,0.796387,0.991774,1.115555,1.365416,2.145349
1174,ENST00000501194.2,2.129748,51.626759,0.041253,3.371347,3.905018,4.54828,5.804589,12.749671
1175,ENST00000519233.1,0.57507,10.077351,0.057066,0.763039,0.827738,1.033677,1.319059,2.100003
1176,ENST00000522132.1,0.533985,5.377257,0.099304,0.388582,0.426133,0.517481,0.56687,0.699644
1177,ENST00000522715.1,0.289129,10.076616,0.028693,0.79416,0.916938,0.986991,1.239988,1.969389
1178,ENST00000499418.2,4.698562,83.968747,0.055956,5.816986,6.597018,7.62949,9.329747,26.458081
1179,ENST00000519861.1,0.424198,5.162395,0.082171,0.411561,0.473437,0.611124,0.710505,0.814173
1180,ENST00000523825.1,0.664366,11.844464,0.056091,0.821902,0.944204,1.111552,1.352216,2.138062
1181,ENST00000502056.1,0.951308,20.916132,0.045482,1.324471,1.553388,1.815522,2.373286,3.791874
1182,ENST00000521951.1,1.625176,22.053794,0.073691,1.715002,1.951905,2.361077,2.977775,7.316791
1183,ENST00000521034.1,0.373072,6.39706,0.058319,0.415611,0.470676,0.543503,0.648903,0.817338
1184,ENST00000583719.5,1.0015,12.717775,0.078748,0.896686,0.999271,1.057611,1.351247,2.422108
1185,ENST00000580467.5,1.837168,18.614881,0.098694,1.279805,1.475777,1.729318,2.037627,3.691103
1186,ENST00000584351.5,6.919602,39.546754,0.174973,2.624733,2.968751,3.504053,4.274545,11.389696
1187,ENST00000631093.1,0.877752,9.454899,0.092836,0.657426,0.796823,0.90521,1.172465,1.952307
1188,ENST00000630598.1,0.36714,4.347027,0.084458,0.339299,0.377529,0.419382,0.702184,0.903123
1189,ENST00000628924.1,4.901604,42.067039,0.116519,2.77293,3.155219,3.760423,4.229595,12.27868
1190,ENST00000429781.1,5.206614,41.100858,0.126679,2.93379,3.328841,4.089195,4.838463,15.043785
1191,ENST00000448465.1,0.584957,4.275265,0.136824,0.310951,0.345729,0.397112,0.562218,0.617303
1192,ENST00000561961.2,1.602062,29.930191,0.053527,1.689985,1.865723,2.324848,3.038432,6.695763
1193,ENST00000439298.5,4.097651,28.97612,0.141415,2.710316,3.076943,3.515028,4.328286,7.081664
1194,ENST00000414282.5,2.474944,32.736796,0.075601,3.188542,3.528005,4.097586,5.322976,9.42379
1195,ENST00000602587.5,0.524884,8.875823,0.059136,0.569105,0.619923,0.650296,0.731376,1.018558
1196,ENST00000602546.5,1.304596,11.283269,0.115622,0.938023,0.991181,1.115821,1.304596,4.111787
1197,ENST00000415215.1,0.221885,7.071225,0.031379,0.45327,0.50908,0.581751,0.819622,1.273111
1198,ENST00000444482.1,0.26312,6.773459,0.038846,0.481451,0.524363,0.584991,0.708143,0.864294
1199,ENST00000435966.1,0.578428,8.291364,0.069763,0.613177,0.692679,0.79028,0.949729,1.334278
1200,ENST00000416381.1,5.1596,30.170279,0.171016,1.990175,2.302221,2.667595,3.199702,6.330144
1201,ENST00000429932.1,0.886698,6.298923,0.14077,0.501419,0.523431,0.634057,0.729175,1.274912
1202,ENST00000412882.5,0.854376,9.362958,0.091251,0.587398,0.683307,0.792769,0.945762,1.949277
1203,ENST00000431025.1,0.534779,9.347191,0.057213,0.674083,0.752275,0.871118,1.025881,1.927473
1204,ENST00000458274.1,0.691182,6.985254,0.098949,0.88508,1.036508,1.152913,1.390261,1.683156
1205,ENST00000455777.1,0.172196,4.347733,0.039606,0.251889,0.268929,0.300218,0.371495,0.490975
1206,ENST00000443373.1,0.179461,4.36248,0.041137,0.294148,0.325615,0.356487,0.438579,0.583953
1207,ENST00000560029.5,1.44653,9.997395,0.144691,0.556719,0.641452,0.677734,0.810871,1.44653
1208,ENST00000560912.5,0.429519,6.633409,0.064751,0.500694,0.566309,0.683931,0.837708,1.068355
1209,ENST00000526478.5,0.676718,9.884744,0.068461,0.669696,0.7613,0.83875,1.076573,1.74622
1210,ENST00000562077.5,1.987626,21.915949,0.090693,1.401781,1.605509,1.830775,2.390823,10.258844
1211,ENST00000561719.5,1.435975,11.204241,0.128163,0.744253,0.806895,0.931401,1.279786,3.486015
1212,ENST00000599749.5,2.856236,40.314854,0.070848,3.406496,3.703197,4.231904,5.330824,10.975025
1213,ENST00000537498.1,1.566891,30.498114,0.051377,2.693931,3.030546,3.772272,4.517215,10.601924
1214,ENST00000571138.5,0.720523,6.888134,0.104604,0.493256,0.63404,0.720523,0.767268,1.047132
1215,ENST00000623522.1,1.423725,24.649139,0.05776,1.570674,1.807663,2.071622,2.552493,7.391869
1216,ENST00000580770.5,0.406465,8.206667,0.049529,0.684846,0.801991,0.841883,1.100305,1.900422
1217,ENST00000578757.5,1.000169,13.281883,0.075303,1.130877,1.223825,1.514576,1.953707,2.509834
1218,ENST00000478103.6,1.013561,10.070762,0.100644,0.83474,0.931635,1.054793,1.31032,2.154058
1219,ENST00000577537.5,7.154979,57.041192,0.125435,3.29556,3.76259,4.497602,5.339289,17.26098
1220,ENST00000439794.6,0.281782,6.753144,0.041726,0.58862,0.725237,0.795879,0.930116,1.900057
1221,ENST00000582324.5,1.162038,11.127905,0.104426,0.802274,0.855649,0.977166,1.173755,2.944329
1222,ENST00000577860.5,0.716726,13.020494,0.055046,0.934657,1.131012,1.31614,1.521173,2.906062
1223,ENST00000580278.5,2.038141,26.992656,0.075507,1.807648,1.958507,2.294855,3.071221,11.467202
1224,ENST00000580056.5,0.703532,7.470839,0.09417,0.636451,0.744661,0.838788,1.105525,1.627265
1225,ENST00000423473.6,1.861078,12.253527,0.151881,0.899219,1.028983,1.263149,1.556596,3.612058
1226,ENST00000581958.5,0.733148,17.40343,0.042127,1.338661,1.541719,1.74437,2.064014,4.13141
1227,ENST00000457853.1,0.209293,13.524647,0.015475,1.205377,1.344584,1.57174,1.811152,3.136887
1228,ENST00000577055.5,5.430435,25.905178,0.209627,1.98368,2.293099,2.723305,3.588712,6.663042
1229,ENST00000464612.5,0.908268,10.350101,0.087755,0.804529,0.908404,1.008233,1.3657,2.015926
1230,ENST00000488745.5,0.800553,19.698477,0.04064,1.56563,1.771585,2.057926,2.415274,4.023196
1231,ENST00000483436.5,0.633847,9.528066,0.066524,0.886356,0.995619,1.171093,1.536561,2.420959
1232,ENST00000434244.5,18.028701,38.202316,0.471927,3.053827,3.369672,4.111227,5.174264,18.028701
1233,ENST00000453688.5,0.948467,9.341924,0.101528,0.805529,0.880661,0.977574,1.17392,1.862127
1234,ENST00000413421.5,1.318468,11.997716,0.109893,0.863784,1.076217,1.243111,1.578603,2.39515
1235,ENST00000413606.5,0.264176,11.048253,0.023911,0.962606,1.084618,1.175521,1.322873,2.052897
1236,ENST00000602488.5,0.531056,4.876118,0.10891,0.282433,0.330969,0.403301,0.44287,0.894578
1237,ENST00000457025.5,1.078923,6.195754,0.174139,0.408472,0.456498,0.51174,0.693903,1.078923
1238,ENST00000446528.6,0.774779,7.17404,0.107998,0.471615,0.54359,0.604137,0.774779,1.976937
1239,ENST00000451302.6,1.45893,17.711401,0.082372,1.350809,1.52774,1.732355,2.146505,4.148039
1240,ENST00000415150.5,0.537385,6.488834,0.082817,0.525858,0.559515,0.617141,0.809781,1.528691
1241,ENST00000455474.5,0.364206,4.398988,0.082793,0.296908,0.324788,0.416745,0.552288,0.775248
1242,ENST00000447577.5,0.64718,6.293127,0.102839,0.472837,0.541346,0.659392,0.842427,1.882275
1243,ENST00000414430.5,0.445701,6.203585,0.071846,0.473305,0.548272,0.649932,0.763172,1.244022
1244,ENST00000427669.5,0.542834,5.554014,0.097737,0.459413,0.522525,0.569207,0.730079,0.855416
1245,ENST00000450843.5,0.487729,8.814282,0.055334,0.627826,0.668189,0.748618,0.836357,1.191668
1246,ENST00000440778.5,1.182573,8.921524,0.132553,0.618429,0.680952,0.797509,0.923191,1.471354
1247,ENST00000432741.5,0.90598,7.919049,0.114405,0.551839,0.590333,0.677923,0.823407,1.017449
1248,ENST00000411670.5,0.38134,9.879388,0.0386,0.684052,0.777242,0.93371,1.126338,1.938681
1249,ENST00000438777.5,0.240371,10.821773,0.022212,0.895341,0.987006,1.139697,1.333972,3.505862
1250,ENST00000453011.5,0.348896,11.590192,0.030103,0.900972,0.996887,1.113063,1.305753,2.684727
1251,ENST00000416329.5,0.464642,10.649894,0.043629,0.727022,0.789399,0.883405,0.969135,1.712832
1252,ENST00000433505.5,0.595014,11.541745,0.051553,0.781769,0.860386,0.971739,1.138475,2.602506
1253,ENST00000420707.5,1.107898,13.258656,0.08356,1.079171,1.146307,1.291819,1.475605,2.313522
1254,ENST00000449289.5,0.263017,7.873486,0.033405,0.632996,0.67088,0.83791,0.913538,1.590373
1255,ENST00000431268.5,1.318043,25.037219,0.052643,1.816238,2.066719,2.305782,3.074524,6.356366
1256,ENST00000452197.5,0.289072,6.971448,0.041465,0.506449,0.557937,0.67045,0.810529,1.42428
1257,ENST00000412059.5,0.614026,14.306266,0.04292,1.055078,1.221495,1.364576,1.654688,2.605371
1258,ENST00000430245.5,0.511751,10.281959,0.049772,0.894435,0.94583,1.05603,1.248326,2.627266
1259,ENST00000456812.6,0.666988,10.575803,0.063067,0.802389,0.867941,0.945533,1.14493,1.756203
1260,ENST00000414075.5,0.521426,6.026876,0.086517,0.447262,0.494192,0.524255,0.641764,1.028488
1261,ENST00000436656.5,1.163375,11.988732,0.097039,0.940168,1.034316,1.135294,1.303808,2.374809
1262,ENST00000422183.5,0.535209,10.911714,0.049049,0.808038,0.900285,0.974087,1.189465,2.221379
1263,ENST00000422207.5,0.582228,9.551172,0.060959,0.68047,0.772529,0.864296,1.201259,1.703732
1264,ENST00000454068.5,0.749553,9.914417,0.075602,0.766866,0.848763,0.941264,1.00224,1.651686
1265,ENST00000444470.5,0.377177,6.336849,0.059521,0.443366,0.493669,0.560248,0.654167,0.994315
1266,ENST00000434796.5,0.662791,8.640978,0.076703,0.573896,0.632543,0.668749,0.905045,1.554325
1267,ENST00000449589.5,0.377687,10.304637,0.036652,0.799549,0.890561,0.996098,1.260033,1.77384
1268,ENST00000422008.5,0.498669,7.122413,0.070014,0.593348,0.666931,0.696694,0.868056,1.224718
1269,ENST00000416952.5,0.908169,11.653966,0.077928,0.880319,0.947301,1.095514,1.394948,2.14975
1270,ENST00000456293.5,0.464754,8.365993,0.055553,0.669971,0.711084,0.815067,0.981244,2.191125
1271,ENST00000443799.5,0.372242,13.088231,0.028441,0.993302,1.092634,1.189383,1.536502,2.824963
1272,ENST00000421068.5,1.325269,15.615656,0.084868,1.041363,1.157958,1.468955,1.899667,3.382232
1273,ENST00000425771.5,0.289306,3.436277,0.084192,0.289814,0.343176,0.392272,0.504287,0.708732
1274,ENST00000448567.2,1.13383,7.005728,0.161843,0.574214,0.646935,0.713363,0.765882,1.489389
1275,ENST00000414722.5,0.360994,9.872339,0.036566,0.80489,0.954092,1.085193,1.247589,1.650427
1276,ENST00000411861.5,1.732758,24.585879,0.070478,2.249691,2.548972,3.125745,3.724584,35.919597
1277,ENST00000412788.5,5.504307,30.785266,0.178797,3.050752,3.440998,4.091432,5.164489,40.072851
1278,ENST00000436715.5,0.699253,12.392565,0.056425,1.057808,1.210747,1.385581,1.819198,5.556287
1279,ENST00000514126.5,0.56208,10.863146,0.051742,0.712634,0.783153,0.987192,1.210035,1.757152
1280,ENST00000530169.5,0.487409,7.302396,0.066747,0.518926,0.59008,0.615451,0.778137,1.051695
1281,ENST00000533693.5,0.473005,7.442499,0.063555,0.518049,0.589583,0.70977,0.921067,1.52735
1282,ENST00000504206.6,7.05387,65.740431,0.107299,4.567358,5.071917,5.771223,7.470829,31.089945
1283,ENST00000526695.5,0.462794,8.257462,0.056046,0.597633,0.654636,0.675937,0.83352,1.273887
1284,ENST00000499953.6,0.828549,12.322202,0.06724,0.988541,1.115768,1.251148,1.49502,1.916789
1285,ENST00000525636.5,0.276166,9.339449,0.02957,0.78228,0.841407,0.900648,1.035361,1.387276
1286,ENST00000537068.5,0.629464,9.390739,0.06703,0.638491,0.727196,0.975043,1.15599,1.42262
1287,ENST00000537925.5,1.142498,21.907255,0.052152,1.624689,1.901769,2.135643,2.465455,6.181357
1288,ENST00000545440.5,0.852926,11.119469,0.076706,0.855302,0.989376,1.176995,1.33004,2.093223
1289,ENST00000545688.5,1.125413,8.899203,0.126462,0.673051,0.796345,0.873849,1.050928,1.789722
1290,ENST00000540865.5,0.667015,11.599943,0.057502,0.832574,0.930675,1.106291,1.47968,3.129524
1291,ENST00000545308.5,1.465817,9.653757,0.151839,0.651975,0.71636,0.829329,1.009106,1.821842
1292,ENST00000527627.5,0.394227,6.975358,0.056517,0.661423,0.724599,0.813297,1.052289,1.456828
1293,ENST00000529607.1,0.373482,6.497264,0.057483,0.510936,0.584424,0.657187,0.855523,1.95814
1294,ENST00000500276.6,2.633089,37.828921,0.069605,2.958315,3.259507,3.765685,5.049538,12.74854
1295,ENST00000545226.5,0.638046,7.809318,0.081703,0.633261,0.703233,0.798813,0.904302,1.562926
1296,ENST00000535436.5,1.202604,16.507963,0.07285,1.214047,1.353043,1.541948,1.778613,3.101199
1297,ENST00000547799.5,4.341392,46.746347,0.092871,4.042095,4.487868,5.266279,6.465351,33.617603
1298,ENST00000424518.5,3.613644,34.74831,0.103995,2.722256,3.089572,3.571473,4.417689,12.010028
1299,ENST00000425595.5,0.602959,7.78785,0.077423,0.717193,0.825917,0.973494,1.148861,1.73334
1300,ENST00000453875.5,1.175053,7.787762,0.150885,0.750146,0.80897,0.919339,1.086282,3.108236
1301,ENST00000456429.5,4.980676,27.55296,0.180767,2.558469,2.826991,3.342243,4.418905,9.236185
1302,ENST00000540684.5,0.397076,13.301405,0.029852,0.92785,1.035571,1.159564,1.504547,2.076186
1303,ENST00000542248.5,0.580668,8.119338,0.071517,0.582945,0.642666,0.689348,0.863349,1.893682
1304,ENST00000412946.6,1.006142,10.490194,0.095913,0.984733,1.089877,1.250796,1.579358,3.610163
1305,ENST00000520590.5,0.600539,12.894091,0.046575,1.002549,1.137087,1.346505,1.590001,4.368265
1306,ENST00000524062.5,3.293057,33.348939,0.098745,2.600222,3.002616,3.574929,4.363933,11.639
1307,ENST00000522859.5,0.503194,11.402577,0.04413,0.789246,0.865522,1.050966,1.212941,2.777743
1308,ENST00000521507.5,0.90848,9.991966,0.090921,0.683893,0.732376,0.878752,1.29198,1.845565
1309,ENST00000523445.5,0.735177,12.572556,0.058475,0.894015,1.051964,1.320964,1.809463,5.400466
